Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,14121,14121,14121,12621,12621,12621,1560,1560,1560,Admin,,
2020-12-14,US,USA,United States,4052,18173,9086,3959,16580,8290,45,1605,802,Admin,,
2020-12-15,US,USA,United States,49566,67739,22579,47126,63706,21235,115,1720,573,Admin,,
2020-12-16,US,USA,United States,161123,228862,57215,154499,218205,54551,302,2022,505,Admin,,
2020-12-17,US,USA,United States,274150,503012,100602,264465,482670,96534,578,2600,520,Admin,,
2020-12-18,US,USA,United States,417509,920521,153420,405930,888600,148100,802,3402,567,Admin,,
2020-12-19,US,USA,United States,182986,1103507,157643,178221,1066821,152403,903,4305,615,Admin,,
2020-12-20,US,USA,United States,105847,1209354,170747,103087,1169908,165327,610,4915,479,Admin,,
2020-12-21,US,USA,United States,382061,1591415,224748,374245,1544153,218225,991,5906,614,Admin,,
2020-12-22,US,USA,United States,448323,2039738,281714,439146,1983299,274228,2259,8165,920,Admin,,
2020-12-23,US,USA,United States,570544,2610282,340202,559323,2542622,332060,1821,9986,1137,Admin,,
2020-12-24,US,USA,United States,195265,2805547,328933,190215,2732837,321452,797,10783,1169,Admin,,
2020-12-25,US,USA,United States,12409,2817956,271062,12286,2745123,265218,75,10858,1065,Admin,,
2020-12-26,US,USA,United States,139413,2957369,264837,137127,2882250,259347,463,11321,1002,Admin,,
2020-12-27,US,USA,United States,94670,3052039,263240,92543,2974793,257841,490,11811,985,Admin,,
2020-12-28,US,USA,United States,583692,3635731,292045,571873,3546666,286073,2673,14484,1225,Admin,,
2020-12-29,US,USA,United States,712109,4347840,329728,694484,4241150,322550,4028,18512,1478,Admin,,
