Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,32470,32470,32470,26890,26890,26890,6602,6602,6602,Admin,,
2020-12-14,US,USA,United States,4607,37077,18539,4445,31335,15668,129,6731,3366,Admin,,
2020-12-15,US,USA,United States,48023,85100,28367,45856,77191,25730,267,6998,2333,Admin,,
2020-12-16,US,USA,United States,159454,244554,61139,154234,231425,57856,455,7453,1863,Admin,,
2020-12-17,US,USA,United States,272794,517348,103470,265893,497318,99464,762,8215,1643,Admin,,
2020-12-18,US,USA,United States,416802,934150,155692,408339,905657,150943,1219,9434,1572,Admin,,
2020-12-19,US,USA,United States,182196,1116346,159478,178312,1083969,154853,1076,10510,1501,Admin,,
2020-12-20,US,USA,United States,105682,1222028,169937,103706,1187675,165826,732,11242,663,Admin,,
2020-12-21,US,USA,United States,382664,1604692,223945,375906,1563581,218892,1522,12764,862,Admin,,
2020-12-22,US,USA,United States,448599,2053291,281170,439911,2003492,275186,2971,15735,1248,Admin,,
2020-12-23,US,USA,United States,575002,2628293,340534,563430,2566922,333642,3091,18826,1625,Admin,,
2020-12-24,US,USA,United States,196175,2824468,329589,191334,2758256,322991,1113,19939,1675,Admin,,
2020-12-25,US,USA,United States,12739,2837207,271865,12575,2770831,266453,108,20047,1516,Admin,,
2020-12-26,US,USA,United States,141656,2978863,266074,138424,2909255,260755,964,21011,1500,Admin,,
2020-12-27,US,USA,United States,96390,3075253,264746,93698,3002953,259325,736,21747,1501,Admin,,
2020-12-28,US,USA,United States,591723,3666976,294612,577670,3580623,288149,4286,26033,1896,Admin,,
2020-12-29,US,USA,United States,722323,4389299,333715,704168,4284791,325900,5278,31311,2225,Admin,,
2020-12-30,US,USA,United States,843763,5233062,372110,825152,5109943,363289,7858,39169,2906,Admin,,
2020-12-31,US,USA,United States,421147,5654209,404249,411816,5521759,394786,3215,42384,3206,Admin,,
2021-01-01,US,USA,United States,109366,5763575,418053,98922,5620681,407121,7297,49681,4233,Admin,,
2021-01-02,US,USA,United States,264303,6027878,435574,256323,5877004,423964,2902,52583,4510,Admin,,
2021-01-03,US,USA,United States,139271,6167149,441699,132370,6009374,429489,2471,55054,4758,Admin,,
2021-01-04,US,USA,United States,658384,6825533,451222,600783,6610157,432791,44965,100019,10569,Admin,,
2021-01-05,US,USA,United States,832311,7657844,466935,732386,7342543,436822,87624,187643,22333,Admin,,
2021-01-06,US,USA,United States,1023829,8681673,492659,832737,8175280,437905,172777,360420,45893,Admin,,
2021-01-07,US,USA,United States,1171142,9852815,599801,867981,9043261,503072,281437,641857,85639,Admin,,
2021-01-08,US,USA,United States,1237506,11090321,760964,849395,9892656,610282,364013,1005870,136598,Admin,,
2021-01-09,US,USA,United States,508970,11599291,795916,371070,10263726,626675,128919,1134789,154601,Admin,,
2021-01-10,US,USA,United States,251799,11851090,811992,176814,10440540,633024,69761,1204550,164214,Admin,,
2021-01-11,US,USA,United States,1071489,12922579,871007,725361,11165901,650821,323159,1527709,203956,Admin,,
2021-01-12,US,USA,United States,1260322,14182901,932151,919123,12085024,677497,315031,1842740,236442,Admin,,
2021-01-13,US,USA,United States,1325164,15508065,975199,1031653,13116677,705914,271033,2113773,250479,Admin,,
2021-01-14,US,USA,United States,1317401,16825466,996093,1158901,14275578,747474,136124,2249897,229720,Admin,,
2021-01-15,US,USA,United States,1258670,18084136,999116,1118548,15394126,785924,121186,2371083,195030,Admin,,
2021-01-16,US,USA,United States,650718,18734854,1019366,567839,15961965,814034,72140,2443223,186919,Admin,,
2021-01-17,US,USA,United States,306294,19041148,1027151,256646,16218611,825439,42236,2485459,182987,Admin,,
2021-01-18,US,USA,United States,886648,19927796,1000745,639739,16858350,813207,228417,2713876,169452,Admin,,
2021-01-19,US,USA,United States,1347713,21275509,1013230,967000,17825350,820047,357344,3071220,175497,Admin,,
2021-01-20,US,USA,United States,1606716,22882225,1053451,1156286,18981636,837851,422084,3493304,197076,Admin,,
2021-01-21,US,USA,United States,1635028,24517253,1098827,1333083,20314719,862734,275724,3769028,217019,Admin,,
2021-01-22,US,USA,United States,1630507,26147760,1151946,1394996,21709715,902227,210284,3979312,229747,Admin,,
2021-01-23,US,USA,United States,909858,27057618,1188966,744788,22454503,927505,151299,4130611,241055,Admin,,
2021-01-24,US,USA,United States,396517,27454135,1201855,300778,22755281,933810,88613,4219224,247681,Admin,,
2021-01-25,US,USA,United States,1375720,28829855,1271723,861439,23616720,965481,490611,4709835,285137,Admin,,
2021-01-26,US,USA,United States,1665064,30494919,1317059,1054485,24671205,977979,583658,5293493,317468,Admin,,
2021-01-27,US,USA,United States,1936507,32431426,1364172,1253100,25924305,991810,650199,5943692,350055,Admin,,
2021-01-28,US,USA,United States,1965879,34397305,1411436,1372409,27296714,997428,559797,6503489,390637,Admin,,
2021-01-29,US,USA,United States,1918134,36315439,1452526,1374816,28671530,994545,497556,7001045,431676,Admin,,
2021-01-30,US,USA,United States,1020400,37335839,1468317,759575,29431105,996657,243249,7244294,444812,Admin,,
2021-01-31,US,USA,United States,460728,37796567,1477490,322751,29753856,999796,127672,7371966,450392,Admin,,
2021-02-01,US,USA,United States,1392322,39188889,1479862,773695,30527551,987262,576245,7948211,462625,Admin,,
2021-02-02,US,USA,United States,1700569,40889458,1484934,965017,31492568,974480,701498,8649709,479459,Admin,,
2021-02-03,US,USA,United States,2143325,43032783,1514480,1262323,32754891,975798,836586,9486295,506086,Admin,,
2021-02-04,US,USA,United States,2350358,45383141,1569405,1390407,34145298,978369,915128,10401423,556848,Admin,,
2021-02-05,US,USA,United States,2360004,47743145,1632529,1357040,35502338,975830,963175,11364598,623365,Admin,,
2021-02-06,US,USA,United States,1304110,49047255,1673059,854157,36356495,989341,422954,11787552,649037,Admin,,
2021-02-07,US,USA,United States,445622,49492877,1670901,277674,36634169,982902,157292,11944844,653268,Admin,,
2021-02-08,US,USA,United States,1583181,51076058,1698167,838625,37472794,992178,707081,12651925,671959,Admin,,
2021-02-09,US,USA,United States,1978121,53054179,1737817,1038438,38511232,1002666,898016,13549941,700033,Admin,,
2021-02-10,US,USA,United States,2309525,55363704,1761560,1230621,39741853,998137,1038363,14588304,728858,Admin,,
2021-02-11,US,USA,United States,2411354,57775058,1770274,1278418,41020271,982139,1091997,15680301,754125,Admin,,
2021-02-12,US,USA,United States,2589385,60364443,1803043,1380209,42400480,985449,1159556,16839857,782180,Admin,,
2021-02-13,US,USA,United States,1478231,61842674,1827917,870916,43271396,987843,573292,17413149,803657,Admin,,
2021-02-14,US,USA,United States,593720,62436394,1849074,346992,43618388,997746,229662,17642811,813995,Admin,,
2021-02-15,US,USA,United States,1180932,63617326,1791610,610892,44229280,965212,536158,18178969,789578,Admin,,
2021-02-16,US,USA,United States,1624209,65241535,1741051,797676,45026956,930818,789191,18968160,774031,Admin,,
2021-02-17,US,USA,United States,1968913,67210448,1692392,934037,45960993,888449,992216,19960376,767439,Admin,,
2021-02-18,US,USA,United States,1860813,69071261,1613743,834612,46795605,825048,976777,20937153,750979,Admin,,
2021-02-19,US,USA,United States,1970537,71041798,1525336,824606,47620211,745676,1097606,22034759,742129,Admin,,
2021-02-20,US,USA,United States,1308176,72349974,1501043,597373,48217584,706598,681222,22715981,757547,Admin,,
2021-02-21,US,USA,United States,597390,72947364,1501567,254808,48472392,693429,324216,23040197,771055,Admin,,
2021-02-22,US,USA,United States,1464703,74412067,1542106,618025,49090417,694448,803524,23843721,809250,Admin,,
2021-02-23,US,USA,United States,1942416,76354483,1587564,867718,49958135,704454,1028257,24871978,843403,Admin,,
2021-02-24,US,USA,United States,2532858,78887341,1668128,1246749,51204884,749127,1236272,26108250,878268,Admin,,
2021-02-25,US,USA,United States,2943835,81831176,1822845,1538541,52743425,849689,1344212,27452462,930758,Admin,,
2021-02-26,US,USA,United States,3120121,84951297,1987071,1674641,54418066,971122,1385332,28837794,971862,Admin,,
2021-02-27,US,USA,United States,1999355,86950652,2085811,1142089,55560155,1048939,818837,29656631,991521,Admin,,
2021-02-28,US,USA,United States,857570,87808222,2122980,535533,56095688,1089042,295732,29952363,987452,Admin,,
2021-03-01,US,USA,United States,2062386,89870608,2208363,1204884,57300572,1172879,797702,30750065,986621,Admin,,
2021-03-02,US,USA,United States,2468826,92339434,2283564,1465818,58766390,1258322,962325,31712390,977202,Admin,,
2021-03-03,US,USA,United States,2909671,95249105,2337395,1744991,60511381,1329500,1125064,32837454,961315,Admin,,
2021-03-04,US,USA,United States,3208924,98458029,2375265,1958919,62470300,1389554,1245710,34083164,947243,Admin,,
2021-03-05,US,USA,United States,3234900,101692929,2391662,2006209,64476509,1436920,1308903,35392067,936325,Admin,,
2021-03-06,US,USA,United States,2062856,103755785,2400733,1352472,65828981,1466975,863995,36256062,942776,Admin,,
2021-03-07,US,USA,United States,926776,104682561,2410620,678335,66507316,1487375,344035,36600097,949676,Admin,,
2021-03-08,US,USA,United States,2169333,106851894,2425898,1484950,67992266,1527385,852896,37452993,957561,Admin,,
2021-03-09,US,USA,United States,2712933,109564827,2460770,1812435,69804701,1576902,1082577,38535570,974740,Admin,,
