Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,31958,31958,31958,26476,26476,26476,6498,6498,6498,Admin,,
2020-12-14,US,USA,United States,4597,36555,18278,4436,30912,15456,128,6626,3313,Admin,,
2020-12-15,US,USA,United States,47988,84543,28181,45824,76736,25579,265,6891,2297,Admin,,
2020-12-16,US,USA,United States,159388,243931,60983,154170,230906,57727,453,7344,1836,Admin,,
2020-12-17,US,USA,United States,272641,516572,103314,265745,496651,99330,759,8103,1621,Admin,,
2020-12-18,US,USA,United States,416538,933110,155518,408090,904741,150790,1208,9311,1552,Admin,,
2020-12-19,US,USA,United States,182066,1115176,159311,178189,1082930,154704,1072,10383,1483,Admin,,
2020-12-20,US,USA,United States,105568,1220744,169827,103600,1186530,165722,722,11105,658,Admin,,
2020-12-21,US,USA,United States,382415,1603159,223801,375673,1562203,218756,1511,12616,856,Admin,,
2020-12-22,US,USA,United States,448358,2051517,280996,439688,2001891,275022,2959,15575,1241,Admin,,
2020-12-23,US,USA,United States,574746,2626263,340333,563190,2565081,333454,3079,18654,1616,Admin,,
2020-12-24,US,USA,United States,196088,2822351,329397,191251,2756332,322812,1111,19765,1666,Admin,,
2020-12-25,US,USA,United States,12721,2835072,271709,12559,2768891,266307,106,19871,1509,Admin,,
2020-12-26,US,USA,United States,141563,2976635,265923,138336,2907227,260614,960,20831,1493,Admin,,
2020-12-27,US,USA,United States,96318,3072953,264601,93628,3000855,259189,734,21565,1494,Admin,,
2020-12-28,US,USA,United States,591416,3664369,294459,577395,3578250,288007,4264,25829,1888,Admin,,
2020-12-29,US,USA,United States,721883,4386252,333534,703756,4282006,325731,5260,31089,2216,Admin,,
2020-12-30,US,USA,United States,843261,5229513,371893,824700,5106706,363089,7819,38908,2893,Admin,,
2020-12-31,US,USA,United States,420810,5650323,403996,411515,5518221,394556,3196,42104,3191,Admin,,
2021-01-01,US,USA,United States,107730,5758053,417569,97503,5615724,406690,7178,49282,4202,Admin,,
2021-01-02,US,USA,United States,264016,6022069,435062,256061,5871785,423508,2885,52167,4477,Admin,,
2021-01-03,US,USA,United States,139115,6161184,441176,132225,6004010,429022,2463,54630,4724,Admin,,
2021-01-04,US,USA,United States,657755,6818939,450653,600210,6604220,432281,44932,99562,10533,Admin,,
2021-01-05,US,USA,United States,831679,7650618,466338,731826,7336046,436291,87568,187130,22292,Admin,,
2021-01-06,US,USA,United States,1023157,8673775,492037,832204,8168250,437363,172664,359794,45841,Admin,,
2021-01-07,US,USA,United States,1170508,9844283,599137,867595,9035845,502518,281225,641019,85559,Admin,,
2021-01-08,US,USA,United States,1236800,11081083,760433,848965,9884810,609869,363769,1004788,136501,Admin,,
2021-01-09,US,USA,United States,508661,11589744,795382,370870,10255680,626271,128829,1133617,154493,Admin,,
2021-01-10,US,USA,United States,251626,11841370,811455,176695,10432375,632624,69713,1203330,164100,Admin,,
2021-01-11,US,USA,United States,1070709,12912079,870449,724820,11157195,650425,322955,1526285,203818,Admin,,
2021-01-12,US,USA,United States,1259269,14171348,931533,918299,12075494,677064,314841,1841126,236285,Admin,,
2021-01-13,US,USA,United States,1324375,15495723,974564,1031075,13106569,705474,270865,2111991,250314,Admin,,
2021-01-14,US,USA,United States,1316614,16812337,995436,1158244,14264813,746995,136027,2248018,229571,Admin,,
2021-01-15,US,USA,United States,1257906,18070243,998451,1117944,15382757,785421,121058,2369076,194898,Admin,,
2021-01-16,US,USA,United States,650353,18720596,1018693,567591,15950348,813524,72051,2441127,186787,Admin,,
2021-01-17,US,USA,United States,306101,19026697,1026475,256506,16206854,824926,42201,2483328,182857,Admin,,
2021-01-18,US,USA,United States,886072,19912769,1000099,639359,16846213,812717,228264,2711592,169330,Admin,,
2021-01-19,US,USA,United States,1346985,21259754,1012629,966546,17812759,819609,357107,3068699,175368,Admin,,
2021-01-20,US,USA,United States,1605731,22865485,1052823,1155643,18968402,837405,421801,3490500,196930,Admin,,
2021-01-21,US,USA,United States,1634019,24499504,1098167,1332357,20300759,862278,275480,3765980,216852,Admin,,
2021-01-22,US,USA,United States,1629593,26129097,1151265,1394345,21695104,901764,210084,3976064,229570,Admin,,
2021-01-23,US,USA,United States,909302,27038399,1188258,744472,22439576,927033,151147,4127211,240869,Admin,,
2021-01-24,US,USA,United States,396261,27434660,1201138,300618,22740194,933334,88545,4215756,247490,Admin,,
2021-01-25,US,USA,United States,1374916,28809576,1270972,860971,23601165,964993,490331,4706087,284928,Admin,,
2021-01-26,US,USA,United States,1664027,30473603,1316264,1053909,24655074,977474,583260,5289347,317235,Admin,,
2021-01-27,US,USA,United States,1935431,32409034,1363364,1252579,25907653,991322,649731,5939078,349797,Admin,,
2021-01-28,US,USA,United States,1964675,34373709,1410601,1371738,27279391,996947,559369,6498447,390352,Admin,,
2021-01-29,US,USA,United States,1917125,36290834,1451677,1374188,28653579,994068,497246,6995693,431376,Admin,,
2021-01-30,US,USA,United States,1019805,37310639,1467463,759208,29412787,996173,243084,7238777,444509,Admin,,
2021-01-31,US,USA,United States,460418,37771057,1476628,322561,29735348,999308,127583,7366360,450086,Admin,,
2021-02-01,US,USA,United States,1390100,39161157,1478797,772573,30507921,986679,575458,7941818,462247,Admin,,
2021-02-02,US,USA,United States,1699097,40860254,1483807,964178,31472099,973861,700970,8642788,479063,Admin,,
2021-02-03,US,USA,United States,2141942,43002196,1513309,1261568,32733667,975145,836071,9478859,505683,Admin,,
2021-02-04,US,USA,United States,2348983,45351179,1568210,1389702,34123369,977711,914583,10393442,556428,Admin,,
2021-02-05,US,USA,United States,2358394,47709573,1631248,1356242,35479611,975147,962497,11355939,622892,Admin,,
2021-02-06,US,USA,United States,1303356,49012929,1671756,853697,36333308,988646,422736,11778675,648557,Admin,,
2021-02-07,US,USA,United States,445267,49458196,1669591,277473,36610781,982205,157181,11935856,652785,Admin,,
2021-02-08,US,USA,United States,1582039,51040235,1697011,838159,37448940,991574,706511,12642367,671507,Admin,,
