Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,14803,14803,14803,13294,13294,13294,1882,1882,1882,Admin,,
2020-12-14,US,USA,United States,4152,18955,9477,4055,17349,8675,59,1941,970,Admin,,
2020-12-15,US,USA,United States,49890,68845,22948,47342,64691,21564,145,2086,695,Admin,,
2020-12-16,US,USA,United States,161696,230541,57635,154936,219627,54907,316,2402,600,Admin,,
2020-12-17,US,USA,United States,274744,505285,101057,265069,484696,96939,500,2902,580,Admin,,
2020-12-18,US,USA,United States,418425,923710,153951,406742,891438,148573,825,3727,621,Admin,,
2020-12-19,US,USA,United States,183095,1106805,158115,178337,1069775,152825,881,4608,658,Admin,,
2020-12-20,US,USA,United States,105801,1212606,171114,103032,1172807,165645,587,5195,473,Admin,,
2020-12-21,US,USA,United States,382658,1595264,225187,374671,1547478,218590,1014,6209,609,Admin,,
2020-12-22,US,USA,United States,449140,2044404,282222,439883,1987361,274667,2281,8490,914,Admin,,
2020-12-23,US,USA,United States,572488,2616892,340907,560660,2548021,332628,1841,10331,1132,Admin,,
2020-12-24,US,USA,United States,196171,2813063,329682,191016,2739037,322049,817,11148,1178,Admin,,
2020-12-25,US,USA,United States,12481,2825544,271690,12363,2751400,265709,74,11222,1070,Admin,,
2020-12-26,US,USA,United States,140452,2965996,265598,137615,2889015,259891,475,11697,1012,Admin,,
2020-12-27,US,USA,United States,95655,3061651,264149,92921,2981936,258447,478,12175,997,Admin,,
2020-12-28,US,USA,United States,585781,3647432,293166,573588,3555524,286864,2623,14798,1227,Admin,,
2020-12-29,US,USA,United States,714148,4361580,331025,696606,4252130,323538,3787,18585,1442,Admin,,
2020-12-30,US,USA,United States,834771,5196351,368494,816193,5068323,360043,6464,25049,2102,Admin,,
2020-12-31,US,USA,United States,417966,5614317,400179,409477,5477800,391252,2544,27593,2349,Admin,,
2021-01-01,US,USA,United States,72802,5687119,408796,67937,5545737,399191,4432,32025,2971,Admin,,
2021-01-02,US,USA,United States,258595,5945714,425674,250636,5796373,415337,2706,34731,3290,Admin,,
2021-01-03,US,USA,United States,135511,6081225,431367,128321,5924694,420394,2364,37095,3560,Admin,,
2021-01-04,US,USA,United States,646690,6727915,440069,589440,6514134,422659,44872,81967,9595,Admin,,
2021-01-05,US,USA,United States,817604,7545519,454848,719936,7234070,425991,86955,168922,21476,Admin,,
2021-01-06,US,USA,United States,1010463,8555982,479947,823987,8058057,427105,170839,339761,44958,Admin,,
2021-01-07,US,USA,United States,1151875,9707857,584791,855785,8913842,490863,275973,615734,84020,Admin,,
2021-01-08,US,USA,United States,1217170,10925027,748272,836582,9750424,600670,358073,973807,134540,Admin,,
2021-01-09,US,USA,United States,502201,11427228,783073,366920,10117344,617282,126820,1100627,152270,Admin,,
2021-01-10,US,USA,United States,247085,11674313,799012,173913,10291257,623795,68358,1168985,161698,Admin,,
2021-01-11,US,USA,United States,1056399,12730712,857542,716742,11007999,641981,319583,1488568,200943,Admin,,
2021-01-12,US,USA,United States,1239431,13970143,917803,905464,11913463,668485,311489,1800057,233019,Admin,,
2021-01-13,US,USA,United States,1309292,15279435,960493,1021379,12934842,696684,268816,2068873,247016,Admin,,
2021-01-14,US,USA,United States,1299681,16579116,981608,1147526,14082368,738361,133100,2201973,226605,Admin,,
2021-01-15,US,USA,United States,1250103,17829219,986313,1115609,15197977,778222,118370,2320343,192362,Admin,,
2021-01-16,US,USA,United States,649648,18478867,1007377,568643,15766620,807039,70752,2391095,184352,Admin,,
2021-01-17,US,USA,United States,305069,18783936,1015660,256421,16023041,818826,41466,2432561,180510,Admin,,
