Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,28189,28189,28189,23564,23564,23564,5379,5379,5379,Admin,,
2020-12-14,US,USA,United States,4534,32723,16361,4377,27941,13971,113,5492,2746,Admin,,
2020-12-15,US,USA,United States,49631,82354,27451,47306,75247,25082,258,5750,1916,Admin,,
2020-12-16,US,USA,United States,159665,242019,60504,154280,229527,57382,461,6211,1552,Admin,,
2020-12-17,US,USA,United States,272256,514275,102855,265160,494687,98937,729,6940,1388,Admin,,
2020-12-18,US,USA,United States,415833,930108,155018,407311,901998,150333,1186,8126,1354,Admin,,
2020-12-19,US,USA,United States,181649,1111757,158822,177746,1079744,154249,1037,9163,1309,Admin,,
2020-12-20,US,USA,United States,105037,1216794,169800,103137,1182881,165617,687,9850,638,Admin,,
2020-12-21,US,USA,United States,381416,1598210,223641,374941,1557822,218554,1466,11316,832,Admin,,
2020-12-22,US,USA,United States,447177,2045387,280433,438746,1996568,274474,2841,14157,1201,Admin,,
2020-12-23,US,USA,United States,574444,2619831,339687,562055,2558623,332728,2875,17032,1545,Admin,,
2020-12-24,US,USA,United States,195714,2815545,328752,190715,2749338,322093,1086,18118,1596,Admin,,
2020-12-25,US,USA,United States,12632,2828177,271152,12482,2761820,265689,101,18219,1441,Admin,,
2020-12-26,US,USA,United States,141787,2969964,265458,137859,2899679,259991,954,19173,1430,Admin,,
2020-12-27,US,USA,United States,96605,3066569,264253,93348,2993027,258592,712,19885,1433,Admin,,
2020-12-28,US,USA,United States,590281,3656850,294091,575990,3569017,287314,4066,23951,1805,Admin,,
2020-12-29,US,USA,United States,721091,4377941,333222,702186,4271203,324948,5165,29116,2137,Admin,,
2020-12-30,US,USA,United States,842233,5220174,371477,822563,5093766,362163,7666,36782,2821,Admin,,
2020-12-31,US,USA,United States,419522,5639696,403450,409808,5503574,393462,3084,39866,3106,Admin,,
2021-01-01,US,USA,United States,98193,5737889,415673,89415,5592989,404453,6457,46323,4014,Admin,,
2021-01-02,US,USA,United States,263940,6001829,433123,255157,5848146,421210,2805,49128,4279,Admin,,
2021-01-03,US,USA,United States,138561,6140390,439117,131608,5979754,426675,2423,51551,4523,Admin,,
2021-01-04,US,USA,United States,656327,6796717,448552,597284,6577038,429717,45608,97159,10458,Admin,,
2021-01-05,US,USA,United States,830222,7626939,464142,728549,7305587,433483,88174,185333,22316,Admin,,
2021-01-06,US,USA,United States,1019791,8646730,489508,829720,8135307,434506,171874,357207,45775,Admin,,
2021-01-07,US,USA,United States,1168732,9815462,596538,865543,9000850,499611,280079,637286,85345,Admin,,
2021-01-08,US,USA,United States,1235051,11050513,758946,846671,9847521,607790,362484,999770,136206,Admin,,
2021-01-09,US,USA,United States,508417,11558930,793871,370127,10217648,624215,128249,1128019,154127,Admin,,
2021-01-10,US,USA,United States,250747,11809677,809898,176112,10393760,630572,69379,1197398,163692,Admin,,
2021-01-11,US,USA,United States,1069385,12879062,868906,722880,11116640,648515,321962,1519360,203171,Admin,,
