Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13152,13152,13152,11626,11626,11626,1355,1355,1355,1469,1469,1469,Admin,,
2020-12-14,US,USA,United States,3901,17053,8526,3772,15398,7699,5,1360,680,33,1502,751,Admin,,
2020-12-15,US,USA,United States,49704,66757,22252,46231,61629,20543,27,1387,462,65,1567,522,Admin,,
2020-12-16,US,USA,United States,159481,226238,56559,152508,214137,53534,208,1595,399,246,1813,453,Admin,,
2020-12-17,US,USA,United States,273739,499977,99995,262424,476561,95312,545,2140,428,574,2387,477,Admin,,
2020-12-18,US,USA,United States,416842,916819,152803,404373,880934,146822,684,2824,471,694,3081,513,Admin,,
2020-12-19,US,USA,United States,181819,1098638,156948,176506,1057440,151063,787,3611,516,789,3870,552,Admin,,
2020-12-20,US,USA,United States,104249,1202887,169962,101623,1159063,163920,529,4140,398,568,4438,424,Admin,,
2020-12-21,US,USA,United States,380763,1583650,223799,371357,1530420,216432,905,5045,526,919,5357,550,Admin,,
2020-12-22,US,USA,United States,446420,2030070,280473,436756,1967176,272221,2146,7191,829,2157,7514,849,Admin,,
2020-12-23,US,USA,United States,567464,2597534,338756,554872,2522048,329702,1782,8973,1054,1788,9302,1069,Admin,,
2020-12-24,US,USA,United States,194048,2791582,327372,188364,2710412,319122,906,9879,1106,911,10213,1118,Admin,,
2020-12-25,US,USA,United States,12221,2803803,269569,12105,2722517,263083,58,9937,1016,58,10271,1027,Admin,,
2020-12-26,US,USA,United States,138237,2942040,263343,135605,2858122,257240,412,10349,963,416,10687,973,Admin,,
2020-12-27,US,USA,United States,93135,3035175,261755,91080,2949202,255734,375,10724,941,422,11109,953,Admin,,
2020-12-28,US,USA,United States,578062,3613237,289941,563365,3512567,283164,2538,13262,1174,2546,13655,1185,Admin,,
2020-12-29,US,USA,United States,707413,4320650,327225,684954,4197521,318621,3850,17112,1417,3858,17513,1428,Admin,,
2020-12-30,US,USA,United States,827194,5147844,364330,802877,5000398,354050,6056,23168,2028,6063,23576,2039,Admin,,
2020-12-31,US,USA,United States,415061,5562905,395903,402939,5403337,384704,2374,25542,2238,2377,25953,2248,Admin,,
2021-01-01,US,USA,United States,52265,5615170,401623,49160,5452497,389997,2240,27782,2549,2406,28359,2584,Admin,,
2021-01-02,US,USA,United States,251619,5866789,417821,244212,5696709,405512,2444,30226,2840,2454,30813,2875,Admin,,
2021-01-03,US,USA,United States,130641,5997430,423179,124065,5820774,410225,2210,32436,3102,2213,33026,3131,Admin,,
2021-01-04,US,USA,United States,633345,6630775,431076,577223,6397997,412204,42939,75375,8873,42966,75992,8905,Admin,,
2021-01-05,US,USA,United States,799587,7430362,444244,702492,7100489,414710,83216,158591,20211,83240,159232,20245,Admin,,
2021-01-06,US,USA,United States,994721,8425083,468177,809344,7909833,415634,167539,326130,43280,167587,326819,43320,Admin,,
2021-01-07,US,USA,United States,1131620,9556703,570542,838356,8748189,477836,271206,597336,81685,271223,598042,81727,Admin,,
2021-01-08,US,USA,United States,1196228,10752931,733965,819677,9567866,587910,353156,950492,131816,353185,951227,131838,Admin,,
2021-01-09,US,USA,United States,492058,11244989,768314,359427,9927293,604369,124847,1075339,149302,124853,1076080,149323,Admin,,
2021-01-10,US,USA,United States,240110,11485099,783952,168637,10095930,610737,67604,1142943,158644,67617,1143697,158667,Admin,,
2021-01-11,US,USA,United States,1035235,12520334,841365,699932,10795862,628266,315444,1458387,197573,315472,1459169,197596,Admin,,
2021-01-12,US,USA,United States,1214671,13735005,900663,885358,11681220,654390,307273,1765660,229581,307306,1766475,229606,Admin,,
2021-01-13,US,USA,United States,1287676,15022681,942514,1002077,12683297,681923,265128,2030788,243523,265150,2031625,243543,Admin,,
2021-01-14,US,USA,United States,1277960,16300641,963419,1128951,13812248,723437,130585,2161373,223434,130607,2162232,223455,Admin,,
2021-01-15,US,USA,United States,1223188,17523829,967271,1093095,14905343,762497,115303,2276676,189455,115344,2277576,189478,Admin,,
2021-01-16,US,USA,United States,635052,18158881,987698,558602,15463945,790950,68897,2345573,181462,68911,2346487,181486,Admin,,
2021-01-17,US,USA,United States,294333,18453214,995445,251622,15715567,802805,40043,2385616,177525,40046,2386533,177548,Admin,,
2021-01-18,US,USA,United States,848465,19301679,968763,619842,16335409,791364,218979,2604595,163744,219013,2605546,163768,Admin,,
2021-01-19,US,USA,United States,1306759,20608438,981919,948799,17284208,800427,339231,2943826,168309,339248,2944794,168331,Admin,,
2021-01-20,US,USA,United States,1574287,22182725,1022863,1147205,18431413,821159,406383,3350209,188489,406415,3351209,188512,Admin,,
2021-01-21,US,USA,United States,1589485,23772210,1067367,1306870,19738283,846576,260407,3610616,207035,260444,3611653,207060,Admin,,
2021-01-22,US,USA,United States,1584880,25357090,1119037,1365027,21103310,885424,200032,3810648,219139,200052,3811705,219161,Admin,,
2021-01-23,US,USA,United States,887979,26245069,1155169,731209,21834519,910082,143745,3954393,229831,143754,3955459,229853,Admin,,
2021-01-24,US,USA,United States,384420,26629489,1168039,295393,22129912,916335,83461,4037854,236034,83468,4038927,236056,Admin,,
2021-01-25,US,USA,United States,1319257,27948746,1235295,836866,22966778,947338,463233,4501087,270927,463253,4502180,270947,Admin,,
2021-01-26,US,USA,United States,1619206,29567952,1279930,1038293,24005071,960123,556859,5057946,302017,556882,5059062,302038,Admin,,
2021-01-27,US,USA,United States,1878907,31446859,1323447,1227340,25232411,971571,620701,5678647,332634,620723,5679785,332653,Admin,,
2021-01-28,US,USA,United States,1906328,33353187,1368711,1350262,26582673,977770,531579,6210226,371373,531614,6211399,371392,Admin,,
2021-01-29,US,USA,United States,1854337,35207524,1407204,1342512,27925185,974554,472804,6683030,410340,472828,6684227,410360,Admin,,
2021-01-30,US,USA,United States,997602,36205126,1422865,752240,28677425,977558,230454,6913484,422727,230456,6914683,422746,Admin,,
2021-01-31,US,USA,United States,446570,36651696,1431743,320330,28997755,981120,118772,7032256,427772,118784,7033467,427791,Admin,,
2021-02-01,US,USA,United States,1281820,37933516,1426395,725864,29723619,965263,531739,7563995,437558,531949,7565416,437605,Admin,,
2021-02-02,US,USA,United States,1628509,39562025,1427724,943258,30666877,951687,662298,8226293,452621,662367,8227783,452674,Admin,,
2021-02-03,US,USA,United States,2079060,41641085,1456318,1243897,31910774,954052,801862,9028155,478501,801914,9029697,478558,Admin,,
2021-02-04,US,USA,United States,2273033,43914118,1508704,1370505,33281279,956944,872619,9900774,527221,872695,9902392,527284,Admin,,
2021-02-05,US,USA,United States,2276365,46190483,1568994,1334413,34615692,955787,915318,10816092,590437,915380,10817772,590506,Admin,,
2021-02-06,US,USA,United States,1265862,47456345,1607317,842147,35457839,968631,405143,11221235,615393,405183,11222955,615467,Admin,,
2021-02-07,US,USA,United States,436204,47892549,1605836,277109,35734948,962456,150020,11371255,619857,150040,11372995,619932,Admin,,
2021-02-08,US,USA,United States,1510723,49403272,1638536,820553,36555501,975983,668064,12039319,639332,668133,12041128,639387,Admin,,
2021-02-09,US,USA,United States,1894851,51298123,1676585,1020129,37575630,986965,852336,12891655,666480,852412,12893540,666536,Admin,,
2021-02-10,US,USA,United States,2215029,53513152,1696009,1203309,38778939,981166,988843,13880498,693192,988915,13882455,693251,Admin,,
2021-02-11,US,USA,United States,2320068,55833220,1702728,1251989,40030928,964236,1042753,14923251,717497,1042834,14925289,717556,Admin,,
2021-02-12,US,USA,United States,2493318,58326538,1733722,1347610,41378538,966121,1111968,16035219,745590,1112057,16037346,745653,Admin,,
2021-02-13,US,USA,United States,1431200,59757738,1757341,850906,42229444,967372,558922,16594141,767558,558979,16596325,767624,Admin,,
2021-02-14,US,USA,United States,567356,60325094,1776077,334780,42564224,975611,221405,16815546,777756,221419,16817744,777821,Admin,,
2021-02-15,US,USA,United States,1128273,61453367,1721442,601371,43165595,944299,504898,17320444,754446,504985,17322729,754514,Admin,,
2021-02-16,US,USA,United States,1574817,63028184,1675723,789152,43954747,911302,759442,18079886,741176,759499,18082228,741241,Admin,,
2021-02-17,US,USA,United States,1911571,64939755,1632371,924404,44879151,871459,960882,19040768,737181,960961,19043189,737247,Admin,,
2021-02-18,US,USA,United States,1790512,66730267,1556721,821816,45700967,810006,938333,19979101,722264,938424,19981613,722332,Admin,,
2021-02-19,US,USA,United States,1899017,68629284,1471820,819526,46520493,734565,1048830,21027931,713245,1048992,21030605,713322,Admin,,
2021-02-20,US,USA,United States,1270658,69899942,1448886,594336,47114829,697912,654909,21682840,726957,654961,21685566,727034,Admin,,
2021-02-21,US,USA,United States,570398,70470340,1449320,249063,47363892,685667,308817,21991657,739444,308862,21994428,739526,Admin,,
2021-02-22,US,USA,United States,1404141,71874481,1488730,612142,47976034,687206,762160,22753817,776196,762257,22756685,776279,Admin,,
2021-02-23,US,USA,United States,1873741,73748222,1531434,861481,48837515,697538,976603,23730420,807219,976691,23733376,807306,Admin,,
2021-02-24,US,USA,United States,2436703,76184925,1606452,1228006,50065521,740910,1172993,24903413,837521,1173125,24906501,837616,Admin,,
2021-02-25,US,USA,United States,2824649,79009574,1754186,1506492,51572013,838721,1274870,26178283,885597,1275076,26181577,885709,Admin,,
