Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,30035,30035,30035,24954,24954,24954,5812,5812,5812,Admin,,
2020-12-14,US,USA,United States,4579,34614,17307,4418,29372,14686,120,5932,2966,Admin,,
2020-12-15,US,USA,United States,49755,84369,28123,47426,76798,25599,262,6194,2065,Admin,,
2020-12-16,US,USA,United States,159896,244265,61066,154498,231296,57824,476,6670,1668,Admin,,
2020-12-17,US,USA,United States,272584,516849,103370,265457,496753,99351,749,7419,1484,Admin,,
2020-12-18,US,USA,United States,416340,933189,155532,407627,904380,150730,1211,8630,1438,Admin,,
2020-12-19,US,USA,United States,181872,1115061,159294,177939,1082319,154617,1060,9690,1384,Admin,,
2020-12-20,US,USA,United States,105312,1220373,170048,103370,1185689,165819,709,10399,655,Admin,,
2020-12-21,US,USA,United States,381930,1602303,223956,375189,1560878,218787,1494,11893,852,Admin,,
2020-12-22,US,USA,United States,447635,2049938,280796,439052,1999930,274733,2879,14772,1225,Admin,,
2020-12-23,US,USA,United States,575030,2624968,340100,562548,2562478,333026,2941,17713,1578,Admin,,
2020-12-24,US,USA,United States,195977,2820945,329157,190941,2753419,322381,1102,18815,1628,Admin,,
2020-12-25,US,USA,United States,12661,2833606,271488,12503,2765922,265935,105,18920,1470,Admin,,
2020-12-26,US,USA,United States,141938,2975544,265783,137993,2903915,260228,969,19889,1457,Admin,,
2020-12-27,US,USA,United States,96730,3072274,264557,93447,2997362,258810,723,20612,1459,Admin,,
2020-12-28,US,USA,United States,591065,3663339,294434,576630,3573992,287588,4182,24794,1843,Admin,,
2020-12-29,US,USA,United States,721985,4385324,333627,702884,4276876,325278,5246,30040,2181,Admin,,
2020-12-30,US,USA,United States,843350,5228674,371958,823457,5100333,362551,7770,37810,2871,Admin,,
2020-12-31,US,USA,United States,420610,5649284,404048,410598,5510931,393930,3157,40967,3165,Admin,,
2021-01-01,US,USA,United States,103207,5752491,416984,93533,5604464,405506,6837,47804,4126,Admin,,
2021-01-02,US,USA,United States,264507,6016998,434493,255610,5860074,422308,2862,50666,4397,Admin,,
2021-01-03,US,USA,United States,138973,6155971,440528,131957,5992031,427810,2458,53124,4645,Admin,,
2021-01-04,US,USA,United States,657400,6813371,450005,598113,6590144,430879,45791,98915,10589,Admin,,
2021-01-05,US,USA,United States,831642,7645013,465670,729678,7319822,434707,88482,187397,22480,Admin,,
2021-01-06,US,USA,United States,1021509,8666522,491121,830984,8150806,435782,172368,359765,45994,Admin,,
2021-01-07,US,USA,United States,1170173,9836695,598202,866490,9017296,500909,280821,640586,85660,Admin,,
2021-01-08,US,USA,United States,1236589,11073284,760113,847559,9864855,608627,363243,1003829,136575,Admin,,
2021-01-09,US,USA,United States,509039,11582323,795046,370486,10235341,625038,128648,1132477,154544,Admin,,
2021-01-10,US,USA,United States,251195,11833518,811078,176410,10411751,631389,69591,1202068,164135,Admin,,
2021-01-11,US,USA,United States,1070875,12904393,870146,723850,11135601,649351,322482,1524550,203662,Admin,,
2021-01-12,US,USA,United States,1258602,14162995,931140,916943,12052544,676103,314380,1838930,235933,Admin,,
2021-01-13,US,USA,United States,1323926,15486921,974343,1029729,13082273,704495,270464,2109394,249947,Admin,,
2021-01-14,US,USA,United States,1316588,16803509,995259,1156915,14239188,745985,135759,2245153,229224,Admin,,
2021-01-15,US,USA,United States,1256908,18060417,998162,1116580,15355768,784416,120680,2365833,194572,Admin,,
2021-01-16,US,USA,United States,649394,18709811,1018213,566190,15921958,812374,71979,2437812,186476,Admin,,
2021-01-17,US,USA,United States,305156,19014967,1025921,255753,16177711,823709,42075,2479887,182546,Admin,,
2021-01-18,US,USA,United States,884835,19899802,999344,638453,16816164,811509,227906,2707793,169035,Admin,,
2021-01-19,US,USA,United States,1346532,21246334,1011906,965411,17781575,818433,356489,3064282,175050,Admin,,
2021-01-20,US,USA,United States,1602701,22849035,1051731,1153904,18935479,836172,421013,3485295,196557,Admin,,
2021-01-21,US,USA,United States,1630998,24480033,1096646,1329882,20265361,860882,274841,3760136,216426,Admin,,
2021-01-22,US,USA,United States,1627396,26107429,1149573,1392321,21657682,900273,209596,3969732,229128,Admin,,
2021-01-23,US,USA,United States,906958,27014387,1186368,742608,22400290,925476,150802,4120534,240389,Admin,,
2021-01-24,US,USA,United States,395161,27409548,1199226,299751,22700041,931761,88390,4208924,247005,Admin,,
2021-01-25,US,USA,United States,1373005,28782553,1268964,859794,23559835,963382,489548,4698472,284383,Admin,,
2021-01-26,US,USA,United States,1661713,30444266,1313990,1052422,24612257,975812,582283,5280755,316639,Admin,,
2021-01-27,US,USA,United States,1932156,32376422,1361055,1250403,25862660,989597,648514,5929269,349139,Admin,,
2021-01-28,US,USA,United States,1961580,34338002,1408281,1369469,27232129,995253,558299,6487568,389633,Admin,,
2021-01-29,US,USA,United States,1914045,36252047,1449231,1372041,28604170,992355,496277,6983845,430588,Admin,,
2021-01-30,US,USA,United States,1018379,37270426,1465148,758328,29362498,994601,242667,7226512,443711,Admin,,
2021-01-31,US,USA,United States,459363,37729789,1474320,321851,29684349,997758,127326,7353838,449273,Admin,,
2021-02-01,US,USA,United States,1384159,39113948,1475914,769380,30453729,984842,573190,7927028,461222,Admin,,
2021-02-02,US,USA,United States,1695891,40809839,1480796,962184,31415913,971951,699772,8626800,478006,Admin,,
2021-02-03,US,USA,United States,2138018,42947857,1510205,1259144,32675057,973200,834879,9461679,504630,Admin,,
2021-02-04,US,USA,United States,2345405,45293262,1565037,1387676,34062733,975801,913185,10374864,555328,Admin,,
2021-02-05,US,USA,United States,2355265,47648527,1628069,1354558,35417291,973303,961126,11335990,621735,Admin,,
2021-02-06,US,USA,United States,1300472,48948999,1668368,851607,36268898,986629,422099,11758089,647368,Admin,,
2021-02-07,US,USA,United States,443975,49392974,1666169,276648,36545546,980171,156794,11914883,651578,Admin,,
2021-02-08,US,USA,United States,1579118,50972092,1694021,836932,37382478,989821,705056,12619939,670416,Admin,,
2021-02-09,US,USA,United States,1973644,52945736,1733700,1036599,38419077,1000452,895586,13515525,698389,Admin,,
2021-02-10,US,USA,United States,2304104,55249840,1757426,1228068,39647145,996013,1035813,14551338,727094,Admin,,
2021-02-11,US,USA,United States,2405792,57655632,1766053,1275763,40922908,980025,1089303,15640641,752254,Admin,,
2021-02-12,US,USA,United States,2584262,60239894,1798767,1377884,42300792,983357,1157085,16797726,780248,Admin,,
2021-02-13,US,USA,United States,1474244,61714138,1823591,869369,43170161,985895,571185,17368911,801546,Admin,,
2021-02-14,US,USA,United States,592072,62306210,1844748,346188,43516349,995829,229038,17597949,811867,Admin,,
2021-02-15,US,USA,United States,1177557,63483767,1787382,609582,44125931,963350,534546,18132495,787508,Admin,,
2021-02-16,US,USA,United States,1621101,65104868,1737019,796440,44922371,929042,787319,18919814,772041,Admin,,
2021-02-17,US,USA,United States,1964976,67069844,1688572,932844,45855215,886867,989708,19909522,765455,Admin,,
2021-02-18,US,USA,United States,1856864,68926708,1610154,833380,46688595,823670,974258,20883780,749020,Admin,,
2021-02-19,US,USA,United States,1966890,70893598,1521958,823474,47512069,744468,1095366,21979146,740203,Admin,,
2021-02-20,US,USA,United States,1305679,72199277,1497877,596440,48108509,705478,680090,22659236,755761,Admin,,
2021-02-21,US,USA,United States,595231,72794508,1498328,254068,48362577,692318,323259,22982495,769221,Admin,,
2021-02-22,US,USA,United States,1461430,74255938,1538882,616878,48979455,693361,801782,23784277,807397,Admin,,
2021-02-23,US,USA,United States,1937003,76192941,1584010,865979,49845434,703295,1025051,24809328,841359,Admin,,
2021-02-24,US,USA,United States,2526698,78719639,1664256,1244734,51090168,747850,1232719,26042047,876075,Admin,,
2021-02-25,US,USA,United States,2937223,81656862,1818593,1536552,52626720,848304,1339957,27382004,928318,Admin,,
2021-02-26,US,USA,United States,3113570,84770432,1982405,1672672,54299392,969618,1381481,28763485,969191,Admin,,
2021-02-27,US,USA,United States,1994909,86765341,2080866,1140425,55439817,1047330,816556,29580041,988686,Admin,,
2021-02-28,US,USA,United States,854985,87620326,2117974,534525,55974342,1087395,294679,29874720,984604,Admin,,
2021-03-01,US,USA,United States,2050165,89670491,2202079,1198131,57172473,1170431,793781,30668501,983461,Admin,,
2021-03-02,US,USA,United States,2462966,92133457,2277217,1462975,58635448,1255716,959739,31628240,974130,Admin,,
2021-03-03,US,USA,United States,2902431,95035888,2330893,1741699,60377147,1326711,1121695,32749935,958270,Admin,,
2021-03-04,US,USA,United States,3202727,98238615,2368822,1955981,62333128,1386630,1242833,33992768,944395,Admin,,
2021-03-05,US,USA,United States,3228408,101467023,2385227,2003335,64336463,1433867,1305686,35298454,933567,Admin,,
2021-03-06,US,USA,United States,2058187,103525210,2394267,1350262,65686725,1463844,861934,36160388,940050,Admin,,
2021-03-07,US,USA,United States,924329,104449539,2404173,677271,66363996,1484236,342770,36503158,946920,Admin,,
2021-03-08,US,USA,United States,2163910,106613449,2420423,1481953,67845949,1524782,850613,37353771,955039,Admin,,
2021-03-09,US,USA,United States,2706540,109319989,2455219,1808666,69654615,1574167,1079894,38433665,972204,Admin,,
2021-03-10,US,USA,United States,3124174,112444163,2486896,2062620,71717235,1620013,1267727,39701392,993065,Admin,,
2021-03-11,US,USA,United States,3439200,115883363,2520678,2276945,73994180,1665865,1398316,41099708,1015277,Admin,,
