Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12208,12208,12208,10694,10694,10694,1355,1355,1355,1377,1377,1377,Admin,,
2020-12-14,US,USA,United States,3642,15850,7925,3523,14217,7109,4,1359,680,5,1382,691,Admin,,
2020-12-15,US,USA,United States,48904,64754,21584,45479,59696,19899,25,1384,461,26,1408,469,Admin,,
2020-12-16,US,USA,United States,158240,222994,55748,151384,211080,52770,198,1582,396,199,1607,401,Admin,,
2020-12-17,US,USA,United States,271070,494064,98812,260261,471341,94268,480,2062,412,480,2087,417,Admin,,
2020-12-18,US,USA,United States,411964,906028,151004,400630,871971,145329,569,2631,439,569,2656,442,Admin,,
2020-12-19,US,USA,United States,179865,1085893,155127,175226,1047197,149600,697,3328,475,697,3353,479,Admin,,
2020-12-20,US,USA,United States,102635,1188528,168045,100485,1147682,162427,469,3797,349,470,3823,349,Admin,,
2020-12-21,US,USA,United States,376452,1564980,221304,368094,1515776,214508,781,4578,460,784,4607,460,Admin,,
2020-12-22,US,USA,United States,442711,2007691,277562,433596,1949372,269954,1898,6476,727,1899,6506,728,Admin,,
2020-12-23,US,USA,United States,560195,2567886,334984,548212,2497584,326643,1584,8060,925,1584,8090,926,Admin,,
2020-12-24,US,USA,United States,191415,2759301,323605,185912,2683496,316022,833,8893,976,833,8923,976,Admin,,
2020-12-25,US,USA,United States,11937,2771238,266458,11846,2695342,260482,37,8930,900,37,8960,900,Admin,,
2020-12-26,US,USA,United States,136656,2907894,260285,134208,2829550,254622,317,9247,846,318,9278,846,Admin,,
2020-12-27,US,USA,United States,91764,2999658,258732,89910,2919460,253111,296,9543,821,296,9574,821,Admin,,
2020-12-28,US,USA,United States,568040,3567698,286102,554107,3473567,279684,2158,11701,1018,2159,11733,1018,Admin,,
2020-12-29,US,USA,United States,697233,4264931,322462,676559,4150126,314393,2669,14370,1128,2671,14404,1128,Admin,,
2020-12-30,US,USA,United States,815035,5079966,358868,792689,4942815,349319,4768,19138,1583,4771,19175,1583,Admin,,
2020-12-31,US,USA,United States,409195,5489161,389980,397932,5340747,379607,1775,20913,1717,1775,20950,1718,Admin,,
2021-01-01,US,USA,United States,41513,5530674,394205,39694,5380441,383586,1070,21983,1865,1091,22041,1868,Admin,,
2021-01-02,US,USA,United States,246163,5776837,409849,239538,5619979,398633,2023,24006,2108,2025,24066,2112,Admin,,
2021-01-03,US,USA,United States,127723,5904560,414986,121577,5741556,403157,2025,26031,2355,2026,26092,2359,Admin,,
2021-01-04,US,USA,United States,620169,6524729,422433,566186,6307742,404882,41340,67371,7953,41343,67435,7957,Admin,,
2021-01-05,US,USA,United States,778544,7303273,434048,684281,6992023,405985,81083,148454,19155,81086,148521,19159,Admin,,
2021-01-06,US,USA,United States,967735,8271008,455863,786722,7778745,405133,164350,312804,41952,164359,312880,41957,Admin,,
2021-01-07,US,USA,United States,1109069,9380077,555845,822064,8600809,465723,266171,578975,79723,266173,579053,79729,Admin,,
2021-01-08,US,USA,United States,1173602,10553679,717572,804203,9405012,574939,347367,926342,129194,347371,926424,129197,Admin,,
2021-01-09,US,USA,United States,483051,11036730,751413,352697,9757709,591104,123061,1049403,146485,123062,1049486,146488,Admin,,
2021-01-10,US,USA,United States,233741,11270471,766558,163784,9921493,597134,66488,1115891,155694,66489,1115975,155697,Admin,,
2021-01-11,US,USA,United States,1011982,12282453,822532,684001,10605494,613965,310142,1426033,194095,310147,1426122,194098,Admin,,
2021-01-12,US,USA,United States,1185532,13467985,880673,864781,11470275,639750,301514,1727547,225585,301519,1727641,225588,Admin,,
2021-01-13,US,USA,United States,1255999,14723984,921853,980819,12451094,667478,257624,1985171,238910,257630,1985271,238913,Admin,,
2021-01-14,US,USA,United States,1250741,15974725,942092,1107316,13558410,708229,127199,2112370,219056,127205,2112476,219060,Admin,,
2021-01-15,US,USA,United States,1191023,17165748,944581,1067549,14625959,745850,111791,2224161,185403,111794,2224270,185406,Admin,,
2021-01-16,US,USA,United States,618381,17784129,963914,546838,15172797,773584,66610,2290771,177338,66615,2290885,177342,Admin,,
2021-01-17,US,USA,United States,285992,18070121,971378,245479,15418276,785255,38502,2329273,173340,38502,2329387,173344,Admin,,
2021-01-18,US,USA,United States,816090,18886211,943394,600278,16018554,773294,210062,2539335,159043,210067,2539454,159047,Admin,,
2021-01-19,US,USA,United States,1270857,20157068,955583,927855,16946409,782305,328082,2867417,162839,328084,2867538,162842,Admin,,
2021-01-20,US,USA,United States,1536118,21693186,995600,1125067,18071476,802912,393524,3260941,182253,393526,3261064,182256,Admin,,
2021-01-21,US,USA,United States,1551902,23245088,1038623,1280408,19351884,827639,252608,3513549,200168,252616,3513680,200172,Admin,,
2021-01-22,US,USA,United States,1548737,24793825,1089725,1338042,20689926,866281,194512,3708061,211986,194520,3708200,211990,Admin,,
2021-01-23,US,USA,United States,867301,25661126,1125285,717886,21407812,890716,139360,3847421,222379,139360,3847560,222382,Admin,,
2021-01-24,US,USA,United States,374166,26035292,1137881,289391,21697203,896990,80354,3927775,228357,80355,3927915,228361,Admin,,
2021-01-25,US,USA,United States,1285271,27320563,1204907,820695,22517898,928478,449338,4377113,262540,449342,4377257,262543,Admin,,
2021-01-26,US,USA,United States,1581108,28901671,1249229,1025457,23543355,942421,536006,4913119,292243,536010,4913267,292247,Admin,,
2021-01-27,US,USA,United States,1835859,30737530,1292049,1208541,24751896,954346,602137,5515256,322045,602141,5515408,322049,Admin,,
2021-01-28,US,USA,United States,1856401,32593931,1335549,1323905,26075801,960560,513590,6028846,359328,513597,6029005,359332,Admin,,
2021-01-29,US,USA,United States,1813368,34407299,1373353,1320967,27396768,958120,459887,6488733,397239,459894,6488899,397242,Admin,,
2021-01-30,US,USA,United States,973411,35380710,1388512,737864,28134632,960974,224281,6713014,409370,224282,6713181,409374,Admin,,
2021-01-31,US,USA,United States,435114,35815824,1397218,316472,28451104,964843,113848,6826862,414155,113849,6827030,414159,Admin,,
2021-02-01,US,USA,United States,1233729,37049553,1389855,703761,29154865,948138,513257,7340119,423287,513266,7340296,423291,Admin,,
2021-02-02,US,USA,United States,1580568,38630121,1389778,920749,30075614,933180,641886,7982005,438412,641896,7982192,438417,Admin,,
