Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,32473,32473,32473,26859,26859,26859,6641,6641,6641,Admin,,
2020-12-14,US,USA,United States,4611,37084,18542,4449,31308,15654,130,6771,3386,Admin,,
2020-12-15,US,USA,United States,48044,85128,28376,45873,77181,25727,267,7038,2346,Admin,,
2020-12-16,US,USA,United States,159468,244596,61149,154243,231424,57856,458,7496,1874,Admin,,
2020-12-17,US,USA,United States,272837,517433,103487,265937,497361,99472,763,8259,1652,Admin,,
2020-12-18,US,USA,United States,416850,934283,155714,408393,905754,150959,1210,9469,1578,Admin,,
2020-12-19,US,USA,United States,182227,1116510,159501,178346,1084100,154871,1074,10543,1506,Admin,,
2020-12-20,US,USA,United States,105729,1222239,169967,103752,1187852,165856,733,11276,662,Admin,,
2020-12-21,US,USA,United States,382706,1604945,223980,375942,1563794,218927,1526,12802,862,Admin,,
2020-12-22,US,USA,United States,448666,2053611,281212,439983,2003777,275228,2963,15765,1247,Admin,,
2020-12-23,US,USA,United States,575009,2628620,340575,563452,2567229,333686,3073,18838,1620,Admin,,
2020-12-24,US,USA,United States,196256,2824876,329635,191419,2758648,323041,1108,19946,1670,Admin,,
2020-12-25,US,USA,United States,12740,2837616,271905,12576,2771224,266496,108,20054,1512,Admin,,
2020-12-26,US,USA,United States,141734,2979350,266120,138497,2909721,260803,967,21021,1497,Admin,,
2020-12-27,US,USA,United States,96416,3075766,264790,93721,3003442,259370,739,21760,1498,Admin,,
2020-12-28,US,USA,United States,591714,3667480,294648,577660,3581102,288187,4289,26049,1892,Admin,,
2020-12-29,US,USA,United States,722391,4389871,333751,704233,4285335,325937,5283,31332,2224,Admin,,
2020-12-30,US,USA,United States,843830,5233701,372154,825206,5110541,363330,7870,39202,2909,Admin,,
2020-12-31,US,USA,United States,421190,5654891,404288,411850,5522391,394820,3218,42420,3211,Admin,,
2021-01-01,US,USA,United States,110105,5764996,418197,99587,5621978,407251,7346,49766,4245,Admin,,
2021-01-02,US,USA,United States,264362,6029358,435715,256380,5878358,424091,2906,52672,4522,Admin,,
2021-01-03,US,USA,United States,139372,6168730,441852,132430,6010788,429621,2512,55184,4775,Admin,,
