Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,16116,16116,16116,14154,14154,14154,2460,2460,2460,Admin,,
2020-12-14,US,USA,United States,4157,20273,10136,4059,18213,9107,60,2520,1260,Admin,,
2020-12-15,US,USA,United States,49984,70257,23419,47432,65645,21882,148,2668,889,Admin,,
2020-12-16,US,USA,United States,162031,232288,58072,155271,220916,55229,315,2983,745,Admin,,
2020-12-17,US,USA,United States,275004,507292,101458,265320,486236,97247,505,3488,697,Admin,,
2020-12-18,US,USA,United States,418329,925621,154270,406803,893039,148840,847,4335,722,Admin,,
2020-12-19,US,USA,United States,183016,1108637,158376,178325,1071364,153052,885,5220,745,Admin,,
2020-12-20,US,USA,United States,105676,1214313,171171,102911,1174275,165732,589,5809,478,Admin,,
2020-12-21,US,USA,United States,382758,1597071,225256,374874,1549149,218705,1039,6848,618,Admin,,
2020-12-22,US,USA,United States,448812,2045883,282232,440093,1989242,274800,2308,9156,926,Admin,,
2020-12-23,US,USA,United States,572622,2618505,340888,560765,2550007,332727,1851,11007,1146,Admin,,
2020-12-24,US,USA,United States,196213,2814718,329632,191075,2741082,322121,812,11819,1190,Admin,,
2020-12-25,US,USA,United States,12503,2827221,271657,12384,2753466,265775,74,11893,1079,Admin,,
2020-12-26,US,USA,United States,140587,2967808,265595,137745,2891211,259978,478,12371,1021,Admin,,
2020-12-27,US,USA,United States,95644,3063452,264162,92937,2984148,258553,469,12840,1004,Admin,,
2020-12-28,US,USA,United States,586063,3649515,293206,573912,3558060,286987,2622,15462,1230,Admin,,
2020-12-29,US,USA,United States,714391,4363906,331146,697091,4255151,323701,3874,19336,1454,Admin,,
2020-12-30,US,USA,United States,835248,5199154,368664,816708,5071859,360265,6496,25832,2117,Admin,,
2020-12-31,US,USA,United States,418203,5617357,400377,409723,5481582,391500,2563,28395,2368,Admin,,
2021-01-01,US,USA,United States,73487,5690844,409089,68542,5550124,399523,4519,32914,3003,Admin,,
2021-01-02,US,USA,United States,258660,5949504,425956,250686,5800810,415657,2725,35639,3324,Admin,,
2021-01-03,US,USA,United States,135470,6084974,431646,128307,5929117,420710,2366,38005,3595,Admin,,
2021-01-04,US,USA,United States,646747,6731721,440315,589707,6518824,422966,44855,82860,9628,Admin,,
2021-01-05,US,USA,United States,817660,7549381,455067,719930,7238754,426229,87014,169874,21505,Admin,,
2021-01-06,US,USA,United States,1010645,8560026,480124,824260,8063014,427308,170811,340685,44979,Admin,,
2021-01-07,US,USA,United States,1152076,9712102,584963,855858,8918872,491041,276289,616974,84082,Admin,,
2021-01-08,US,USA,United States,1217497,10929599,748393,836753,9755625,600786,358225,975199,134612,Admin,,
2021-01-09,US,USA,United States,502323,11431922,783202,366973,10122598,617398,126877,1102076,152348,Admin,,
2021-01-10,US,USA,United States,247158,11679080,799158,173958,10296556,623920,68379,1170455,161778,Admin,,
2021-01-11,US,USA,United States,1056798,12735878,857736,717069,11013625,642114,319651,1490106,201035,Admin,,
2021-01-12,US,USA,United States,1240115,13975993,918087,905883,11919508,668679,311723,1801829,233136,Admin,,
2021-01-13,US,USA,United States,1309370,15285363,960762,1021367,12940875,696837,268932,2070761,247153,Admin,,
2021-01-14,US,USA,United States,1300073,16585436,981904,1147864,14088739,738552,133190,2203951,226711,Admin,,
2021-01-15,US,USA,United States,1250586,17836022,986631,1116047,15204786,778452,118470,2322421,192460,Admin,,
2021-01-16,US,USA,United States,649637,18485659,1007676,568601,15773387,807256,70799,2393220,184449,Admin,,
2021-01-17,US,USA,United States,305318,18790977,1015985,256647,16030034,819068,41486,2434706,180607,Admin,,
2021-01-18,US,USA,United States,875909,19666886,990144,635287,16665321,807385,225777,2660483,167196,Admin,,
2021-01-19,US,USA,United States,1336107,21002993,1003857,967414,17632735,816175,349506,3009989,172594,Admin,,
2021-01-20,US,USA,United States,1609392,22612385,1046717,1171554,18804289,837631,416691,3426680,193702,Admin,,
2021-01-21,US,USA,United States,1627018,24239403,1093423,1336412,20140701,864566,269070,3695750,213114,Admin,,
2021-01-22,US,USA,United States,1610800,25850203,1144883,1385366,21526067,903040,204773,3900523,225443,Admin,,
2021-01-23,US,USA,United States,903550,26753753,1181156,742262,22268329,927849,147584,4048107,236412,Admin,,
2021-01-24,US,USA,United States,393940,27147693,1193816,301211,22569540,934215,86693,4134800,242870,Admin,,
2021-01-25,US,USA,United States,1351221,28498914,1261718,853282,23422822,965357,478292,4613092,278944,Admin,,
2021-01-26,US,USA,United States,1645098,30144012,1305859,1051747,24474569,977405,571556,5184648,310665,Admin,,
2021-01-27,US,USA,United States,1912430,32056442,1349151,1247674,25722243,988279,637709,5822357,342239,Admin,,
2021-01-28,US,USA,United States,1941596,33998038,1394090,1367202,27089445,992678,546894,6369251,381928,Admin,,
2021-01-29,US,USA,United States,1885356,35883394,1433313,1360024,28449469,989057,485201,6854452,421989,Admin,,
2021-01-30,US,USA,United States,1016154,36899548,1449399,762802,29212271,991992,237765,7092217,434872,Admin,,
