Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13743,13743,13743,12246,12246,12246,1546,1546,1546,Admin,,
2020-12-14,US,USA,United States,4003,17746,8873,3910,16156,8078,43,1589,794,Admin,,
2020-12-15,US,USA,United States,49401,67147,22382,46969,63125,21042,109,1698,566,Admin,,
2020-12-16,US,USA,United States,160647,227794,56948,154038,217163,54291,292,1990,497,Admin,,
2020-12-17,US,USA,United States,273560,501354,100270,263899,481062,96212,565,2555,511,Admin,,
2020-12-18,US,USA,United States,416870,918224,153037,405333,886395,147733,779,3334,555,Admin,,
2020-12-19,US,USA,United States,182799,1101023,157289,178049,1064444,152063,892,4226,603,Admin,,
2020-12-20,US,USA,United States,105557,1206580,170405,102809,1167253,165001,605,4831,469,Admin,,
2020-12-21,US,USA,United States,381488,1588068,224331,373709,1540962,217829,967,5798,601,Admin,,
2020-12-22,US,USA,United States,447627,2035695,281221,438527,1979489,273766,2216,8014,902,Admin,,
2020-12-23,US,USA,United States,569580,2605275,339640,558488,2537977,331545,1783,9797,1115,Admin,,
2020-12-24,US,USA,United States,194938,2800213,328408,189911,2727888,320975,780,10577,1146,Admin,,
2020-12-25,US,USA,United States,12386,2812599,270625,12269,2740157,264823,71,10648,1044,Admin,,
2020-12-26,US,USA,United States,139183,2951782,264394,136920,2877077,258948,446,11094,981,Admin,,
2020-12-27,US,USA,United States,94500,3046282,262814,92392,2969469,257459,477,11571,962,Admin,,
2020-12-28,US,USA,United States,582645,3628927,291551,570969,3540438,285639,2585,14156,1194,Admin,,
2020-12-29,US,USA,United States,710432,4339359,329094,692953,4233391,321986,3933,18089,1439,Admin,,
2020-12-30,US,USA,United States,829413,5168772,366213,812000,5045391,358202,6425,24514,2102,Admin,,
2020-12-31,US,USA,United States,414941,5583713,397642,407172,5452563,389239,2462,26976,2342,Admin,,
2021-01-01,US,USA,United States,63937,5647650,405007,60061,5512624,396067,3523,30499,2835,Admin,,
2021-01-02,US,USA,United States,256613,5904263,421783,248860,5761484,412058,2627,33126,3147,Admin,,
2021-01-03,US,USA,United States,134751,6039014,427533,127771,5889255,417112,2296,35422,3407,Admin,,
2021-01-04,US,USA,United States,641216,6680230,435900,585604,6474859,419203,44321,79743,9369,Admin,,
2021-01-05,US,USA,United States,811874,7492104,450392,715869,7190728,422477,86184,165927,21119,Admin,,
2021-01-06,US,USA,United States,1004237,8496341,475367,820254,8010982,423656,169412,335339,44403,Admin,,
2021-01-07,US,USA,United States,1144706,9641047,579619,851301,8862283,487103,274308,609647,83238,Admin,,
2021-01-08,US,USA,United States,1208736,10849783,743161,832310,9694593,597424,355563,965210,133530,Admin,,
2021-01-09,US,USA,United States,499368,11349151,777841,365552,10060145,614094,126280,1091490,151194,Admin,,
2021-01-10,US,USA,United States,245921,11595072,793722,173115,10233260,620572,68190,1159680,160608,Admin,,
2021-01-11,US,USA,United States,1049066,12644138,851986,713168,10946428,638796,317789,1477469,199675,Admin,,
2021-01-12,US,USA,United States,1229889,13874027,911703,901073,11847501,665253,309965,1787434,231643,Admin,,
2021-01-13,US,USA,United States,1301145,15175172,954118,1016462,12863963,693283,267415,2054849,245644,Admin,,
2021-01-14,US,USA,United States,1292315,16467487,975205,1142728,14006691,734915,132203,2187052,225343,Admin,,
2021-01-15,US,USA,United States,1241087,17708574,979827,1109393,15116084,774499,117135,2304187,191282,Admin,,
2021-01-16,US,USA,United States,643787,18352361,1000458,566210,15682294,803164,70172,2374359,183267,Admin,,
2021-01-17,US,USA,United States,299305,18651666,1008084,255259,15937553,814899,41034,2415393,179387,Admin,,
