Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12555,12555,12555,11032,11032,11032,1355,1355,1355,1421,1421,1421,Admin,,
2020-12-14,US,USA,United States,3754,16309,8154,3626,14658,7329,5,1360,680,16,1437,718,Admin,,
2020-12-15,US,USA,United States,49422,65731,21910,45954,60612,20204,26,1386,462,37,1474,491,Admin,,
2020-12-16,US,USA,United States,159229,224960,56240,152321,212933,53233,203,1589,397,211,1685,421,Admin,,
2020-12-17,US,USA,United States,271729,496689,99337,260694,473627,94725,506,2095,419,518,2203,440,Admin,,
2020-12-18,US,USA,United States,414119,910808,151801,402420,876047,146008,608,2703,451,608,2811,468,Admin,,
2020-12-19,US,USA,United States,180654,1091462,155923,175814,1051861,150266,723,3426,489,724,3535,505,Admin,,
2020-12-20,US,USA,United States,103333,1194795,168891,100997,1152858,163118,506,3932,368,541,4076,379,Admin,,
2020-12-21,US,USA,United States,378035,1572830,222360,369470,1522328,215381,832,4764,486,836,4912,496,Admin,,
2020-12-22,US,USA,United States,445608,2018438,278958,436225,1958553,271134,2089,6853,781,2090,7002,789,Admin,,
2020-12-23,US,USA,United States,564391,2582829,336838,552184,2510737,328258,1662,8515,989,1664,8666,997,Admin,,
2020-12-24,US,USA,United States,193071,2775900,325601,187477,2698214,317798,864,9379,1041,867,9533,1047,Admin,,
2020-12-25,US,USA,United States,12059,2787959,268164,11950,2710164,262017,52,9431,961,52,9585,967,Admin,,
2020-12-26,US,USA,United States,137645,2925604,262020,135091,2845255,256199,355,9786,909,357,9942,915,Admin,,
2020-12-27,US,USA,United States,92693,3018297,260500,90737,2935992,254733,330,10116,883,377,10319,891,Admin,,
2020-12-28,US,USA,United States,572638,3590935,288300,558342,3494334,281715,2322,12438,1096,2325,12644,1104,Admin,,
2020-12-29,US,USA,United States,701684,4292619,324883,680388,4174722,316596,3024,15462,1230,3028,15672,1238,Admin,,
2020-12-30,US,USA,United States,820288,5112907,361439,796912,4971634,351557,5488,20950,1776,5491,21163,1785,Admin,,
2020-12-31,US,USA,United States,412140,5525047,392735,400535,5372169,381994,2012,22962,1940,2013,23176,1949,Admin,,
2021-01-01,US,USA,United States,45677,5570724,397537,43430,5415599,386491,1449,24411,2140,1508,24684,2157,Admin,,
2021-01-02,US,USA,United States,248860,5819584,413425,241999,5657598,401763,2153,26564,2397,2160,26844,2414,Admin,,
2021-01-03,US,USA,United States,129388,5948972,418667,123128,5780726,406391,2088,28652,2648,2090,28934,2659,Admin,,
2021-01-04,US,USA,United States,627028,6576000,426437,572174,6352900,408367,42016,70668,8319,42028,70962,8331,Admin,,
2021-01-05,US,USA,United States,788028,7364028,438772,692429,7045329,410087,82251,152919,19637,82260,153222,19650,Admin,,
2021-01-06,US,USA,United States,983221,8347249,462048,800146,7845475,410549,165827,318746,42542,165844,319066,42557,Admin,,
2021-01-07,US,USA,United States,1121686,9468935,563412,831623,8677098,472133,268626,587372,80630,268632,587698,80646,Admin,,
2021-01-08,US,USA,United States,1184226,10653161,726062,811122,9488220,581803,350278,937650,130463,350293,937991,130472,Admin,,
2021-01-09,US,USA,United States,487427,11140588,760143,356238,9844458,598123,123691,1061341,147825,123695,1061686,147834,Admin,,
2021-01-10,US,USA,United States,237310,11377898,775560,166845,10011303,604368,66910,1128251,157086,66915,1128601,157095,Admin,,
2021-01-11,US,USA,United States,1024324,12402222,832317,692753,10704056,621594,312884,1441135,195781,312897,1441498,195790,Admin,,
