Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,22637,22637,22637,19226,19226,19226,4033,4033,4033,Admin,,
2020-12-14,US,USA,United States,4353,26990,13495,4216,23442,11721,97,4130,2065,Admin,,
2020-12-15,US,USA,United States,49061,76051,25350,46857,70299,23433,214,4344,1448,Admin,,
2020-12-16,US,USA,United States,159214,235265,58816,153789,224088,56022,398,4742,1185,Admin,,
2020-12-17,US,USA,United States,270984,506249,101249,264005,488093,97619,582,5324,1064,Admin,,
2020-12-18,US,USA,United States,413543,919792,153298,404874,892967,148828,986,6310,1051,Admin,,
2020-12-19,US,USA,United States,180926,1100718,157245,177072,1070039,152863,950,7260,1037,Admin,,
2020-12-20,US,USA,United States,104354,1205072,168919,102460,1172499,164753,666,7926,556,Admin,,
2020-12-21,US,USA,United States,380721,1585793,222686,374309,1546808,217624,1104,9030,700,Admin,,
2020-12-22,US,USA,United States,448017,2033810,279679,439724,1986532,273748,2320,11350,1000,Admin,,
2020-12-23,US,USA,United States,573433,2607243,338854,562196,2548728,332091,2000,13350,1229,Admin,,
2020-12-24,US,USA,United States,196037,2803280,328147,191255,2739983,321699,899,14249,1275,Admin,,
2020-12-25,US,USA,United States,12590,2815870,270868,12454,2752437,265639,89,14338,1146,Admin,,
2020-12-26,US,USA,United States,141482,2957352,265233,138504,2890941,260129,650,14988,1104,Admin,,
2020-12-27,US,USA,United States,96339,3053691,264088,93506,2984447,258850,564,15552,1089,Admin,,
2020-12-28,US,USA,United States,585944,3639635,293406,574128,3558575,287395,2777,18329,1328,Admin,,
2020-12-29,US,USA,United States,716500,4356135,331760,699646,4258221,324527,4109,22438,1584,Admin,,
2020-12-30,US,USA,United States,836275,5192410,369309,819795,5078016,361327,5878,28316,2138,Admin,,
2020-12-31,US,USA,United States,415759,5608169,400698,407314,5485330,392192,2633,30949,2385,Admin,,
2021-01-01,US,USA,United States,86668,5694837,411281,79659,5564989,401793,5501,36450,3158,Admin,,
2021-01-02,US,USA,United States,261200,5956037,428383,252602,5817591,418093,2597,39047,3437,Admin,,
2021-01-03,US,USA,United States,136611,6092648,434136,129556,5947147,423243,2289,41336,3683,Admin,,
2021-01-04,US,USA,United States,650531,6743179,443363,592872,6540019,425921,44790,86126,9685,Admin,,
2021-01-05,US,USA,United States,822915,7566094,458565,723608,7263627,429344,87254,173380,21563,Admin,,
2021-01-06,US,USA,United States,1012830,8578924,483787,825570,8089197,430169,170893,344273,45136,Admin,,
2021-01-07,US,USA,United States,1161873,9740797,590375,862703,8951900,495224,277820,622093,84449,Admin,,
2021-01-08,US,USA,United States,1229092,10969889,753578,844714,9796614,604518,359596,981689,135034,Admin,,
2021-01-09,US,USA,United States,506251,11476140,788586,369504,10166118,621218,127569,1109258,152887,Admin,,
2021-01-10,US,USA,United States,249050,11725190,804648,175609,10341727,627797,68361,1177619,162326,Admin,,
2021-01-11,US,USA,United States,1064200,12789390,863744,721971,11063698,646240,320167,1497786,201665,Admin,,
2021-01-12,US,USA,United States,1252156,14041546,925064,914568,11978266,673520,312660,1810446,233866,Admin,,
2021-01-13,US,USA,United States,1314105,15355651,968103,1025587,13003853,702094,268425,2078871,247799,Admin,,
2021-01-14,US,USA,United States,1305240,16660891,988584,1151224,14155077,743311,133990,2212861,227252,Admin,,
2021-01-15,US,USA,United States,1251094,17911985,991728,1115125,15270202,781941,118835,2331696,192858,Admin,,
2021-01-16,US,USA,United States,645568,18557553,1011630,564187,15834389,809753,70653,2402349,184727,Admin,,
2021-01-17,US,USA,United States,304582,18862135,1019563,255418,16089807,821154,41743,2444092,180924,Admin,,
2021-01-18,US,USA,United States,880062,19742197,993258,637414,16727221,809075,225204,2669296,167358,Admin,,
2021-01-19,US,USA,United States,1337609,21079806,1005465,962937,17690158,815985,350644,3019940,172784,Admin,,
2021-01-20,US,USA,United States,1590688,22670494,1044977,1149065,18839223,833624,415255,3435195,193760,Admin,,
2021-01-21,US,USA,United States,1622026,24292520,1090232,1327313,20166536,858780,269767,3704962,213157,Admin,,
2021-01-22,US,USA,United States,1621284,25913804,1143117,1392739,21559275,898439,205795,3910757,225580,Admin,,
2021-01-23,US,USA,United States,909497,26823301,1180821,747123,22306398,924573,147655,4058412,236580,Admin,,
2021-01-24,US,USA,United States,396210,27219511,1193910,302179,22608577,931253,86664,4145076,242997,Admin,,
2021-01-25,US,USA,United States,1368581,28588092,1263699,861016,23469593,963196,481771,4626847,279650,Admin,,
2021-01-26,US,USA,United States,1656607,30244699,1309270,1054561,24524154,976285,572773,5199620,311382,Admin,,
2021-01-27,US,USA,United States,1926484,32171183,1357241,1253172,25777326,991158,637069,5836689,343070,Admin,,
2021-01-28,US,USA,United States,1962174,34133357,1405833,1377444,27154770,998319,546901,6383590,382661,Admin,,
2021-01-29,US,USA,United States,1910211,36043568,1447109,1374525,28529295,995717,484655,6868245,422498,Admin,,
2021-01-30,US,USA,United States,1020240,37063808,1462929,763110,29292405,998001,238423,7106668,435465,Admin,,
2021-01-31,US,USA,United States,462369,37526177,1472380,326856,29619261,1001526,124228,7230896,440831,Admin,,
2021-02-01,US,USA,United States,1371885,38898062,1472852,768325,30387586,988285,559287,7790183,451905,Admin,,
2021-02-02,US,USA,United States,1688949,40587011,1477473,963276,31350862,975244,686351,8476534,468130,Admin,,
2021-02-03,US,USA,United States,2137110,42724121,1507562,1265080,32615942,976945,820339,9296873,494312,Admin,,
2021-02-04,US,USA,United States,2338058,45062179,1561260,1390888,34006830,978866,898010,10194883,544470,Admin,,
2021-02-05,US,USA,United States,2358217,47420396,1625261,1365759,35372589,977613,943586,11138469,610032,Admin,,
2021-02-06,US,USA,United States,1296274,48716670,1664694,854357,36226946,990649,415943,11554412,635392,Admin,,
2021-02-07,US,USA,United States,448303,49164973,1662685,280970,36507916,984094,153770,11708182,639612,Admin,,
2021-02-08,US,USA,United States,1572271,50737244,1691311,839487,37347403,994260,693547,12401729,658792,Admin,,
2021-02-09,US,USA,United States,1966822,52704066,1731007,1042236,38389639,1005540,879541,13281270,686390,Admin,,
2021-02-10,US,USA,United States,2295315,54999381,1753608,1232956,39622595,1000950,1018726,14299996,714731,Admin,,
2021-02-11,US,USA,United States,2396050,57395431,1761893,1279018,40901613,984969,1071597,15371593,739530,Admin,,
2021-02-12,US,USA,United States,2581690,59977121,1793817,1386813,42288426,987977,1141528,16513121,767807,Admin,,
2021-02-13,US,USA,United States,1476658,61453779,1819587,874622,43163048,990872,567078,17080199,789398,Admin,,
2021-02-14,US,USA,United States,593570,62047349,1840339,349251,43512299,1000626,227336,17307535,799907,Admin,,
2021-02-15,US,USA,United States,1177127,63224476,1783890,617611,44129910,968930,526827,17834362,776090,Admin,,
2021-02-16,US,USA,United States,1620013,64844489,1734346,804967,44934877,935034,773921,18608283,761001,Admin,,
2021-02-17,US,USA,United States,1960803,66805292,1686558,942154,45877031,893491,974210,19582493,754642,Admin,,
2021-02-18,US,USA,United States,1855158,68660450,1609288,842736,46719767,831165,958908,20541401,738544,Admin,,
2021-02-19,US,USA,United States,1965102,70625552,1521204,834400,47554167,752249,1080250,21621651,729790,Admin,,
2021-02-20,US,USA,United States,1305401,71930953,1496739,605378,48159545,713785,669478,22291129,744418,Admin,,
2021-02-21,US,USA,United States,594989,72525942,1496941,259562,48419107,700973,316438,22607567,757147,Admin,,
2021-02-22,US,USA,United States,1459957,73985899,1537346,629809,49048916,702715,785425,23392992,794090,Admin,,
2021-02-23,US,USA,United States,1939145,75925044,1582936,887340,49936256,714483,1002997,24395989,826815,Admin,,
2021-02-24,US,USA,United States,2522065,78447109,1663116,1263340,51199596,760366,1205885,25601874,859911,Admin,,
2021-02-25,US,USA,United States,2929433,81376542,1816584,1552630,52752226,861780,1310160,26912034,910090,Admin,,
2021-02-26,US,USA,United States,3097911,84474453,1978414,1684367,54436593,983204,1348207,28260241,948370,Admin,,
2021-02-27,US,USA,United States,1985409,86459862,2075558,1149014,55585607,1060866,798673,29058914,966826,Admin,,
2021-02-28,US,USA,United States,852639,87312501,2112365,541084,56126691,1101083,286913,29345827,962608,Admin,,
2021-03-01,US,USA,United States,2018455,89330956,2192151,1191355,57318046,1181304,770572,30116399,960486,Admin,,
2021-03-02,US,USA,United States,2453704,91784660,2265659,1470709,58788755,1264643,938654,31055053,951294,Admin,,
2021-03-03,US,USA,United States,2895221,94679881,2318967,1746359,60535114,1333645,1107701,32162754,937268,Admin,,
2021-03-04,US,USA,United States,3192409,97872290,2356535,1964588,62499702,1392497,1219726,33382480,924349,Admin,,
2021-03-05,US,USA,United States,3217669,101089959,2373643,2009796,64509498,1438986,1281706,34664186,914849,Admin,,
2021-03-06,US,USA,United States,2048215,103138174,2382616,1351263,65860761,1467879,850145,35514331,922202,Admin,,
2021-03-07,US,USA,United States,926808,104064982,2393211,681616,66542377,1487955,340608,35854939,929873,Admin,,
2021-03-08,US,USA,United States,2155090,106220072,2412730,1485266,68027643,1529942,837858,36692797,939485,Admin,,
2021-03-09,US,USA,United States,2701864,108921936,2448182,1812435,69840078,1578760,1068396,37761193,958020,Admin,,
2021-03-10,US,USA,United States,3119703,112041639,2480251,2069483,71909561,1624921,1253316,39014509,978822,Admin,,
2021-03-11,US,USA,United States,3434973,115476612,2514903,2287150,74196711,1671001,1379910,40394419,1001705,Admin,,
2021-03-12,US,USA,United States,3417407,118894019,2543437,2124373,76321084,1687369,1502511,41896930,1033249,Admin,,
2021-03-13,US,USA,United States,2189856,121083875,2563671,1393410,77714494,1693390,1007069,42903999,1055666,Admin,,
2021-03-14,US,USA,United States,983763,122067638,2571808,650263,78364757,1688911,422664,43326663,1067389,Admin,,
2021-03-15,US,USA,United States,2277365,124345003,2589275,1500558,79865315,1691096,857616,44184279,1070211,Admin,,
2021-03-16,US,USA,United States,2876299,127221302,2614195,1931841,81797156,1708154,1030348,45214627,1064776,Admin,,
2021-03-17,US,USA,United States,3157028,130378330,2619527,2132031,83929187,1717089,1108353,46322980,1044067,Admin,,
2021-03-18,US,USA,United States,3401632,133779962,2614764,2304144,86233331,1719517,1187309,47510289,1016552,Admin,,
2021-03-19,US,USA,United States,3326856,137106818,2601828,2221241,88454572,1733355,1197358,48707647,972959,Admin,,
