Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12872,12872,12872,11348,11348,11348,1355,1355,1355,1463,1463,1463,Admin,,
2020-12-14,US,USA,United States,3853,16725,8362,3725,15073,7537,5,1360,680,30,1493,746,Admin,,
2020-12-15,US,USA,United States,49564,66289,22096,46093,61166,20389,27,1387,462,60,1553,517,Admin,,
2020-12-16,US,USA,United States,160221,226510,56627,153277,214443,53611,208,1595,399,244,1797,449,Admin,,
2020-12-17,US,USA,United States,273269,499779,99955,262051,476494,95299,515,2110,422,544,2341,468,Admin,,
2020-12-18,US,USA,United States,416024,915803,152633,403888,880382,146730,662,2772,462,672,3013,502,Admin,,
2020-12-19,US,USA,United States,181267,1097070,156724,176362,1056744,150963,782,3554,508,784,3797,542,Admin,,
2020-12-20,US,USA,United States,103805,1200875,169714,101436,1158180,163833,527,4081,389,565,4362,414,Admin,,
2020-12-21,US,USA,United States,379706,1580581,223408,370853,1529033,216280,884,4965,515,897,5259,538,Admin,,
2020-12-22,US,USA,United States,445990,2026571,280040,436404,1965437,272039,2135,7100,816,2146,7405,836,Admin,,
2020-12-23,US,USA,United States,566851,2593422,338130,554390,2519827,329341,1760,8860,1038,1766,9171,1053,Admin,,
2020-12-24,US,USA,United States,193913,2787335,326793,188242,2708069,318796,900,9760,1093,905,10076,1105,Admin,,
2020-12-25,US,USA,United States,12165,2799500,269099,12050,2720119,262820,57,9817,1006,57,10133,1017,Admin,,
2020-12-26,US,USA,United States,138059,2937559,262927,135445,2855564,256974,400,10217,952,403,10536,962,Admin,,
2020-12-27,US,USA,United States,93066,3030625,261392,91022,2946586,255487,367,10584,929,414,10950,941,Admin,,
2020-12-28,US,USA,United States,577738,3608363,289683,563113,3509699,282952,2480,13064,1157,2488,13438,1168,Admin,,
2020-12-29,US,USA,United States,706982,4315345,326967,684571,4194270,318405,3814,16878,1397,3822,17260,1407,Admin,,
2020-12-30,US,USA,United States,826784,5142129,364101,802568,4996838,353859,5992,22870,2001,5998,23258,2012,Admin,,
2020-12-31,US,USA,United States,414803,5556932,395656,402711,5399549,384497,2352,25222,2209,2354,25612,2219,Admin,,
2021-01-01,US,USA,United States,51083,5608015,401216,48088,5447637,389645,2141,27363,2507,2288,27900,2538,Admin,,
2021-01-02,US,USA,United States,251045,5859060,417357,243846,5691483,405131,2425,29788,2796,2434,30334,2828,Admin,,
2021-01-03,US,USA,United States,130299,5989359,422676,123907,5815390,409829,2195,31983,3057,2198,32532,3083,Admin,,
2021-01-04,US,USA,United States,632485,6621844,430497,576660,6392050,411764,42784,74767,8815,42808,75340,8843,Admin,,
2021-01-05,US,USA,United States,798377,7420221,443553,701820,7093870,414229,83034,157801,20132,83057,158397,20162,Admin,,
2021-01-06,US,USA,United States,993313,8413534,467343,808505,7902375,415077,167285,325086,43174,167324,325721,43209,Admin,,
2021-01-07,US,USA,United States,1130206,9543740,569544,837624,8739999,477207,270823,595909,81527,270838,596559,81563,Admin,,
2021-01-08,US,USA,United States,1194977,10738717,732957,819034,9559033,587342,352670,948579,131602,352698,949257,131622,Admin,,
2021-01-09,US,USA,United States,491373,11230090,767290,358977,9918010,603790,124722,1073301,149073,124728,1073985,149093,Admin,,
2021-01-10,US,USA,United States,239651,11469741,782911,168412,10086422,610147,67555,1140856,158410,67567,1141552,158431,Admin,,
2021-01-11,US,USA,United States,1033773,12503514,840238,698937,10785359,627616,315077,1455933,197309,315102,1456654,197330,Admin,,
2021-01-12,US,USA,United States,1213202,13716716,899499,884181,11669540,653667,307193,1763126,229332,307222,1763876,229354,Admin,,
2021-01-13,US,USA,United States,1285478,15002194,941237,1000606,12670146,681110,264716,2027842,243251,264738,2028614,243270,Admin,,
2021-01-14,US,USA,United States,1276382,16278576,962119,1128089,13798235,722605,130235,2158077,223167,130256,2158870,223187,Admin,,
2021-01-15,US,USA,United States,1221702,17500278,965937,1092096,14890331,761614,115104,2273181,189229,115142,2274012,189250,Admin,,
2021-01-16,US,USA,United States,634252,18134530,986348,558138,15448469,790066,68785,2341966,181238,68798,2342810,181260,Admin,,
2021-01-17,US,USA,United States,294052,18428582,994120,251415,15699884,801923,39989,2381955,177300,39992,2382802,177321,Admin,,
2021-01-18,US,USA,United States,846886,19275468,967422,619185,16319069,790530,218834,2600789,163551,218865,2601667,163573,Admin,,
2021-01-19,US,USA,United States,1304407,20579875,980451,947669,17266738,799600,338807,2939596,168067,338823,2940490,168087,Admin,,
2021-01-20,US,USA,United States,1571839,22151714,1021360,1145703,18412441,820328,405681,3345277,188205,405708,3346198,188226,Admin,,
2021-01-21,US,USA,United States,1586323,23738037,1065637,1304457,19716898,845523,260005,3605282,206744,260030,3606228,206765,Admin,,
2021-01-22,US,USA,United States,1581468,25319505,1117032,1362287,21079185,884122,199700,3804982,218829,199716,3805944,218847,Admin,,
2021-01-23,US,USA,United States,885712,26205217,1152955,730091,21809276,908687,143445,3948427,229494,143454,3949398,229512,Admin,,
2021-01-24,US,USA,United States,383260,26588477,1165699,294607,22103883,914857,83296,4031723,235681,83302,4032700,235699,Admin,,
2021-01-25,US,USA,United States,1316933,27905410,1232848,835597,22939480,945773,462509,4494232,270492,462526,4495226,270508,Admin,,
2021-01-26,US,USA,United States,1617507,29522917,1277577,1037369,23976849,958587,556313,5050545,301564,556335,5051561,301581,Admin,,
2021-01-27,US,USA,United States,1873710,31396627,1320701,1223859,25200708,969752,619501,5670046,332110,619520,5671081,332126,Admin,,
2021-01-28,US,USA,United States,1900281,33296908,1365553,1347519,26548227,975904,528931,6198977,370528,528962,6200043,370545,Admin,,
2021-01-29,US,USA,United States,1850648,35147556,1404007,1340159,27888386,972743,471992,6670969,409427,472015,6672058,409444,Admin,,
2021-01-30,US,USA,United States,996441,36143997,1419825,751736,28640122,975835,230119,6901088,421809,230121,6902179,421825,Admin,,
2021-01-31,US,USA,United States,445943,36589940,1428780,320075,28960197,979473,118574,7019662,426848,118585,7020764,426866,Admin,,
2021-02-01,US,USA,United States,1278002,37867942,1423218,723740,29683937,963494,530468,7550130,436557,530644,7551408,436597,Admin,,
2021-02-02,US,USA,United States,1616322,39484264,1423049,932659,30616596,948535,660967,8211097,451507,661019,8212427,451552,Admin,,
2021-02-03,US,USA,United States,2075313,41559577,1451850,1242187,31858783,951154,800327,9011424,477340,800374,9012801,477388,Admin,,
2021-02-04,US,USA,United States,2263533,43823110,1503743,1363070,33221853,953375,871080,9882504,526218,871138,9883939,526270,Admin,,
2021-02-05,US,USA,United States,2272030,46095140,1563940,1332526,34554379,952285,914237,10796741,589396,914294,10798233,589453,Admin,,
2021-02-06,US,USA,United States,1262963,47358103,1602015,841564,35395943,965117,404575,11201316,614318,404614,11202847,614381,Admin,,
2021-02-07,US,USA,United States,434008,47792111,1600310,276685,35672628,958919,149850,11351166,618786,149869,11352716,618850,Admin,,
2021-02-08,US,USA,United States,1506621,49298732,1632970,819618,36492246,972616,667103,12018269,638306,667167,12019883,638353,Admin,,
2021-02-09,US,USA,United States,1892562,51191294,1672432,1020895,37513141,985221,851744,12870013,665559,851815,12871698,665610,Admin,,
2021-02-10,US,USA,United States,2210085,53401379,1691686,1201768,38714909,979447,987327,13857340,692274,987392,13859090,692327,Admin,,
2021-02-11,US,USA,United States,2314868,55716247,1699019,1250531,39965440,963370,1041003,14898343,716548,1041080,14900170,716604,Admin,,
2021-02-12,US,USA,United States,2495185,58211432,1730898,1351122,41316562,966026,1112149,16010492,744822,1112234,16012404,744881,Admin,,
2021-02-13,US,USA,United States,1427317,59638749,1754378,849318,42165880,967134,558219,16568711,766771,558269,16570673,766832,Admin,,
2021-02-14,US,USA,United States,566127,60204876,1773252,334940,42500820,975456,221060,16789771,776944,221072,16791745,777004,Admin,,
2021-02-15,US,USA,United States,1124729,61329605,1718696,600512,43101332,944155,503689,17293460,753599,503766,17295511,753661,Admin,,
2021-02-16,US,USA,United States,1571460,62901065,1672824,788482,43889814,910953,758255,18051715,740243,758309,18053820,740303,Admin,,
2021-02-17,US,USA,United States,1907649,64808714,1629619,923437,44813251,871192,959276,19010991,736236,959352,19013172,736297,Admin,,
2021-02-18,US,USA,United States,1787124,66595838,1554227,821550,45634801,809909,936492,19947483,721306,936575,19949747,721368,Admin,,
2021-02-19,US,USA,United States,1897301,68493139,1468815,821238,46456039,734211,1046932,20994415,711989,1047090,20996837,712061,Admin,,
2021-02-20,US,USA,United States,1266590,69759729,1445854,593848,47049887,697715,652862,21647277,725509,652907,21649744,725581,Admin,,
2021-02-21,US,USA,United States,568169,70327898,1446146,249049,47298936,685445,307752,21955029,737894,307795,21957539,737970,Admin,,
2021-02-22,US,USA,United States,1399555,71727453,1485406,611361,47910297,686995,759904,22714933,774496,759993,22717532,774574,Admin,,
2021-02-23,US,USA,United States,1868825,73596278,1527887,860662,48770959,697306,973854,23688787,805296,973938,23691470,805378,Admin,,
2021-02-24,US,USA,United States,2426313,76022591,1601982,1225698,49996657,740487,1166669,24855456,834924,1166798,24858268,835013,Admin,,
2021-02-25,US,USA,United States,2817887,78840478,1749234,1511139,51507796,838999,1265057,26120513,881861,1265255,26123523,881968,Admin,,
2021-02-26,US,USA,United States,2990680,81831158,1905431,1648305,53156101,957152,1305967,27426480,918866,1306072,27429595,918965,Admin,,
2021-02-27,US,USA,United States,1923882,83755040,1999330,1122332,54278433,1032649,776852,28203332,936579,777136,28206731,936712,Admin,,
2021-02-28,US,USA,United States,808955,84563995,2033728,522182,54800615,1071668,273094,28476426,931628,273158,28479889,931764,Admin,,
2021-03-01,US,USA,United States,1847499,86411494,2097720,1097270,55897885,1141084,718526,29194952,925717,719707,29199596,926009,Admin,,
2021-03-02,US,USA,United States,2348251,88759745,2166209,1420572,57318457,1221071,902595,30097547,915537,903382,30102978,915929,Admin,,
2021-03-03,US,USA,United States,2792153,91551898,2218472,1701376,59019833,1289025,1058195,31155742,900041,1068455,31171433,901880,Admin,,
2021-03-04,US,USA,United States,3075906,94627804,2255332,1919469,60939302,1347358,1122223,32277965,879636,1170149,32341582,888294,Admin,,
2021-03-05,US,USA,United States,3106123,97733927,2271824,1967159,62906461,1392909,1113157,33391122,852092,1236278,33577860,878323,Admin,,
2021-03-06,US,USA,United States,1988120,99722047,2281001,1320988,64227449,1421288,652047,34043169,834262,825482,34403342,885230,Admin,,
2021-03-07,US,USA,United States,885036,100607083,2291869,656131,64883580,1440424,222350,34265519,827013,323859,34727201,892473,Admin,,
2021-03-08,US,USA,United States,2066283,102673366,2323124,1439048,66322628,1489249,610995,34876514,811652,805581,35532782,904740,Admin,,
2021-03-09,US,USA,United States,2602806,105276172,2359489,1767076,68089704,1538750,819136,35695650,799729,1026329,36559111,922304,Admin,,
2021-03-10,US,USA,United States,3033776,108309948,2394007,2034161,70123865,1586290,977405,36673055,788188,1217728,37776839,943629,Admin,,
2021-03-11,US,USA,United States,3359389,111669337,2434504,2247808,72371673,1633196,1081017,37754072,782301,1348690,39125529,969135,Admin,,
2021-03-12,US,USA,United States,3328070,114997407,2466211,2084731,74456404,1649992,1202481,38956553,795062,1462167,40587696,1001405,Admin,,
2021-03-13,US,USA,United States,2126579,117123986,2485991,1369309,75825713,1656895,734159,39690712,806792,977435,41565131,1023112,Admin,,
2021-03-14,US,USA,United States,940828,118064814,2493961,633489,76459202,1653660,293957,39984669,817021,404437,41969568,1034623,Admin,,
2021-03-15,US,USA,United States,2172278,120237092,2509103,1450928,77910130,1655357,695467,40680136,829089,826110,42795678,1037556,Admin,,
2021-03-16,US,USA,United States,2777877,123014969,2534113,1892475,79802605,1673272,865853,41545989,835763,998284,43793962,1033550,Admin,,
2021-03-17,US,USA,United States,3061297,126076266,2538045,2095791,81898396,1682076,945598,42491587,831219,1076928,44870890,1013435,Admin,,
