Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,18036,18036,18036,15553,15553,15553,2994,2994,2994,Admin,,
2020-12-14,US,USA,United States,4222,22258,11129,4098,19651,9826,86,3080,1540,Admin,,
2020-12-15,US,USA,United States,48846,71104,23701,46268,65919,21973,166,3246,1082,Admin,,
2020-12-16,US,USA,United States,160086,231190,57797,153273,219192,54798,339,3585,896,Admin,,
2020-12-17,US,USA,United States,272825,504015,100803,263096,482288,96458,525,4110,822,Admin,,
2020-12-18,US,USA,United States,415032,919047,153174,403442,885730,147622,882,4992,832,Admin,,
2020-12-19,US,USA,United States,181331,1100378,157196,176590,1062320,151760,916,5908,844,Admin,,
2020-12-20,US,USA,United States,104821,1205199,169594,102046,1164366,164116,596,6504,501,Admin,,
2020-12-21,US,USA,United States,381216,1586415,223451,373260,1537626,216854,1084,7588,644,Admin,,
2020-12-22,US,USA,United States,447512,2033927,280403,438749,1976375,272922,2323,9911,952,Admin,,
2020-12-23,US,USA,United States,570963,2604890,339100,559027,2535402,330887,1893,11804,1174,Admin,,
2020-12-24,US,USA,United States,195118,2800008,327999,189950,2725352,320438,834,12638,1218,Admin,,
2020-12-25,US,USA,United States,12486,2812494,270492,12361,2737713,264569,78,12716,1103,Admin,,
2020-12-26,US,USA,United States,140202,2952696,264616,137314,2875027,258958,518,13234,1046,Admin,,
2020-12-27,US,USA,United States,95452,3048148,263278,92687,2967714,257621,518,13752,1035,Admin,,
2020-12-28,US,USA,United States,584857,3633005,292370,572506,3540220,286085,2791,16543,1279,Admin,,
2020-12-29,US,USA,United States,713399,4346404,330353,695880,4236100,322818,4005,20548,1519,Admin,,
2020-12-30,US,USA,United States,834095,5180499,367944,815777,5051877,359496,6242,26790,2140,Admin,,
2020-12-31,US,USA,United States,417843,5598342,399762,409265,5461142,390827,2638,29428,2398,Admin,,
2021-01-01,US,USA,United States,76378,5674720,408889,70598,5531740,399147,4729,34157,3063,Admin,,
2021-01-02,US,USA,United States,259082,5933802,425872,251049,5782789,415395,2769,36926,3384,Admin,,
2021-01-03,US,USA,United States,135904,6069706,431651,128722,5911511,420542,2372,39298,3649,Admin,,
2021-01-04,US,USA,United States,645743,6715449,440349,588905,6500416,422885,44536,83834,9613,Admin,,
2021-01-05,US,USA,United States,818450,7533899,455356,720727,7221143,426435,86742,170576,21432,Admin,,
2021-01-06,US,USA,United States,1010522,8544421,480560,824401,8045544,427667,170078,340654,44837,Admin,,
2021-01-07,US,USA,United States,1153984,9698405,585723,857375,8902919,491682,275780,616434,83858,Admin,,
2021-01-08,US,USA,United States,1219447,10917852,749018,838205,9741124,601341,357517,973951,134256,Admin,,
2021-01-09,US,USA,United States,503083,11420935,783876,367491,10108615,617975,126908,1100859,151990,Admin,,
2021-01-10,US,USA,United States,247054,11667989,799754,173776,10282391,624411,68342,1169201,161414,Admin,,
2021-01-11,US,USA,United States,1059380,12727369,858845,718719,11001110,642956,319727,1488928,200727,Admin,,
2021-01-12,US,USA,United States,1241867,13969236,919333,906889,11907999,669551,311421,1800349,232824,Admin,,
2021-01-13,US,USA,United States,1310331,15279567,962163,1021985,12929984,697777,268570,2068919,246895,Admin,,
2021-01-14,US,USA,United States,1300909,16580476,983153,1148251,14078235,739331,133223,2202142,226529,Admin,,
2021-01-15,US,USA,United States,1252476,17832952,987871,1117473,15195708,779226,118538,2320680,192389,Admin,,
2021-01-16,US,USA,United States,650203,18483155,1008888,569153,15764861,808035,70713,2391393,184362,Admin,,
2021-01-17,US,USA,United States,305540,18788695,1017243,256833,16021694,819900,41447,2432840,180519,Admin,,
2021-01-18,US,USA,United States,876446,19665141,991110,635531,16657225,808016,225758,2658598,167095,Admin,,
