Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13293,13293,13293,11767,11767,11767,1355,1355,1355,1516,1516,1516,Admin,,
2020-12-14,US,USA,United States,3933,17226,8613,3802,15569,7785,5,1360,680,35,1551,775,Admin,,
2020-12-15,US,USA,United States,49983,67209,22403,46506,62075,20692,28,1388,463,74,1625,541,Admin,,
2020-12-16,US,USA,United States,159935,227144,56786,152914,214989,53747,212,1600,400,257,1882,470,Admin,,
2020-12-17,US,USA,United States,274951,502095,100419,263510,478499,95700,552,2152,430,589,2471,494,Admin,,
2020-12-18,US,USA,United States,418814,920909,153484,406054,884553,147426,711,2863,477,721,3192,532,Admin,,
2020-12-19,US,USA,United States,182216,1103125,157589,176727,1061280,151611,797,3660,523,799,3991,570,Admin,,
2020-12-20,US,USA,United States,104609,1207734,170634,101883,1163163,164485,535,4195,406,574,4565,435,Admin,,
2020-12-21,US,USA,United States,381557,1589291,224580,371969,1535132,217080,924,5119,537,939,5504,564,Admin,,
2020-12-22,US,USA,United States,447253,2036544,281333,437451,1972583,272930,2191,7310,846,2203,7707,868,Admin,,
2020-12-23,US,USA,United States,568428,2604972,339689,555682,2528265,330468,1817,9127,1075,1823,9530,1092,Admin,,
2020-12-24,US,USA,United States,194486,2799458,328194,188686,2716951,319779,921,10048,1128,927,10457,1140,Admin,,
2020-12-25,US,USA,United States,12266,2811724,270116,12141,2729092,263506,60,10108,1035,60,10517,1046,Admin,,
2020-12-26,US,USA,United States,138445,2950169,263863,135783,2864875,257656,422,10530,981,426,10943,993,Admin,,
2020-12-27,US,USA,United States,93599,3043768,262290,91529,2956404,256177,384,10914,960,431,11374,972,Admin,,
2020-12-28,US,USA,United States,580124,3623892,290657,565269,3521673,283792,2592,13506,1198,2600,13974,1210,Admin,,
2020-12-29,US,USA,United States,709766,4333658,328159,687080,4208753,319453,3921,17427,1445,3930,17904,1456,Admin,,
2020-12-30,US,USA,United States,830908,5164566,365656,806200,5014953,355241,6232,23659,2076,6239,24143,2087,Admin,,
2020-12-31,US,USA,United States,417454,5582020,397508,405185,5420138,386170,2430,26089,2292,2435,26578,2303,Admin,,
2021-01-01,US,USA,United States,54171,5636191,403495,50933,5471071,391711,2356,28445,2620,2555,29133,2659,Admin,,
2021-01-02,US,USA,United States,252635,5888826,419808,244942,5716013,407305,2470,30915,2912,2481,31614,2953,Admin,,
2021-01-03,US,USA,United States,131198,6020024,425179,124389,5840402,412000,2238,33153,3177,2241,33855,3211,Admin,,
2021-01-04,US,USA,United States,635888,6655912,433145,578889,6419291,413945,43581,76734,9033,43610,77465,9070,Admin,,
2021-01-05,US,USA,United States,805323,7461235,446796,705670,7124961,416601,85320,162054,20661,85349,162814,20701,Admin,,
2021-01-06,US,USA,United States,997056,8458291,470532,810808,7935769,417259,168045,330099,43777,168095,330909,43823,Admin,,
2021-01-07,US,USA,United States,1133800,9592091,572867,839120,8774889,479250,272301,602400,82330,272319,603228,82378,Admin,,
