Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12707,12707,12707,11183,11183,11183,1355,1355,1355,1431,1431,1431,Admin,,
2020-12-14,US,USA,United States,3801,16508,8254,3673,14856,7428,5,1360,680,23,1454,727,Admin,,
2020-12-15,US,USA,United States,49437,65945,21981,45967,60823,20274,27,1387,462,48,1502,500,Admin,,
2020-12-16,US,USA,United States,159677,225622,56405,152762,213585,53396,207,1594,399,228,1730,432,Admin,,
2020-12-17,US,USA,United States,272590,498212,99642,261535,475120,95024,510,2104,421,531,2261,452,Admin,,
2020-12-18,US,USA,United States,415047,913259,152209,403198,878318,146386,652,2756,459,655,2916,486,Admin,,
2020-12-19,US,USA,United States,181046,1094305,156329,176193,1054511,150644,741,3497,500,742,3658,522,Admin,,
2020-12-20,US,USA,United States,103600,1197905,169314,101249,1155760,163511,517,4014,380,554,4212,397,Admin,,
2020-12-21,US,USA,United States,379256,1577161,222950,370566,1526326,215924,861,4875,502,865,5077,517,Admin,,
2020-12-22,US,USA,United States,445288,2022449,279500,435798,1962124,271614,2115,6990,800,2118,7195,813,Admin,,
2020-12-23,US,USA,United States,565735,2588184,337508,553435,2515559,328853,1723,8713,1017,1726,8921,1027,Admin,,
2020-12-24,US,USA,United States,193619,2781803,326227,187993,2703552,318347,886,9599,1071,889,9810,1078,Admin,,
2020-12-25,US,USA,United States,12129,2793932,268667,12017,2715569,262464,54,9653,985,54,9864,992,Admin,,
2020-12-26,US,USA,United States,137909,2931841,262505,135316,2850885,256625,386,10039,935,389,10253,942,Admin,,
2020-12-27,US,USA,United States,92907,3024748,260977,90925,2941810,255150,349,10388,911,396,10649,919,Admin,,
2020-12-28,US,USA,United States,575638,3600386,289032,561166,3502976,282379,2421,12809,1133,2428,13077,1142,Admin,,
2020-12-29,US,USA,United States,704931,4305317,326124,683342,4186318,317742,3163,15972,1283,3169,16246,1293,Admin,,
2020-12-30,US,USA,United States,824012,5129329,363020,800278,4986596,353005,5666,21638,1846,5671,21917,1856,Admin,,
2020-12-31,US,USA,United States,414046,5543375,394510,402258,5388854,383615,2106,23744,2021,2108,24025,2030,Admin,,
2021-01-01,US,USA,United States,48944,5592319,399769,46354,5435208,388520,1758,25502,2264,1860,25885,2288,Admin,,
2021-01-02,US,USA,United States,249913,5842232,415770,242902,5678110,403889,2286,27788,2536,2294,28179,2560,Admin,,
2021-01-03,US,USA,United States,129768,5972000,421036,123444,5801554,408535,2136,29924,2791,2138,30317,2809,Admin,,
2021-01-04,US,USA,United States,630386,6602386,428857,575066,6376620,410521,42357,72281,8496,42371,72688,8515,Admin,,
2021-01-05,US,USA,United States,794889,7397275,441708,698857,7075477,412737,82611,154892,19846,82625,155313,19866,Admin,,
2021-01-06,US,USA,United States,990451,8387726,465485,806524,7882001,413629,166523,321415,42825,166545,321858,42848,Admin,,
2021-01-07,US,USA,United States,1127342,9515068,567384,836003,8718004,475593,269715,591130,81055,269727,591585,81080,Admin,,
2021-01-08,US,USA,United States,1191572,10706640,730617,817180,9535184,585711,351302,942432,130990,351323,942908,131003,Admin,,
2021-01-09,US,USA,United States,489390,11196030,764828,357292,9892476,602052,124476,1066908,148446,124481,1067389,148458,Admin,,
2021-01-10,US,USA,United States,238380,11434410,780344,167706,10060182,608375,67049,1133957,157719,67059,1134448,157733,Admin,,
2021-01-11,US,USA,United States,1030247,12464657,837467,696900,10757082,625780,314044,1448001,196531,314063,1448511,196546,Admin,,
2021-01-12,US,USA,United States,1209107,13673764,896641,882276,11639358,651983,305475,1753476,228369,305497,1754008,228385,Admin,,
2021-01-13,US,USA,United States,1281300,14955064,938191,997933,12637291,679327,263760,2017236,242260,263773,2017781,242274,Admin,,
2021-01-14,US,USA,United States,1271824,16226888,958831,1124876,13762167,720595,129394,2146630,222214,129406,2147187,222228,Admin,,
2021-01-15,US,USA,United States,1217170,17444058,962488,1089468,14851635,759493,114078,2260708,188325,114097,2261284,188339,Admin,,
2021-01-16,US,USA,United States,631259,18075317,982755,557207,15408842,788052,68014,2328722,180259,68026,2329310,180274,Admin,,
2021-01-17,US,USA,United States,293157,18368474,990580,251309,15660151,799996,39551,2368273,176331,39553,2368863,176345,Admin,,
2021-01-18,US,USA,United States,841944,19210418,963680,617525,16277676,788656,217549,2585822,162546,217567,2586430,162559,Admin,,
2021-01-19,US,USA,United States,1298837,20509255,976498,945572,17223248,797699,337258,2923080,167086,337270,2923700,167098,Admin,,
2021-01-20,US,USA,United States,1565936,22075191,1017161,1141996,18365244,818279,404029,3327109,187125,404040,3327740,187137,Admin,,
2021-01-21,US,USA,United States,1580439,23655630,1061248,1300846,19666090,843418,258408,3585517,205555,258433,3586173,205569,Admin,,
2021-01-22,US,USA,United States,1576083,25231713,1112522,1358990,21025080,881921,198391,3783908,217600,198406,3784579,217613,Admin,,
2021-01-23,US,USA,United States,882375,26114088,1148395,728892,21753972,906447,142461,3926369,228235,142469,3927048,228248,Admin,,
2021-01-24,US,USA,United States,381917,26496005,1161075,294361,22048333,912597,82582,4008951,234383,82587,4009635,234396,Admin,,
2021-01-25,US,USA,United States,1311292,27807297,1228125,833206,22881539,943409,460520,4469471,269093,460533,4470168,269105,Admin,,
2021-01-26,US,USA,United States,1611153,29418450,1272742,1035187,23916726,956211,554079,5023550,300067,554094,5024262,300080,Admin,,
2021-01-27,US,USA,United States,1868327,31286777,1315940,1222294,25139020,967682,617704,5641254,330592,617718,5641980,330605,Admin,,
2021-01-28,US,USA,United States,1893977,33180754,1360732,1344781,26483801,973959,526946,6168200,368955,526976,6168956,368969,Admin,,
2021-01-29,US,USA,United States,1844412,35025166,1399064,1337420,27821221,970877,470296,6638496,407798,470312,6639268,407812,Admin,,
2021-01-30,US,USA,United States,991982,36017148,1414722,750200,28571421,973921,229050,6867546,420168,229052,6868320,420181,Admin,,
2021-01-31,US,USA,United States,443244,36460392,1423483,319755,28891176,977549,117435,6984981,425147,117441,6985761,425160,Admin,,
2021-02-01,US,USA,United States,1269763,37730155,1417551,720508,29611684,961449,527627,7512608,434734,527737,7513498,434761,Admin,,
2021-02-02,US,USA,United States,1618323,39348478,1418575,937978,30549662,947562,659611,8172219,449810,659654,8173152,449841,Admin,,
2021-02-03,US,USA,United States,2063161,41411639,1446408,1240017,31789679,950094,793908,8966127,474982,793939,8967091,475015,Admin,,
2021-02-04,US,USA,United States,2255670,43667309,1498079,1360532,33150211,952344,868214,9834341,523734,868260,9835351,523770,Admin,,
2021-02-05,US,USA,United States,2262752,45930061,1557842,1329666,34479877,951237,910957,10745298,586686,910999,10746350,586726,Admin,,
2021-02-06,US,USA,United States,1255672,47185733,1595512,840143,35320020,964086,402748,11148046,611500,402781,11149131,611544,Admin,,
2021-02-07,US,USA,United States,431912,47617645,1593893,276861,35596881,957958,148370,11296416,615919,148385,11297516,615965,Admin,,
2021-02-08,US,USA,United States,1497583,49115228,1626439,817986,36414867,971883,664715,11961131,635503,664753,11962269,635538,Admin,,
2021-02-09,US,USA,United States,1883542,50998770,1664327,1018164,37433031,983338,849152,12810283,662581,849197,12811466,662616,Admin,,
2021-02-10,US,USA,United States,2198832,53197602,1683709,1198267,38631298,977374,982682,13792965,689548,982726,13794192,689585,Admin,,
2021-02-11,US,USA,United States,2303561,55501163,1690550,1246922,39878220,961144,1036448,14829413,713582,1036504,14830696,713620,Admin,,
2021-02-12,US,USA,United States,2483498,57984661,1722085,1347267,41225487,963659,1107084,15936497,741600,1107147,15937843,741641,Admin,,
2021-02-13,US,USA,United States,1420526,59405187,1745636,845827,42071314,964471,557651,16494148,763729,557695,16495538,763772,Admin,,
2021-02-14,US,USA,United States,563724,59968911,1764466,334453,42405767,972698,219862,16714010,773942,219871,16715409,773984,Admin,,
2021-02-15,US,USA,United States,1119683,61088594,1710480,599319,43005086,941460,501485,17215495,750623,501540,17216949,750668,Admin,,
2021-02-16,US,USA,United States,1563696,62652290,1664788,786263,43791349,908331,755306,17970801,737217,755344,17972293,737261,Admin,,
2021-02-17,US,USA,United States,1900711,64553001,1622199,921529,44712878,868797,956096,18926897,733419,956151,18928444,733464,Admin,,
2021-02-18,US,USA,United States,1779628,66332629,1547352,820059,45532937,807817,932482,19859379,718567,932559,19861003,718615,Admin,,
2021-02-19,US,USA,United States,1888365,68220994,1462333,818248,46351185,732243,1042833,20902212,709388,1042978,20903981,709448,Admin,,
2021-02-20,US,USA,United States,1258772,69479766,1439225,591869,46943054,695963,650440,21552652,722643,650477,21554458,722702,Admin,,
2021-02-21,US,USA,United States,554853,70034619,1437958,242251,47185305,682791,302957,21855609,734514,302998,21857456,734578,Admin,,
2021-02-22,US,USA,United States,1393717,71428336,1477106,609868,47795173,684298,757558,22613167,771096,757635,22615091,771163,Admin,,
2021-02-23,US,USA,United States,1856608,73284944,1518950,856290,48651463,694302,967648,23580815,801431,967713,23582804,801501,Admin,,
2021-02-24,US,USA,United States,2414611,75699555,1592364,1221556,49873019,737163,1162196,24743011,830873,1162317,24745121,830953,Admin,,
2021-02-25,US,USA,United States,2801048,78500603,1738282,1502496,51375515,834654,1259677,26002688,877616,1259862,26004983,877711,Admin,,
2021-02-26,US,USA,United States,2975521,81476124,1893590,1641234,53016749,952223,1301202,27303890,914525,1301298,27306281,914614,Admin,,
2021-02-27,US,USA,United States,1908608,83384732,1986423,1115793,54132542,1027070,771538,28075428,931825,771813,28078094,931948,Admin,,
2021-02-28,US,USA,United States,803684,84188416,2021971,519557,54652099,1066685,271595,28347023,927345,271644,28349738,927468,Admin,,
2021-03-01,US,USA,United States,1831044,86019460,2084446,1090024,55742123,1135279,713601,29060624,921065,714469,29064207,921302,Admin,,
2021-03-02,US,USA,United States,2325900,88345360,2151488,1405879,57148002,1213791,897388,29958012,911028,898129,29962336,911361,Admin,,
2021-03-03,US,USA,United States,2777684,91123044,2203355,1693721,58841723,1281243,1057154,31015166,896022,1067312,31029648,897789,Admin,,
2021-03-04,US,USA,United States,3059921,94182965,2240337,1903998,60745721,1338601,1125005,32140171,876783,1172807,32202455,885353,Admin,,
2021-03-05,US,USA,United States,3083603,97266568,2255777,1953707,62699428,1383240,1108366,33248537,849235,1231117,33433572,875327,Admin,,
2021-03-06,US,USA,United States,1973658,99240226,2265070,1312157,64011585,1411292,649017,33897554,831732,821774,34255346,882464,Admin,,
