Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12837,12837,12837,11313,11313,11313,1355,1355,1355,1461,1461,1461,Admin,,
2020-12-14,US,USA,United States,3834,16671,8335,3706,15019,7510,5,1360,680,29,1490,745,Admin,,
2020-12-15,US,USA,United States,49507,66178,22059,46036,61055,20352,27,1387,462,52,1542,514,Admin,,
2020-12-16,US,USA,United States,159889,226067,56516,152946,214001,53500,207,1594,399,232,1774,443,Admin,,
2020-12-17,US,USA,United States,272880,498947,99789,261810,475811,95162,514,2108,422,536,2310,462,Admin,,
2020-12-18,US,USA,United States,415586,914533,152422,403674,879485,146581,656,2764,461,660,2970,495,Admin,,
2020-12-19,US,USA,United States,181208,1095741,156534,176306,1055791,150827,781,3545,506,783,3753,536,Admin,,
2020-12-20,US,USA,United States,103718,1199459,169517,101351,1157142,163690,525,4070,388,563,4316,407,Admin,,
2020-12-21,US,USA,United States,379353,1578812,223163,370644,1527786,216110,874,4944,512,879,5195,529,Admin,,
2020-12-22,US,USA,United States,445752,2024564,279769,436246,1964032,271854,2123,7067,811,2134,7329,826,Admin,,
2020-12-23,US,USA,United States,566342,2590906,337834,553993,2518025,329146,1738,8805,1030,1744,9073,1042,Admin,,
2020-12-24,US,USA,United States,193784,2784690,326534,188146,2706171,318623,895,9700,1085,898,9971,1094,Admin,,
2020-12-25,US,USA,United States,12156,2796846,268901,12042,2718213,262675,56,9756,999,56,10027,1008,Admin,,
2020-12-26,US,USA,United States,138017,2934863,262731,135409,2853622,256833,398,10154,944,401,10428,953,Admin,,
2020-12-27,US,USA,United States,93027,3027890,261204,90993,2944615,255353,359,10513,920,406,10834,931,Admin,,
2020-12-28,US,USA,United States,577364,3605254,289491,562807,3507422,282805,2464,12977,1148,2471,13305,1158,Admin,,
2020-12-29,US,USA,United States,706609,4311863,326757,684285,4191707,318239,3792,16769,1386,3799,17104,1396,Admin,,
2020-12-30,US,USA,United States,826210,5138073,363881,802114,4993821,353685,5960,22729,1989,5966,23070,1999,Admin,,
2020-12-31,US,USA,United States,414463,5552536,395406,402432,5396253,384297,2330,25059,2194,2332,25402,2204,Admin,,
2021-01-01,US,USA,United States,50368,5602904,400865,47441,5443694,389354,2081,27140,2483,2210,27612,2512,Admin,,
2021-01-02,US,USA,United States,250885,5853789,416989,243702,5687396,404825,2413,29553,2771,2422,30034,2800,Admin,,
2021-01-03,US,USA,United States,130201,5983990,422300,123818,5811214,409514,2188,31741,3033,2190,32224,3055,Admin,,
2021-01-04,US,USA,United States,631874,6615864,430087,576174,6387388,411424,42689,74430,8779,42713,74937,8804,Admin,,
2021-01-05,US,USA,United States,797670,7413534,443095,701300,7088688,413854,82879,157309,20077,82902,157839,20105,Admin,,
2021-01-06,US,USA,United States,992666,8406200,466875,808048,7896736,414702,167135,324444,43102,167171,325010,43134,Admin,,
2021-01-07,US,USA,United States,1129453,9535653,569016,837195,8733931,476811,270544,594988,81418,270558,595568,81452,Admin,,
2021-01-08,US,USA,United States,1194146,10729799,732413,818587,9552518,586975,352329,947317,131454,352357,947925,131473,Admin,,
2021-01-09,US,USA,United States,490651,11220450,766665,358315,9910833,603348,124681,1071998,148921,124686,1072611,148939,Admin,,
2021-01-10,US,USA,United States,239493,11459943,782279,168290,10079123,609701,67524,1139522,158254,67535,1140146,158274,Admin,,
2021-01-11,US,USA,United States,1033064,12493007,839591,698604,10777727,627191,314909,1454431,197143,314934,1455080,197163,Admin,,
2021-01-12,US,USA,United States,1212338,13705345,898830,883741,11661468,653254,307058,1761489,229169,307087,1762167,229189,Admin,,
2021-01-13,US,USA,United States,1284487,14989832,940518,1000195,12661663,680704,264532,2026021,243082,264553,2026720,243101,Admin,,
2021-01-14,US,USA,United States,1275255,16265087,961347,1127479,13789142,722173,130075,2156096,223015,130096,2156816,223035,Admin,,
2021-01-15,US,USA,United States,1220453,17485540,965105,1091359,14880501,761140,114945,2271041,189103,114981,2271797,189124,Admin,,
2021-01-16,US,USA,United States,633697,18119237,985541,557958,15438459,789661,68721,2339762,181109,68733,2340530,181131,Admin,,
2021-01-17,US,USA,United States,293921,18413158,993316,251314,15689773,801521,39961,2379723,177172,39964,2380494,177192,Admin,,
2021-01-18,US,USA,United States,845813,19258971,966566,618692,16308465,790105,218536,2598259,163404,218565,2599059,163425,Admin,,
