Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12703,12703,12703,11179,11179,11179,1355,1355,1355,1430,1430,1430,Admin,,
2020-12-14,US,USA,United States,3800,16503,8251,3672,14851,7426,5,1360,680,23,1453,726,Admin,,
2020-12-15,US,USA,United States,49541,66044,22014,46071,60922,20307,27,1387,462,48,1501,500,Admin,,
2020-12-16,US,USA,United States,159670,225714,56428,152756,213678,53420,207,1594,399,228,1729,432,Admin,,
2020-12-17,US,USA,United States,272573,498287,99657,261518,475196,95039,510,2104,421,531,2260,452,Admin,,
2020-12-18,US,USA,United States,415020,913307,152217,403172,878368,146395,651,2755,459,654,2914,485,Admin,,
2020-12-19,US,USA,United States,181035,1094342,156334,176182,1054550,150650,741,3496,499,742,3656,522,Admin,,
2020-12-20,US,USA,United States,103591,1197933,169318,101241,1155791,163516,516,4012,380,553,4209,397,Admin,,
2020-12-21,US,USA,United States,379221,1577154,222950,370535,1526326,215925,860,4872,502,864,5073,517,Admin,,
2020-12-22,US,USA,United States,445691,2022845,279543,436207,1962533,271659,2110,6982,799,2113,7186,812,Admin,,
2020-12-23,US,USA,United States,566070,2588915,337600,553775,2516308,328947,1719,8701,1015,1722,8908,1025,Admin,,
2020-12-24,US,USA,United States,193586,2782501,326316,187960,2704268,318439,886,9587,1069,889,9797,1076,Admin,,
2020-12-25,US,USA,United States,12128,2794629,268760,12016,2716284,262559,54,9641,984,54,9851,991,Admin,,
2020-12-26,US,USA,United States,137926,2932555,262601,135335,2851619,256724,384,10025,933,387,10238,940,Admin,,
2020-12-27,US,USA,United States,92956,3025511,261082,90975,2942594,255258,348,10373,909,395,10633,917,Admin,,
2020-12-28,US,USA,United States,575640,3601151,289142,561179,3503773,282492,2415,12788,1131,2422,13055,1140,Admin,,
2020-12-29,US,USA,United States,705091,4306242,326199,683510,4187283,317821,3158,15946,1281,3164,16219,1290,Admin,,
2020-12-30,US,USA,United States,824115,5130357,363063,800394,4987677,353053,5656,21602,1843,5661,21880,1853,Admin,,
2020-12-31,US,USA,United States,414307,5544664,394594,402522,5390199,383704,2104,23706,2017,2106,23986,2027,Admin,,
2021-01-01,US,USA,United States,49021,5593685,399865,46442,5436641,388622,1749,25455,2259,1851,25837,2283,Admin,,
2021-01-02,US,USA,United States,250066,5843751,415885,243057,5679698,404011,2284,27739,2531,2292,28129,2555,Admin,,
2021-01-03,US,USA,United States,129944,5973695,421169,123621,5803319,408675,2135,29874,2786,2137,30266,2804,Admin,,
2021-01-04,US,USA,United States,630274,6603969,428974,574968,6378287,410645,42345,72219,8490,42359,72625,8510,Admin,,
2021-01-05,US,USA,United States,794657,7398626,441769,698644,7076931,412807,82601,154820,19839,82615,155240,19860,Admin,,
2021-01-06,US,USA,United States,990980,8389606,465607,806835,7883766,413727,166743,321563,42852,166765,322005,42875,Admin,,
2021-01-07,US,USA,United States,1127475,9517081,567488,835909,8719675,475639,269945,591508,81115,269957,591962,81139,Admin,,
2021-01-08,US,USA,United States,1191695,10708776,730727,817083,9536758,585731,351527,943035,131083,351547,943509,131096,Admin,,
