Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13269,13269,13269,11743,11743,11743,1355,1355,1355,1515,1515,1515,Admin,,
2020-12-14,US,USA,United States,3925,17194,8597,3794,15537,7769,5,1360,680,35,1550,775,Admin,,
2020-12-15,US,USA,United States,49805,66999,22333,46332,61869,20623,27,1387,462,72,1622,540,Admin,,
2020-12-16,US,USA,United States,159664,226663,56665,152659,214528,53632,211,1598,400,256,1878,469,Admin,,
2020-12-17,US,USA,United States,274525,501188,100237,263087,477615,95523,552,2150,430,589,2467,493,Admin,,
2020-12-18,US,USA,United States,418365,919553,153258,405626,883241,147207,696,2846,474,706,3173,528,Admin,,
2020-12-19,US,USA,United States,182167,1101720,157388,176681,1059922,151417,795,3641,520,797,3970,567,Admin,,
2020-12-20,US,USA,United States,104577,1206297,170432,101854,1161776,164290,534,4175,403,573,4543,432,Admin,,
2020-12-21,US,USA,United States,381433,1587730,224362,371857,1533633,216871,916,5091,533,931,5474,560,Admin,,
2020-12-22,US,USA,United States,447084,2034814,281116,437293,1970926,272722,2186,7277,841,2198,7672,864,Admin,,
2020-12-23,US,USA,United States,568250,2603064,339485,555531,2526457,330276,1811,9088,1070,1817,9489,1087,Admin,,
2020-12-24,US,USA,United States,194390,2797454,328038,188637,2715094,319640,916,10004,1122,922,10411,1134,Admin,,
2020-12-25,US,USA,United States,12254,2809708,270022,12132,2727226,263426,58,10062,1031,58,10469,1042,Admin,,
2020-12-26,US,USA,United States,138390,2948098,263768,135733,2862959,257577,419,10481,977,423,10892,988,Admin,,
2020-12-27,US,USA,United States,93250,3041348,262150,91185,2954144,256053,381,10862,955,428,11320,968,Admin,,
2020-12-28,US,USA,United States,578887,3620235,290357,564073,3518217,283512,2583,13445,1193,2591,13911,1205,Admin,,
2020-12-29,US,USA,United States,708647,4328882,327724,685998,4204215,319041,3908,17353,1439,3917,17828,1450,Admin,,
2020-12-30,US,USA,United States,828372,5157254,364884,803882,5008097,354520,6116,23469,2054,6123,23951,2066,Admin,,
2020-12-31,US,USA,United States,415891,5573145,396527,403664,5411761,385238,2417,25886,2269,2422,26373,2280,Admin,,
2021-01-01,US,USA,United States,53682,5626827,402445,50481,5462242,390717,2324,28210,2593,2516,28889,2631,Admin,,
2021-01-02,US,USA,United States,252345,5879172,418724,244664,5706906,406278,2460,30670,2884,2471,31360,2924,Admin,,
2021-01-03,US,USA,United States,131049,6010221,424124,124250,5831156,411002,2233,32903,3149,2236,33596,3182,Admin,,
2021-01-04,US,USA,United States,634807,6645028,432113,578316,6409472,413036,43095,75998,8936,43123,76719,8972,Admin,,
2021-01-05,US,USA,United States,801453,7446481,445371,703642,7113114,415557,83512,159510,20308,83540,160259,20347,Admin,,
2021-01-06,US,USA,United States,996568,8443049,469399,810465,7923579,416497,167925,327435,43424,167975,328234,43469,Admin,,
2021-01-07,US,USA,United States,1133412,9576461,571902,839147,8762726,478709,271918,599353,81924,271936,600170,81971,Admin,,
2021-01-08,US,USA,United States,1198432,10774893,735438,820709,9583435,588742,354088,953441,132176,354118,954288,132199,Admin,,
2021-01-09,US,USA,United States,493750,11268643,769924,360401,9943836,605276,125417,1078858,149741,125423,1079711,149764,Admin,,
2021-01-10,US,USA,United States,240746,11509389,785595,168949,10112785,611661,67717,1146575,159096,67732,1147443,159121,Admin,,
2021-01-11,US,USA,United States,1037886,12547275,843178,701966,10814751,629326,315944,1462519,198074,315972,1463415,198099,Admin,,
2021-01-12,US,USA,United States,1216780,13764055,902510,886822,11701573,655494,307736,1770255,230106,307772,1771187,230132,Admin,,
2021-01-13,US,USA,United States,1290063,15054118,944438,1003925,12705498,683131,265497,2035752,244045,265523,2036710,244068,Admin,,
2021-01-14,US,USA,United States,1279902,16334020,965365,1130456,13835954,724747,130886,2166638,223898,130908,2167618,223921,Admin,,
2021-01-15,US,USA,United States,1225670,17559690,969256,1095047,14931001,763938,115653,2282291,189836,115699,2283317,189861,Admin,,
2021-01-16,US,USA,United States,635979,18195669,989575,559305,15490306,792353,69045,2351336,181783,69062,2352379,181809,Admin,,
2021-01-17,US,USA,United States,295016,18490685,997328,252094,15742400,804231,40170,2391506,177847,40175,2392554,177873,Admin,,
2021-01-18,US,USA,United States,850824,19341509,970604,621540,16363940,792741,219461,2610967,164064,219501,2612055,164091,Admin,,
2021-01-19,US,USA,United States,1309309,20650818,983823,950437,17314377,801829,339961,2950928,168668,339980,2952035,168692,Admin,,
2021-01-20,US,USA,United States,1578036,22228854,1024962,1149596,18463973,822639,407346,3358274,188932,407381,3359416,188958,Admin,,
2021-01-21,US,USA,United States,1593117,23821971,1069707,1309651,19773624,848239,260917,3619191,207508,260955,3620371,207536,Admin,,
2021-01-22,US,USA,United States,1588389,25410360,1121524,1367753,21141377,887197,200592,3819783,219642,200612,3820983,219666,Admin,,
2021-01-23,US,USA,United States,890179,26300539,1157838,732951,21874328,912003,144097,3963880,230363,144106,3965089,230387,Admin,,
2021-01-24,US,USA,United States,385863,26686402,1170816,296538,22170866,918352,83677,4047557,236579,83685,4048774,236602,Admin,,
2021-01-25,US,USA,United States,1322136,28008538,1238147,838601,23009467,949361,464082,4511639,271525,464104,4512878,271546,Admin,,
2021-01-26,US,USA,United States,1622966,29631504,1282955,1040614,24050081,962243,557980,5069619,302670,558006,5070884,302692,Admin,,
2021-01-27,US,USA,United States,1888212,31519716,1327266,1233961,25284042,974296,622919,5692538,333466,622941,5693825,333487,Admin,,
2021-01-28,US,USA,United States,1911054,33430770,1372685,1353375,26637417,980542,532768,6225306,372302,532807,6226632,372323,Admin,,
2021-01-29,US,USA,United States,1859191,35289961,1411371,1345859,27983276,977414,474000,6699306,411360,474027,6700659,411382,Admin,,
2021-01-30,US,USA,United States,999410,36289371,1426976,753004,28736280,980279,231230,6930536,423808,231232,6931891,423828,Admin,,
2021-01-31,US,USA,United States,448177,36737548,1435878,321113,29057393,983790,119039,7049575,428860,119055,7050946,428881,Admin,,
2021-02-01,US,USA,United States,1288158,38025706,1431024,729078,29786471,968143,533873,7583448,438830,534111,7585057,438882,Admin,,
2021-02-02,US,USA,United States,1633337,39659043,1432505,945907,30732378,954614,664027,8247475,453979,664102,8249159,454039,Admin,,
2021-02-03,US,USA,United States,2084624,41743667,1460564,1246609,31978987,956421,804313,9051788,479893,804370,9053529,479957,Admin,,
2021-02-04,US,USA,United States,2278619,44022286,1513073,1373092,33352079,959237,875062,9926850,528792,875142,9928671,528862,Admin,,
2021-02-05,US,USA,United States,2283551,46305837,1573696,1337940,34690019,958106,918279,10845129,592260,918344,10847015,592336,Admin,,
2021-02-06,US,USA,United States,1268045,47573882,1612073,843302,35533321,971006,405937,11251066,617219,405978,11252993,617300,Admin,,
2021-02-07,US,USA,United States,437045,48010927,1610482,277481,35810802,964773,150348,11401414,621691,150371,11403364,621774,Admin,,
2021-02-08,US,USA,United States,1514992,49525919,1642887,821876,36632678,978030,670520,12071934,641212,670597,12073961,641272,Admin,,
2021-02-09,US,USA,United States,1900444,51426363,1681045,1023176,37655854,989068,854382,12926316,668406,854462,12928423,668466,Admin,,
2021-02-10,US,USA,United States,2219096,53645459,1700256,1204956,38860810,983118,990817,13917133,695049,990898,13919321,695113,Admin,,
2021-02-11,US,USA,United States,2324731,55970190,1706843,1254337,40115147,966153,1044582,14961715,719266,1044669,14963990,719331,Admin,,
2021-02-12,US,USA,United States,2505795,58475985,1738592,1354811,41469958,968563,1116679,16078394,747609,1116773,16080763,747678,Admin,,
2021-02-13,US,USA,United States,1433985,59909970,1762298,852303,42322261,969849,559993,16638387,769617,560050,16640813,769688,Admin,,
2021-02-14,US,USA,United States,568717,60478687,1781108,335196,42657457,978094,222201,16860588,779882,222219,16863032,779952,Admin,,
2021-02-15,US,USA,United States,1130980,61609667,1726249,602111,43259568,946699,506424,17367012,756440,506517,17369549,756512,Admin,,
2021-02-16,US,USA,United States,1578263,63187930,1680223,790166,44049734,913411,761376,18128388,743153,761436,18130985,743223,Admin,,
2021-02-17,US,USA,United States,1915427,65103357,1636842,924674,44974408,873371,963863,19092251,739303,963947,19094932,739373,Admin,,
2021-02-18,US,USA,United States,1794052,66897409,1561031,822074,45796482,811619,941133,20033384,724524,941226,20036158,724595,Admin,,
2021-02-19,US,USA,United States,1903501,68800910,1474989,820461,46616943,735284,1051880,21085264,715267,1052048,21088206,715349,Admin,,
2021-02-20,US,USA,United States,1273999,70074909,1452134,595502,47212445,698598,656730,21741994,729087,656785,21744991,729168,Admin,,
2021-02-21,US,USA,United States,572743,70647652,1452709,249931,47462376,686417,310043,22052037,741636,310090,22055081,741721,Admin,,
2021-02-22,US,USA,United States,1408702,72056354,1492383,613554,48075930,688052,764737,22816774,778537,764839,22819920,778624,Admin,,
2021-02-23,US,USA,United States,1878595,73934949,1535288,863395,48939325,698513,979047,23795821,809633,979142,23799062,809725,Admin,,
2021-02-24,US,USA,United States,2433824,76368773,1609345,1230395,50169720,742187,1167130,24962951,838671,1167265,24966327,838770,Admin,,
2021-02-25,US,USA,United States,2833152,79201925,1757788,1510506,51680226,840535,1278490,26241441,886865,1278702,26245029,886981,Admin,,
2021-02-26,US,USA,United States,3008253,82210178,1915609,1651852,53332078,959305,1315607,27557048,924541,1315734,27560763,924651,Admin,,
2021-02-27,US,USA,United States,1937073,84147251,2010334,1127440,54459518,1035296,780902,28337950,942279,781197,28341960,942424,Admin,,
2021-02-28,US,USA,United States,820269,84967520,2045695,527445,54986963,1074941,275656,28613606,937367,275735,28617695,937516,Admin,,
2021-03-01,US,USA,United States,1869269,86836789,2111490,1107553,56094516,1145512,724741,29338347,931653,726323,29344018,932014,Admin,,
2021-03-02,US,USA,United States,2360808,89197597,2180378,1424670,57519186,1225694,906824,30245171,921336,907689,30251707,921806,Admin,,
2021-03-03,US,USA,United States,2807584,92005181,2233772,1706847,59226033,1293759,1064596,31309767,906688,1074961,31326668,908620,Admin,,
2021-03-04,US,USA,United States,3090137,95095318,2270484,1915622,61141655,1351633,1136914,32446681,886463,1184953,32511621,895227,Admin,,
2021-03-05,US,USA,United States,3120836,98216154,2286568,1972598,63114253,1397454,1119353,33566034,858427,1242694,33754315,884793,Admin,,
2021-03-06,US,USA,United States,1997308,100213462,2295173,1325807,64440060,1425792,654456,34220490,840363,829963,34584278,891759,Admin,,
