Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,32809,32809,32809,27169,27169,27169,6649,6649,6649,Admin,,
2020-12-14,US,USA,United States,4612,37421,18711,4450,31619,15810,130,6779,3390,Admin,,
2020-12-15,US,USA,United States,48156,85577,28526,45984,77603,25868,268,7047,2349,Admin,,
2020-12-16,US,USA,United States,160138,245715,61429,154910,232513,58128,458,7505,1876,Admin,,
2020-12-17,US,USA,United States,273336,519051,103810,266429,498942,99788,769,8274,1655,Admin,,
2020-12-18,US,USA,United States,416828,935879,155980,408360,907302,151217,1220,9494,1582,Admin,,
2020-12-19,US,USA,United States,182226,1118105,159729,178350,1085652,155093,1074,10568,1510,Admin,,
2020-12-20,US,USA,United States,105792,1223897,170155,103815,1189467,166043,739,11307,665,Admin,,
2020-12-21,US,USA,United States,384611,1608508,224441,377843,1567310,219384,1539,12846,867,Admin,,
2020-12-22,US,USA,United States,448928,2057436,281694,440269,2007579,275711,2968,15814,1252,Admin,,
2020-12-23,US,USA,United States,575162,2632598,340983,563653,2571232,334103,3082,18896,1627,Admin,,
2020-12-24,US,USA,United States,196844,2829442,330056,192014,2763246,323472,1106,20002,1675,Admin,,
2020-12-25,US,USA,United States,12675,2842117,272320,12521,2775767,266924,101,20103,1516,Admin,,
2020-12-26,US,USA,United States,141880,2983997,266556,138655,2914422,261253,964,21067,1500,Admin,,
2020-12-27,US,USA,United States,96231,3080228,265190,93512,3007934,259781,745,21812,1501,Admin,,
2020-12-28,US,USA,United States,593558,3673786,295040,579506,3587440,288590,4295,26107,1894,Admin,,
2020-12-29,US,USA,United States,724210,4397996,334366,706080,4293520,326563,5293,31400,2227,Admin,,
2020-12-30,US,USA,United States,844344,5242340,372820,825708,5119228,363999,7883,39283,2912,Admin,,
2020-12-31,US,USA,United States,421786,5664126,404955,412410,5531638,395485,3241,42524,3217,Admin,,
2021-01-01,US,USA,United States,111910,5776036,419131,101130,5632768,408143,7489,50013,4273,Admin,,
2021-01-02,US,USA,United States,264533,6040569,436653,256481,5889249,424975,2976,52989,4560,Admin,,
2021-01-03,US,USA,United States,139317,6179886,442808,132376,6021625,430527,2511,55500,4813,Admin,,
2021-01-04,US,USA,United States,660338,6840224,452348,602576,6624201,433823,45115,100615,10644,Admin,,
2021-01-05,US,USA,United States,835454,7675678,468240,735301,7359502,437997,87852,188467,22438,Admin,,
2021-01-06,US,USA,United States,1026314,8701992,494236,834036,8193538,439187,173968,362435,46165,Admin,,
2021-01-07,US,USA,United States,1171273,9873265,601306,867866,9061404,504252,281610,644045,85932,Admin,,
2021-01-08,US,USA,United States,1237396,11110661,762089,849132,9910536,611110,364133,1008178,136881,Admin,,
2021-01-09,US,USA,United States,508863,11619524,796994,370963,10281499,627464,128910,1137088,154871,Admin,,
2021-01-10,US,USA,United States,251852,11871376,813070,176842,10458341,633817,69788,1206876,164482,Admin,,
2021-01-11,US,USA,United States,1071581,12942957,871819,723723,11182064,651123,324916,1531792,204454,Admin,,
2021-01-12,US,USA,United States,1260253,14203210,932505,918376,12100440,677277,315701,1847493,237004,Admin,,
2021-01-13,US,USA,United States,1325438,15528648,975237,1031595,13132035,705500,271372,2118865,250919,Admin,,
2021-01-14,US,USA,United States,1316860,16845508,996035,1158446,14290481,747011,136122,2254987,230135,Admin,,
2021-01-15,US,USA,United States,1258601,18104109,999064,1118733,15409214,785525,121118,2376105,195418,Admin,,
2021-01-16,US,USA,United States,649489,18753598,1019153,566899,15976113,813516,72172,2448277,187313,Admin,,
2021-01-17,US,USA,United States,305747,19059345,1026853,256095,16232208,824838,42272,2490549,183382,Admin,,
2021-01-18,US,USA,United States,888751,19948096,1000734,641850,16874058,813142,228433,2718982,169599,Admin,,
2021-01-19,US,USA,United States,1350858,21298954,1013678,968965,17843023,820369,358497,3077479,175712,Admin,,
2021-01-20,US,USA,United States,1607980,22906934,1054041,1159086,19002109,838582,422488,3499967,197300,Admin,,
2021-01-21,US,USA,United States,1634491,24541425,1099417,1333052,20335161,863526,275733,3775700,217245,Admin,,
2021-01-22,US,USA,United States,1636117,26177542,1153348,1401169,21736330,903874,210470,3986170,230009,Admin,,
2021-01-23,US,USA,United States,908700,27086242,1190378,743520,22479850,929105,151414,4137584,241330,Admin,,
2021-01-24,US,USA,United States,401726,27487968,1204089,306234,22786084,936268,88617,4226201,247950,Admin,,
2021-01-25,US,USA,United States,1375309,28863277,1273597,860705,23646789,967533,490957,4717158,285454,Admin,,
2021-01-26,US,USA,United States,1664210,30527487,1318362,1053734,24700523,979643,583624,5300782,317615,Admin,,
2021-01-27,US,USA,United States,1934646,32462133,1365028,1251339,25951862,992822,650213,5950995,350147,Admin,,
2021-01-28,US,USA,United States,1963761,34425894,1412067,1370340,27322202,998149,559829,6510824,390732,Admin,,
2021-01-29,US,USA,United States,1916227,36342121,1452083,1372959,28695161,994119,497544,7008368,431743,Admin,,
2021-01-30,US,USA,United States,1018316,37360437,1467742,757496,29452657,996115,243256,7251624,444863,Admin,,
2021-01-31,US,USA,United States,458766,37819203,1475891,320809,29773466,998197,127692,7379316,450445,Admin,,
2021-02-01,US,USA,United States,1391864,39211067,1478256,772224,30545690,985557,577055,7956371,462745,Admin,,
2021-02-02,US,USA,United States,1697694,40908761,1483039,962221,31507911,972484,701436,8657807,479575,Admin,,
