Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12207,12207,12207,10693,10693,10693,1355,1355,1355,1377,1377,1377,Admin,,
2020-12-14,US,USA,United States,3642,15849,7924,3523,14216,7108,4,1359,680,5,1382,691,Admin,,
2020-12-15,US,USA,United States,48900,64749,21583,45475,59691,19897,25,1384,461,26,1408,469,Admin,,
2020-12-16,US,USA,United States,158228,222977,55744,151373,211064,52766,198,1582,396,199,1607,401,Admin,,
2020-12-17,US,USA,United States,271066,494043,98808,260257,471321,94264,480,2062,412,480,2087,417,Admin,,
2020-12-18,US,USA,United States,411957,906000,151000,400623,871944,145324,569,2631,439,569,2656,442,Admin,,
2020-12-19,US,USA,United States,179865,1085865,155123,175226,1047170,149596,697,3328,475,697,3353,479,Admin,,
2020-12-20,US,USA,United States,102607,1188472,168037,100457,1147627,162419,469,3797,349,470,3823,349,Admin,,
2020-12-21,US,USA,United States,376446,1564918,221295,368089,1515716,214500,780,4577,460,783,4606,460,Admin,,
2020-12-22,US,USA,United States,442695,2007613,277552,433581,1949297,269944,1898,6475,727,1899,6505,728,Admin,,
2020-12-23,US,USA,United States,560186,2567799,334974,548203,2497500,326634,1584,8059,925,1584,8089,926,Admin,,
2020-12-24,US,USA,United States,191414,2759213,323595,185911,2683411,316013,833,8892,976,833,8922,976,Admin,,
2020-12-25,US,USA,United States,11937,2771150,266450,11846,2695257,260473,37,8929,900,37,8959,900,Admin,,
2020-12-26,US,USA,United States,136653,2907803,260276,134206,2829463,254613,316,9245,845,317,9276,846,Admin,,
2020-12-27,US,USA,United States,91761,2999564,258727,89907,2919370,253106,296,9541,821,296,9572,821,Admin,,
2020-12-28,US,USA,United States,567981,3567545,286089,554055,3473425,279673,2158,11699,1017,2159,11731,1017,Admin,,
2020-12-29,US,USA,United States,697111,4264656,322434,676437,4149862,314366,2669,14368,1128,2671,14402,1128,Admin,,
2020-12-30,US,USA,United States,814839,5079495,358813,792496,4942358,349265,4767,19135,1582,4770,19172,1583,Admin,,
2020-12-31,US,USA,United States,409121,5488616,389914,397858,5340216,379544,1775,20910,1717,1775,20947,1717,Admin,,
2021-01-01,US,USA,United States,41494,5530110,394137,39676,5379892,383519,1069,21979,1864,1090,22037,1868,Admin,,
2021-01-02,US,USA,United States,246072,5776182,409768,239451,5619343,398554,2020,23999,2108,2022,24059,2111,Admin,,
2021-01-03,US,USA,United States,127700,5903882,414902,121560,5740903,403076,2025,26024,2355,2026,26085,2359,Admin,,
2021-01-04,US,USA,United States,620110,6523992,422349,566129,6307032,404801,41338,67362,7952,41341,67426,7956,Admin,,
2021-01-05,US,USA,United States,778450,7302442,433969,684195,6991227,405909,81077,148439,19153,81080,148506,19157,Admin,,
2021-01-06,US,USA,United States,967360,8269802,455758,786366,7777593,405034,164333,312772,41948,164342,312848,41953,Admin,,
2021-01-07,US,USA,United States,1108955,9378757,555734,821959,8599552,465619,266162,578934,79718,266164,579012,79723,Admin,,
2021-01-08,US,USA,United States,1173466,10552223,717444,804080,9403632,574820,347359,926293,129188,347363,926375,129191,Admin,,
2021-01-09,US,USA,United States,483000,11035223,751291,352648,9756280,590991,123060,1049353,146479,123061,1049436,146482,Admin,,
2021-01-10,US,USA,United States,233733,11268956,766439,163778,9920058,597022,66487,1115840,155688,66488,1115924,155691,Admin,,
2021-01-11,US,USA,United States,1011919,12280875,822411,683952,10604010,613854,310134,1425974,194087,310139,1426063,194091,Admin,,
2021-01-12,US,USA,United States,1185451,13466326,880554,864724,11468734,639644,301500,1727474,225576,301505,1727568,225580,Admin,,
2021-01-13,US,USA,United States,1255906,14722232,921775,980741,12449475,667412,257614,1985088,238902,257620,1985188,238905,Admin,,
2021-01-14,US,USA,United States,1250693,15972925,942024,1107276,13556751,708171,127193,2112281,219050,127199,2112387,219053,Admin,,
2021-01-15,US,USA,United States,1190978,17163903,944525,1067507,14624258,745804,111788,2224069,185397,111791,2224178,185400,Admin,,
2021-01-16,US,USA,United States,618136,17782039,963830,546597,15170855,773511,66607,2290676,177332,66612,2290790,177336,Admin,,
2021-01-17,US,USA,United States,285972,18068011,971293,245465,15416320,785180,38499,2329175,173334,38499,2329289,173337,Admin,,
2021-01-18,US,USA,United States,816026,18884037,943308,600249,16016569,773223,210027,2539202,159033,210032,2539321,159036,Admin,,
2021-01-19,US,USA,United States,1270792,20154829,955500,927900,16944469,782248,327973,2867175,162814,327975,2867296,162818,Admin,,
2021-01-20,US,USA,United States,1535834,21690663,995490,1124946,18069415,802849,393375,3260550,182209,393377,3260673,182212,Admin,,
2021-01-21,US,USA,United States,1551515,23242178,1038464,1280286,19349701,827564,252592,3513142,200123,252600,3513273,200126,Admin,,
2021-01-22,US,USA,United States,1548508,24790686,1089540,1337849,20687550,866185,194502,3707644,211939,194510,3707783,211943,Admin,,
2021-01-23,US,USA,United States,866919,25657605,1125080,717807,21405357,890643,139338,3846982,222329,139338,3847121,222333,Admin,,
2021-01-24,US,USA,United States,374138,26031743,1137676,289372,21694729,896916,80346,3927328,228308,80347,3927468,228311,Admin,,
2021-01-25,US,USA,United States,1285074,27316817,1204682,820650,22515379,928401,449299,4376627,262489,449303,4376771,262492,Admin,,
2021-01-26,US,USA,United States,1581005,28897822,1248999,1025435,23540814,942335,535940,4912567,292199,535944,4912715,292202,Admin,,
2021-01-27,US,USA,United States,1835496,30733318,1291807,1208416,24749230,954259,601969,5514536,321998,601973,5514688,322002,Admin,,
2021-01-28,US,USA,United States,1856140,32589458,1335325,1323822,26073052,960479,513481,6028017,359268,513488,6028176,359271,Admin,,
2021-01-29,US,USA,United States,1813106,34402564,1373125,1320904,27393956,958058,459734,6487751,397158,459741,6487917,397162,Admin,,
2021-01-30,US,USA,United States,973156,35375720,1388302,737640,28131596,960891,224250,6712001,409288,224251,6712168,409292,Admin,,
2021-01-31,US,USA,United States,435105,35810825,1397011,316477,28448073,964763,113835,6825836,414073,113836,6826004,414076,Admin,,
2021-02-01,US,USA,United States,1233519,37044344,1389646,703700,29151773,948056,513118,7338954,423190,513127,7339131,423194,Admin,,
2021-02-02,US,USA,United States,1580386,38624730,1389558,920700,30072473,933094,641777,7980731,438309,641787,7980918,438314,Admin,,
2021-02-03,US,USA,United States,2009562,40634292,1414424,1218831,31291304,934582,769028,8749759,462175,769037,8749955,462181,Admin,,
2021-02-04,US,USA,United States,2195611,42829903,1462920,1331892,32623196,935735,841738,9591497,509069,841748,9591703,509075,Admin,,
2021-02-05,US,USA,United States,2220478,45050381,1521116,1313997,33937193,934748,889011,10480508,570394,889025,10480728,570401,Admin,,
2021-02-06,US,USA,United States,1234467,46284848,1558446,829973,34767166,947939,393367,10873875,594553,393388,10874116,594564,Admin,,
2021-02-07,US,USA,United States,420930,46705778,1556421,272078,35039244,941596,143164,11017039,598743,143168,11017284,598754,Admin,,
2021-02-08,US,USA,United States,1460076,48165854,1588787,805069,35844313,956077,643478,11660517,617366,643484,11660768,617376,Admin,,
2021-02-09,US,USA,United States,1830074,49995928,1624456,995757,36840070,966800,821882,12482399,643095,821890,12482658,643105,Admin,,
2021-02-10,US,USA,United States,2141475,52137403,1643301,1175248,38015318,960573,953161,13435560,669400,953171,13435829,669410,Admin,,
2021-02-11,US,USA,United States,2226293,54363696,1647684,1208470,39223788,942942,1002273,14437833,692334,1002294,14438123,692345,Admin,,
2021-02-12,US,USA,United States,2409311,56773007,1674660,1315225,40539013,943117,1070997,15508830,718332,1071024,15509147,718345,Admin,,
2021-02-13,US,USA,United States,1384561,58157568,1696102,828436,41367449,942898,542287,16051117,739606,542302,16051449,739619,Admin,,
2021-02-14,US,USA,United States,545080,58702648,1713838,327680,41695129,950841,213434,16264551,749645,213436,16264885,749657,Admin,,
2021-02-15,US,USA,United States,1088995,59791643,1660827,587135,42282264,919707,487280,16751831,727331,487293,16752178,727344,Admin,,
2021-02-16,US,USA,United States,1519511,61311154,1616460,766586,43048850,886969,734714,17486545,714878,734726,17486904,714892,Admin,,
2021-02-17,US,USA,United States,1838744,63149898,1573213,892871,43941721,846629,928060,18414605,711292,928065,18414969,711305,Admin,,
2021-02-18,US,USA,United States,1718119,64868017,1500617,792191,44733912,787161,903923,19318528,697242,903938,19318907,697254,Admin,,
2021-02-19,US,USA,United States,1832302,66700319,1418187,794803,45528715,712815,1015617,20334145,689331,1015689,20334596,689349,Admin,,
2021-02-20,US,USA,United States,1216541,67916860,1394184,570681,46099396,675992,633080,20967225,702301,633088,20967684,702319,Admin,,
2021-02-21,US,USA,United States,526974,68443834,1391598,232377,46331773,662378,287297,21254522,712853,287305,21254989,712872,Admin,,
2021-02-22,US,USA,United States,1341318,69785152,1427644,591398,46923171,662987,731182,21985704,747696,731217,21986206,747718,Admin,,
2021-02-23,US,USA,United States,1775330,71560482,1464189,818783,47741954,670443,934290,22919994,776207,934321,22920527,776231,Admin,,
2021-02-24,US,USA,United States,2301915,73862397,1530357,1165774,48907728,709430,1113533,24033527,802703,1113582,24034109,802734,Admin,,
2021-02-25,US,USA,United States,2669361,76531758,1666248,1433946,50341674,801109,1205910,25239437,845844,1205939,25240048,845877,Admin,,
2021-02-26,US,USA,United States,2863461,79395219,1813557,1583406,51925080,913766,1256010,26495447,880186,1256043,26496091,880213,Admin,,
2021-02-27,US,USA,United States,1844684,81239903,1903291,1078480,53003560,986309,750642,27246089,896981,750762,27246853,897024,Admin,,
2021-02-28,US,USA,United States,768116,82008019,1937740,497836,53501396,1024232,262101,27508190,893381,262110,27508963,893424,Admin,,
2021-03-01,US,USA,United States,1734708,83742727,1993939,1035600,54536996,1087689,681253,28189443,886248,681401,28190364,886308,Admin,,
2021-03-02,US,USA,United States,2211564,85954291,2056258,1344843,55881839,1162841,850782,29040225,874319,851318,29041682,874450,Admin,,
2021-03-03,US,USA,United States,2642689,88596980,2104940,1614726,57496565,1226977,1009897,30050122,859514,1019594,30061276,861023,Admin,,
2021-03-04,US,USA,United States,2887222,91484202,2136063,1808125,59304690,1280431,1055613,31105735,838043,1101089,31162365,846045,Admin,,
2021-03-05,US,USA,United States,2912274,94396476,2143036,1855050,61159740,1319237,1044007,32149742,807756,1161595,32323960,832552,Admin,,
2021-03-06,US,USA,United States,1853239,96249715,2144258,1235430,62395170,1341659,611574,32761316,787890,778246,33102206,836479,Admin,,
2021-03-07,US,USA,United States,833563,97083278,2153608,620048,63015218,1359117,211301,32972617,780632,307979,33410185,843031,Admin,,
2021-03-08,US,USA,United States,1928979,99012257,2181361,1346069,64361287,1403470,575784,33548401,765565,750107,34160292,852846,Admin,,
2021-03-09,US,USA,United States,2420967,101433224,2211276,1651029,66012316,1447211,762985,34311386,753023,956383,35116675,867856,Admin,,
2021-03-10,US,USA,United States,2823895,104257119,2237162,1905716,67918032,1488781,908421,35219807,738526,1128756,36245431,883450,Admin,,
