Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12777,12777,12777,11253,11253,11253,1355,1355,1355,1436,1436,1436,Admin,,
2020-12-14,US,USA,United States,3817,16594,8297,3689,14942,7471,5,1360,680,23,1459,729,Admin,,
2020-12-15,US,USA,United States,49475,66069,22023,46004,60946,20315,27,1387,462,49,1508,502,Admin,,
2020-12-16,US,USA,United States,159837,225906,56476,152894,213840,53460,207,1594,399,232,1740,435,Admin,,
2020-12-17,US,USA,United States,272801,498707,99741,261738,475578,95116,513,2107,421,534,2274,454,Admin,,
2020-12-18,US,USA,United States,415389,914096,152349,403492,879070,146512,653,2760,460,657,2931,488,Admin,,
2020-12-19,US,USA,United States,181287,1095383,156483,176399,1055469,150781,776,3536,505,777,3708,529,Admin,,
2020-12-20,US,USA,United States,103679,1199062,169469,101316,1156785,163647,523,4059,386,561,4269,404,Admin,,
2020-12-21,US,USA,United States,379158,1578220,223089,370455,1527240,216043,868,4927,510,872,5141,526,Admin,,
2020-12-22,US,USA,United States,445519,2023739,279667,436023,1963263,271760,2115,7042,808,2120,7261,821,Admin,,
2020-12-23,US,USA,United States,566104,2589843,337705,553775,2517038,329028,1727,8769,1025,1732,8993,1036,Admin,,
2020-12-24,US,USA,United States,193728,2783571,326409,188098,2705136,318508,890,9659,1079,893,9886,1087,Admin,,
2020-12-25,US,USA,United States,12147,2795718,268803,12034,2717170,262586,55,9714,993,55,9941,1001,Admin,,
2020-12-26,US,USA,United States,137981,2933699,262616,135379,2852549,256726,393,10107,939,396,10337,947,Admin,,
2020-12-27,US,USA,United States,93006,3026705,261091,90974,2943523,255248,357,10464,915,404,10741,924,Admin,,
2020-12-28,US,USA,United States,577080,3603785,289366,562544,3506067,282690,2446,12910,1140,2453,13194,1150,Admin,,
2020-12-29,US,USA,United States,706264,4310049,326615,683971,4190038,318111,3765,16675,1376,3771,16965,1386,Admin,,
2020-12-30,US,USA,United States,825592,5135641,363685,801524,4991562,353503,5936,22611,1977,5941,22906,1987,Admin,,
2020-12-31,US,USA,United States,414356,5549997,395203,402351,5393913,384111,2313,24924,2181,2315,25221,2190,Admin,,
2021-01-01,US,USA,United States,49885,5599882,400594,47086,5440999,389118,1960,26884,2453,2078,27299,2479,Admin,,
2021-01-02,US,USA,United States,250688,5850570,416695,243519,5684518,404567,2407,29291,2741,2415,29714,2768,Admin,,
2021-01-03,US,USA,United States,130100,5980670,421995,123721,5808239,409245,2184,31475,3002,2186,31900,3022,Admin,,
2021-01-04,US,USA,United States,631537,6612207,429774,575943,6384182,411159,42588,74063,8736,42602,74502,8758,Admin,,
