Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12285,12285,12285,10771,10771,10771,1355,1355,1355,1387,1387,1387,Admin,,
2020-12-14,US,USA,United States,3651,15936,7968,3532,14303,7152,4,1359,680,5,1392,696,Admin,,
2020-12-15,US,USA,United States,48960,64896,21632,45534,59837,19946,25,1384,461,26,1418,472,Admin,,
2020-12-16,US,USA,United States,158355,223251,55812,151497,211334,52834,200,1584,396,202,1620,405,Admin,,
2020-12-17,US,USA,United States,271118,494369,98873,260301,471635,94327,486,2070,414,486,2106,421,Admin,,
2020-12-18,US,USA,United States,412298,906667,151111,400948,872583,145431,577,2647,441,577,2683,447,Admin,,
2020-12-19,US,USA,United States,179975,1086642,155234,175329,1047912,149702,702,3349,478,703,3386,483,Admin,,
2020-12-20,US,USA,United States,102707,1189349,168152,100553,1148465,162528,470,3819,352,471,3857,352,Admin,,
2020-12-21,US,USA,United States,376634,1565983,221435,368265,1516730,214632,791,4610,464,794,4651,465,Admin,,
2020-12-22,US,USA,United States,443042,2009025,277732,433920,1950650,270116,1904,6514,733,1905,6556,734,Admin,,
2020-12-23,US,USA,United States,560407,2569432,335168,548407,2499057,326818,1592,8106,932,1592,8148,932,Admin,,
2020-12-24,US,USA,United States,191413,2760845,323782,185904,2684961,316189,837,8943,982,837,8985,982,Admin,,
2020-12-25,US,USA,United States,11949,2772794,266589,11857,2696818,260605,38,8981,905,38,9023,905,Admin,,
2020-12-26,US,USA,United States,136718,2909512,260410,134266,2831084,254739,321,9302,850,323,9346,851,Admin,,
2020-12-27,US,USA,United States,91831,3001343,258856,89975,2921059,253228,298,9600,826,299,9645,826,Admin,,
2020-12-28,US,USA,United States,568323,3569666,286240,554362,3475421,279813,2182,11782,1025,2183,11828,1025,Admin,,
2020-12-29,US,USA,United States,697420,4267086,322580,676710,4152131,314497,2697,14479,1138,2699,14527,1138,Admin,,
2020-12-30,US,USA,United States,815423,5082509,359011,792962,4945093,349434,4807,19286,1597,4810,19337,1598,Admin,,
2020-12-31,US,USA,United States,408934,5491443,390085,397649,5342742,379683,1793,21079,1734,1793,21130,1735,Admin,,
2021-01-01,US,USA,United States,41968,5533411,394373,40100,5382842,383718,1115,22194,1888,1142,22272,1892,Admin,,
2021-01-02,US,USA,United States,246365,5779776,410037,239724,5622566,398783,2031,24225,2132,2033,24305,2137,Admin,,
2021-01-03,US,USA,United States,127830,5907606,415180,121673,5744239,403311,2036,26261,2380,2037,26342,2385,Admin,,
2021-01-04,US,USA,United States,620296,6527902,422605,566261,6310500,405011,41381,67642,7980,41385,67727,7985,Admin,,
2021-01-05,US,USA,United States,779038,7306940,434264,684653,6995153,406146,81193,148835,19194,81198,148925,19199,Admin,,
2021-01-06,US,USA,United States,968384,8275324,456116,787158,7782311,405317,164545,313380,42013,164554,313479,42020,Admin,,
2021-01-07,US,USA,United States,1108571,9383895,556064,821380,8603691,465850,266327,579707,79804,266329,579808,79811,Admin,,
2021-01-08,US,USA,United States,1173850,10557745,717762,804106,9407797,574994,347566,927273,129297,347571,927379,129301,Admin,,
2021-01-09,US,USA,United States,483052,11040797,751574,352648,9760445,591126,123099,1050372,146592,123100,1050479,146596,Admin,,
2021-01-10,US,USA,United States,233966,11274763,766736,163969,9924414,597168,66524,1116896,155805,66525,1117004,155808,Admin,,
2021-01-11,US,USA,United States,1013236,12287999,822871,684950,10609364,614123,310313,1427209,194224,310319,1427323,194228,Admin,,
2021-01-12,US,USA,United States,1186891,13474890,881135,865761,11475125,639996,301768,1728977,225735,301776,1729099,225739,Admin,,
2021-01-13,US,USA,United States,1256832,14731722,922342,981309,12456434,667732,257781,1986758,239054,257788,1986887,239058,Admin,,
2021-01-14,US,USA,United States,1249475,15981197,942471,1105818,13562252,708366,127329,2114087,219197,127335,2114222,219202,Admin,,
2021-01-15,US,USA,United States,1192406,17173603,945122,1068618,14630870,746153,112017,2226104,185547,112022,2226244,185552,Admin,,
2021-01-16,US,USA,United States,619428,17793031,964604,547701,15178571,774018,66776,2292880,177501,66782,2293026,177506,Admin,,
2021-01-17,US,USA,United States,286417,18079448,972097,245754,15424325,785702,38552,2331432,173505,38552,2331578,173510,Admin,,
2021-01-18,US,USA,United States,817153,18896601,944086,600888,16025213,773693,210395,2541827,159231,210402,2541980,159236,Admin,,
2021-01-19,US,USA,United States,1272546,20169147,956322,929114,16954327,782743,328413,2870240,163038,328417,2870397,163042,Admin,,
2021-01-20,US,USA,United States,1537748,21706895,996453,1126177,18080504,803439,393855,3264095,182477,393857,3264254,182481,Admin,,
2021-01-21,US,USA,United States,1553796,23260691,1039927,1281852,19362356,828586,252869,3516964,200411,252879,3517133,200415,Admin,,
2021-01-22,US,USA,United States,1553087,24813778,1091453,1341956,20704312,867635,194758,3711722,212231,194766,3711899,212236,Admin,,
2021-01-23,US,USA,United States,868390,25682168,1127019,718753,21423065,892071,139533,3851255,222625,139533,3851432,222629,Admin,,
