Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,31015,31015,31015,25747,25747,25747,6217,6217,6217,Admin,,
2020-12-14,US,USA,United States,4582,35597,17799,4421,30168,15084,120,6337,3169,Admin,,
2020-12-15,US,USA,United States,49793,85390,28463,47459,77627,25876,267,6604,2201,Admin,,
2020-12-16,US,USA,United States,159953,245343,61336,154551,232178,58045,478,7082,1771,Admin,,
2020-12-17,US,USA,United States,272680,518023,103605,265547,497725,99545,756,7838,1568,Admin,,
2020-12-18,US,USA,United States,416479,934502,155750,407756,905481,150914,1216,9054,1509,Admin,,
2020-12-19,US,USA,United States,181905,1116407,159487,177963,1083444,154778,1066,10120,1446,Admin,,
2020-12-20,US,USA,United States,105374,1221781,170109,103425,1186869,165875,713,10833,659,Admin,,
2020-12-21,US,USA,United States,382083,1603864,224038,375317,1562186,218860,1505,12338,857,Admin,,
2020-12-22,US,USA,United States,447809,2051673,280898,439214,2001400,274825,2887,15225,1232,Admin,,
2020-12-23,US,USA,United States,575231,2626904,340223,562728,2564128,333136,2957,18182,1586,Admin,,
2020-12-24,US,USA,United States,196047,2822951,329275,191003,2755131,322487,1109,19291,1636,Admin,,
2020-12-25,US,USA,United States,12666,2835617,271588,12508,2767639,266023,105,19396,1477,Admin,,
2020-12-26,US,USA,United States,141982,2977599,265885,138029,2905668,260318,972,20368,1464,Admin,,
2020-12-27,US,USA,United States,96766,3074365,264655,93474,2999142,258896,730,21098,1466,Admin,,
2020-12-28,US,USA,United States,591325,3665690,294547,576855,3575997,287687,4209,25307,1853,Admin,,
2020-12-29,US,USA,United States,722232,4387922,333750,703101,4279098,325385,5261,30568,2192,Admin,,
2020-12-30,US,USA,United States,843671,5231593,372098,823737,5102835,362672,7798,38366,2883,Admin,,
2020-12-31,US,USA,United States,420799,5652392,404206,410753,5513588,394065,3180,41546,3179,Admin,,
2021-01-01,US,USA,United States,104444,5756836,417317,94623,5608211,405796,6949,48495,4157,Admin,,
2021-01-02,US,USA,United States,264637,6021473,434839,255730,5863941,422610,2869,51364,4428,Admin,,
2021-01-03,US,USA,United States,139072,6160545,440883,132051,5995992,428121,2456,53820,4675,Admin,,
2021-01-04,US,USA,United States,657755,6818300,450373,598420,6594412,431202,45819,99639,10619,Admin,,
2021-01-05,US,USA,United States,832018,7650318,466057,729971,7324383,435041,88531,188170,22515,Admin,,
2021-01-06,US,USA,United States,1021902,8672220,491518,831250,8155633,436114,172475,360645,46040,Admin,,
2021-01-07,US,USA,United States,1170598,9842818,598632,866753,9022386,501257,280942,641587,85720,Admin,,
2021-01-08,US,USA,United States,1237145,11079963,760447,847972,9870358,608878,363354,1004941,136635,Admin,,
2021-01-09,US,USA,United States,509226,11589189,795388,370628,10240986,625292,128678,1133619,154608,Admin,,
2021-01-10,US,USA,United States,251343,11840532,811427,176509,10417495,631643,69631,1203250,164204,Admin,,
2021-01-11,US,USA,United States,1071234,12911766,870495,724053,11141548,649591,322606,1525856,203745,Admin,,
2021-01-12,US,USA,United States,1259220,14170986,931524,917410,12058958,676368,314492,1840348,236025,Admin,,
2021-01-13,US,USA,United States,1324534,15495520,974757,1030215,13089173,704791,270560,2110908,250038,Admin,,
2021-01-14,US,USA,United States,1317071,16812591,995682,1157313,14246486,746300,135828,2246736,229307,Admin,,
2021-01-15,US,USA,United States,1257442,18070033,998581,1116857,15363343,784712,120772,2367508,194652,Admin,,
2021-01-16,US,USA,United States,649550,18719583,1018628,566302,15929645,812666,72014,2439522,186558,Admin,,
2021-01-17,US,USA,United States,305247,19024830,1026328,255814,16185459,823995,42096,2481618,182624,Admin,,
2021-01-18,US,USA,United States,885133,19909963,999742,638621,16824080,811790,228011,2709629,169110,Admin,,
2021-01-19,US,USA,United States,1346986,21256949,1012280,965719,17789799,818692,356596,3066225,175125,Admin,,
2021-01-20,US,USA,United States,1603223,22860172,1052093,1154179,18943978,836401,421208,3487433,196646,Admin,,
2021-01-21,US,USA,United States,1631561,24491733,1097020,1330255,20274233,861107,274982,3762415,216526,Admin,,
2021-01-22,US,USA,United States,1627871,26119604,1149939,1392669,21666902,900508,209695,3972110,229229,Admin,,
2021-01-23,US,USA,United States,907195,27026799,1186745,742773,22409675,925719,150861,4122971,240493,Admin,,
2021-01-24,US,USA,United States,395295,27422094,1199609,299821,22709496,932005,88433,4211404,247112,Admin,,
2021-01-25,US,USA,United States,1373473,28795567,1269372,859990,23569486,963629,489773,4701177,284507,Admin,,
2021-01-26,US,USA,United States,1662204,30457771,1314403,1052628,24622114,976045,582516,5283693,316781,Admin,,
2021-01-27,US,USA,United States,1932785,32390556,1361483,1250683,25872797,989831,648798,5932491,349294,Admin,,
