Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,29639,29639,29639,24658,24658,24658,5712,5712,5712,Admin,,
2020-12-14,US,USA,United States,4572,34211,17106,4412,29070,14535,119,5831,2916,Admin,,
2020-12-15,US,USA,United States,49729,83940,27980,47400,76470,25490,260,6091,2030,Admin,,
2020-12-16,US,USA,United States,159841,243781,60945,154450,230920,57730,473,6564,1641,Admin,,
2020-12-17,US,USA,United States,272539,516320,103264,265418,496338,99268,742,7306,1461,Admin,,
2020-12-18,US,USA,United States,416265,932585,155431,407561,903899,150650,1206,8512,1419,Admin,,
2020-12-19,US,USA,United States,181845,1114430,159204,177920,1081819,154546,1055,9567,1367,Admin,,
2020-12-20,US,USA,United States,105267,1219697,170008,103332,1185151,165785,702,10269,651,Admin,,
2020-12-21,US,USA,United States,381809,1601506,223899,375126,1560277,218744,1490,11759,847,Admin,,
2020-12-22,US,USA,United States,447497,2049003,280723,438997,1999274,274686,2871,14630,1220,Admin,,
2020-12-23,US,USA,United States,574934,2623937,340022,562473,2561747,332975,2929,17559,1571,Admin,,
2020-12-24,US,USA,United States,195919,2819856,329077,190910,2752657,322331,1097,18656,1621,Admin,,
2020-12-25,US,USA,United States,12655,2832511,271418,12501,2765158,265894,103,18759,1464,Admin,,
2020-12-26,US,USA,United States,141917,2974428,265714,137976,2903134,260188,967,19726,1451,Admin,,
2020-12-27,US,USA,United States,96712,3071140,264492,93432,2996566,258774,720,20446,1454,Admin,,
2020-12-28,US,USA,United States,590885,3662025,294360,576513,3573079,287543,4168,24614,1836,Admin,,
2020-12-29,US,USA,United States,721807,4383832,333547,702788,4275867,325228,5228,29842,2173,Admin,,
2020-12-30,US,USA,United States,843164,5226996,371866,823298,5099165,362488,7759,37601,2863,Admin,,
2020-12-31,US,USA,United States,420470,5647466,403944,410516,5509681,393861,3146,40747,3156,Admin,,
