Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12151,12151,12151,10637,10637,10637,1355,1355,1355,1359,1359,1359,Admin,,
2020-12-14,US,USA,United States,3632,15783,7891,3513,14150,7075,4,1359,680,4,1363,681,Admin,,
2020-12-15,US,USA,United States,48862,64645,21548,45438,59588,19863,25,1384,461,26,1389,463,Admin,,
2020-12-16,US,USA,United States,157983,222628,55657,151130,210718,52680,197,1581,395,197,1586,396,Admin,,
2020-12-17,US,USA,United States,270610,493238,98647,259814,470532,94106,476,2057,411,476,2062,412,Admin,,
2020-12-18,US,USA,United States,411317,904555,150759,400095,870627,145105,558,2615,436,558,2620,436,Admin,,
2020-12-19,US,USA,United States,179609,1084164,154880,175042,1045669,149381,691,3306,472,691,3311,473,Admin,,
2020-12-20,US,USA,United States,102451,1186615,167780,100324,1145993,162194,453,3759,343,454,3765,343,Admin,,
2020-12-21,US,USA,United States,376061,1562676,220984,367789,1513782,214233,735,4494,448,736,4501,448,Admin,,
2020-12-22,US,USA,United States,442374,2005050,277200,433282,1947064,269639,1884,6378,713,1884,6385,713,Admin,,
2020-12-23,US,USA,United States,559767,2564817,334598,547814,2494878,326309,1577,7955,911,1577,7962,910,Admin,,
2020-12-24,US,USA,United States,191228,2756045,323258,185733,2680611,315726,827,8782,961,827,8789,961,Admin,,
2020-12-25,US,USA,United States,11903,2767948,266199,11813,2692424,260257,36,8818,886,36,8825,886,Admin,,
2020-12-26,US,USA,United States,136490,2904438,260039,134052,2826476,254401,307,9125,831,307,9132,831,Admin,,
2020-12-27,US,USA,United States,91604,2996042,258489,89756,2916232,252891,290,9415,808,290,9422,808,Admin,,
2020-12-28,US,USA,United States,567567,3563609,285847,553668,3469900,279445,2137,11552,1008,2137,11559,1008,Admin,,
2020-12-29,US,USA,United States,696712,4260321,322181,676074,4145974,314130,2642,14194,1117,2644,14203,1116,Admin,,
2020-12-30,US,USA,United States,814289,5074610,358541,791996,4937970,349013,4728,18922,1567,4729,18932,1567,Admin,,
2020-12-31,US,USA,United States,408731,5483341,389613,397503,5335473,379266,1748,20670,1698,1748,20680,1698,Admin,,
2021-01-01,US,USA,United States,40925,5524266,393759,39152,5374625,383172,1027,21697,1840,1040,21720,1842,Admin,,
2021-01-02,US,USA,United States,245792,5770058,409374,239195,5613820,398192,2001,23698,2082,2003,23723,2084,Admin,,
2021-01-03,US,USA,United States,127477,5897535,414499,121364,5735184,402707,2002,25700,2326,2003,25726,2329,Admin,,
2021-01-04,US,USA,United States,619475,6517010,421914,565601,6300785,404412,41266,66966,7916,41269,66995,7919,Admin,,
2021-01-05,US,USA,United States,777444,7294454,433447,683511,6984296,405475,80853,147819,19089,80856,147851,19092,Admin,,
2021-01-06,US,USA,United States,966385,8260839,455175,785738,7770034,404581,164039,311858,41848,164046,311897,41852,Admin,,
