Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,32673,32673,32673,27062,27062,27062,6624,6624,6624,Admin,,
2020-12-14,US,USA,United States,4610,37283,18642,4448,31510,15755,130,6754,3377,Admin,,
2020-12-15,US,USA,United States,48149,85432,28477,45979,77489,25830,267,7021,2340,Admin,,
2020-12-16,US,USA,United States,160116,245548,61387,154892,232381,58095,456,7477,1869,Admin,,
2020-12-17,US,USA,United States,273296,518844,103769,266394,498775,99755,768,8245,1649,Admin,,
2020-12-18,US,USA,United States,416748,935592,155932,408286,907061,151177,1216,9461,1577,Admin,,
2020-12-19,US,USA,United States,182195,1117787,159684,178321,1085382,155055,1074,10535,1505,Admin,,
2020-12-20,US,USA,United States,105769,1223556,170126,103795,1189177,166016,737,11272,664,Admin,,
2020-12-21,US,USA,United States,384577,1608133,224407,377815,1566992,219355,1533,12805,864,Admin,,
2020-12-22,US,USA,United States,448880,2057013,281654,440237,2007229,275677,2965,15770,1250,Admin,,
2020-12-23,US,USA,United States,575115,2632128,340940,563612,2570841,334066,3078,18848,1624,Admin,,
2020-12-24,US,USA,United States,196824,2828952,330015,191995,2762836,323437,1106,19954,1673,Admin,,
2020-12-25,US,USA,United States,12673,2841625,272290,12520,2775356,266899,100,20054,1513,Admin,,
2020-12-26,US,USA,United States,141868,2983493,266529,138646,2914002,261231,962,21016,1497,Admin,,
2020-12-27,US,USA,United States,96221,3079714,265165,93505,3007507,259761,742,21758,1498,Admin,,
2020-12-28,US,USA,United States,593498,3673212,295011,579464,3586971,288568,4281,26039,1891,Admin,,
2020-12-29,US,USA,United States,724134,4397346,334333,706026,4292997,326538,5275,31314,2221,Admin,,
2020-12-30,US,USA,United States,844241,5241587,372780,825612,5118609,363967,7878,39192,2906,Admin,,
2020-12-31,US,USA,United States,421710,5663297,404906,412351,5530960,395446,3229,42421,3210,Admin,,
2021-01-01,US,USA,United States,111507,5774804,419026,100793,5631753,408057,7459,49880,4261,Admin,,
2021-01-02,US,USA,United States,264490,6039294,436543,256440,5888193,424884,2975,52855,4548,Admin,,
2021-01-03,US,USA,United States,139298,6178592,442697,132359,6020552,430435,2509,55364,4801,Admin,,
2021-01-04,US,USA,United States,659880,6838472,452180,602135,6622687,433674,45104,100468,10633,Admin,,
2021-01-05,US,USA,United States,835182,7673654,468044,735217,7357904,437844,87673,188141,22404,Admin,,
2021-01-06,US,USA,United States,1025164,8698818,493890,833931,8191835,439032,172933,361074,45983,Admin,,
2021-01-07,US,USA,United States,1170800,9869618,600903,867716,9059551,504084,281313,642387,85709,Admin,,
2021-01-08,US,USA,United States,1236865,11106483,761668,848955,9908506,610965,363803,1006190,136616,Admin,,
2021-01-09,US,USA,United States,508793,11615276,796569,370923,10279429,627319,128885,1135075,154603,Admin,,
2021-01-10,US,USA,United States,251817,11867093,812643,176819,10456248,633671,69779,1204854,164213,Admin,,
2021-01-11,US,USA,United States,1070833,12937926,871351,723644,11179892,651029,324255,1529109,204092,Admin,,
2021-01-12,US,USA,United States,1259699,14197625,931996,918267,12098159,677179,315261,1844370,236604,Admin,,
2021-01-13,US,USA,United States,1324843,15522468,974807,1031365,13129524,705384,271029,2115399,250618,Admin,,
2021-01-14,US,USA,United States,1316746,16839214,995657,1158365,14287889,746905,136102,2251501,229873,Admin,,
2021-01-15,US,USA,United States,1258468,18097682,998743,1118620,15406509,785429,121107,2372608,195203,Admin,,
2021-01-16,US,USA,United States,649428,18747110,1018833,566848,15973357,813418,72166,2444774,187100,Admin,,
2021-01-17,US,USA,United States,305717,19052827,1026533,256068,16229425,824740,42275,2487049,183171,Admin,,
2021-01-18,US,USA,United States,888649,19941476,1000507,641785,16871210,813045,228405,2715454,169478,Admin,,
2021-01-19,US,USA,United States,1350397,21291873,1013464,968887,17840097,820277,358129,3073583,175602,Admin,,
2021-01-20,US,USA,United States,1607418,22899291,1053832,1158952,18999049,838504,422069,3495652,197179,Admin,,
2021-01-21,US,USA,United States,1634312,24533603,1099198,1332916,20331965,863439,275695,3771347,217121,Admin,,
2021-01-22,US,USA,United States,1635941,26169544,1153123,1401036,21733001,903785,210440,3981787,229883,Admin,,
2021-01-23,US,USA,United States,908603,27078147,1190148,743468,22476469,929016,151382,4133169,241199,Admin,,
2021-01-24,US,USA,United States,401680,27479827,1203857,306215,22782684,936180,88599,4221768,247817,Admin,,
2021-01-25,US,USA,United States,1374648,28854475,1273286,860577,23643261,967436,490446,4712214,285251,Admin,,
2021-01-26,US,USA,United States,1664050,30518525,1318093,1053648,24696909,979545,583562,5295776,317456,Admin,,
2021-01-27,US,USA,United States,1934005,32452530,1364748,1251038,25947947,992700,649885,5945661,350001,Admin,,
2021-01-28,US,USA,United States,1963379,34415909,1411758,1370054,27318001,998005,559751,6505412,390581,Admin,,
