Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13526,13526,13526,12000,12000,12000,1355,1355,1355,1537,1537,1537,Admin,,
2020-12-14,US,USA,United States,3980,17506,8753,3847,15847,7924,7,1362,681,39,1576,788,Admin,,
2020-12-15,US,USA,United States,50296,67802,22600,46812,62659,20886,32,1394,465,93,1669,556,Admin,,
2020-12-16,US,USA,United States,160867,228669,57167,153833,216492,54123,219,1613,403,279,1948,487,Admin,,
2020-12-17,US,USA,United States,275780,504449,100889,264316,480808,96162,567,2180,436,611,2559,511,Admin,,
2020-12-18,US,USA,United States,420178,924627,154104,407381,888189,148032,732,2912,485,746,3305,550,Admin,,
2020-12-19,US,USA,United States,183293,1107920,158274,177615,1065804,152258,960,3872,553,966,4271,610,Admin,,
2020-12-20,US,USA,United States,105097,1213017,171355,102346,1168150,165164,550,4422,438,623,4894,479,Admin,,
2020-12-21,US,USA,United States,382607,1595624,225445,372974,1541124,217897,945,5367,572,963,5857,611,Admin,,
2020-12-22,US,USA,United States,448611,2044235,282347,438743,1979867,273887,2243,7610,888,2258,8115,920,Admin,,
2020-12-23,US,USA,United States,570129,2614364,340813,557321,2537188,331528,1848,9458,1121,1858,9973,1146,Admin,,
2020-12-24,US,USA,United States,195204,2809568,329302,189382,2726570,320823,935,10393,1173,942,10915,1193,Admin,,
2020-12-25,US,USA,United States,12333,2821901,271039,12205,2738775,264369,62,10455,1078,62,10977,1096,Admin,,
2020-12-26,US,USA,United States,138964,2960865,264706,136274,2875049,258464,440,10895,1003,445,11422,1021,Admin,,
2020-12-27,US,USA,United States,93885,3054750,263104,91806,2966855,256958,399,11294,982,446,11868,996,Admin,,
2020-12-28,US,USA,United States,584293,3639043,291917,569282,3536137,285002,2687,13981,1231,2697,14565,1244,Admin,,
2020-12-29,US,USA,United States,714674,4353717,329926,691733,4227870,321143,4080,18061,1493,4091,18656,1505,Admin,,
2020-12-30,US,USA,United States,835413,5189130,367823,810478,5038348,357309,6394,24455,2142,6403,25059,2155,Admin,,
2020-12-31,US,USA,United States,418588,5607718,399735,406260,5444608,388291,2459,26914,2360,2469,27528,2373,Admin,,
2021-01-01,US,USA,United States,57143,5664861,406137,53642,5498250,394211,2586,29500,2721,2845,30373,2770,Admin,,
2021-01-02,US,USA,United States,254792,5919653,422684,246999,5745249,410029,2536,32036,3020,2550,32923,3071,Admin,,
2021-01-03,US,USA,United States,133695,6053348,428371,126857,5872106,415036,2258,34294,3286,2265,35188,3331,Admin,,
2021-01-04,US,USA,United States,640722,6694070,436432,583194,6455300,417023,44032,78326,9192,44067,79255,9241,Admin,,
2021-01-05,US,USA,United States,813685,7507755,450576,713295,7168595,420104,85923,164249,20884,85959,165214,20936,Admin,,
2021-01-06,US,USA,United States,1004888,8512643,474787,817514,7986109,421109,168903,333152,44100,168957,334171,44158,Admin,,
2021-01-07,US,USA,United States,1144045,9656688,578424,847590,8833699,484156,273812,606964,82864,273834,608005,82925,Admin,,
2021-01-08,US,USA,United States,1208414,10865102,742891,828375,9662074,594832,355974,962938,133348,356011,964016,133377,Admin,,
2021-01-09,US,USA,United States,498397,11363499,777692,364425,10026499,611607,125878,1088816,150969,125887,1089903,150997,Admin,,
2021-01-10,US,USA,United States,244172,11607671,793474,172053,10198552,618064,67944,1156760,160352,67961,1157864,160382,Admin,,
2021-01-11,US,USA,United States,1048021,12655692,851660,710463,10909015,636245,317154,1473914,199370,317185,1475049,199399,Admin,,
2021-01-12,US,USA,United States,1230951,13886643,911269,898964,11807979,662769,309428,1783342,231299,309470,1784519,231329,Admin,,
2021-01-13,US,USA,United States,1300669,15187312,953524,1013235,12821214,690729,266569,2049911,245251,266606,2051125,245279,Admin,,
2021-01-14,US,USA,United States,1289819,16477131,974349,1139358,13960572,732410,131633,2181544,224940,131660,2182785,224968,Admin,,
2021-01-15,US,USA,United States,1237292,17714423,978474,1105349,15065921,771978,116641,2298185,190750,116698,2299483,190781,Admin,,
2021-01-16,US,USA,United States,642037,18356460,998994,564770,15630691,800599,69534,2367719,182700,69552,2369035,182733,Admin,,
2021-01-17,US,USA,United States,297917,18654377,1006672,254610,15885301,812393,40497,2408216,178779,40504,2409539,178810,Admin,,
2021-01-18,US,USA,United States,861163,19515540,979978,629571,16514872,800837,221550,2629766,165122,221595,2631134,165155,Admin,,
2021-01-19,US,USA,United States,1323335,20838875,993176,959984,17474856,809554,344142,2973908,170081,344171,2975305,170112,Admin,,
2021-01-20,US,USA,United States,1594472,22433347,1035147,1160939,18635795,830654,412100,3386008,190871,412143,3387448,190903,Admin,,
2021-01-21,US,USA,United States,1609489,24042836,1080815,1322266,19958061,856784,264174,3650182,209805,264220,3651668,209840,Admin,,
2021-01-22,US,USA,United States,1599579,25642415,1132570,1376962,21335023,895586,202223,3852405,222031,202244,3853912,222061,Admin,,
2021-01-23,US,USA,United States,896578,26538993,1168933,737872,22072895,920315,145387,3997792,232868,145398,3999310,232896,Admin,,
2021-01-24,US,USA,United States,390106,26929099,1182103,299097,22371992,926670,85249,4083041,239261,85259,4084569,239290,Admin,,
2021-01-25,US,USA,United States,1337383,28266482,1250134,846275,23218267,957628,471152,4554193,274918,471175,4555744,274944,Admin,,
2021-01-26,US,USA,United States,1635172,29901654,1294682,1045335,24263602,969821,564950,5119143,306462,564979,5120723,306488,Admin,,
2021-01-27,US,USA,United States,1901300,31802954,1338515,1239736,25503338,981078,629684,5748827,337546,629709,5750432,337569,Admin,,
2021-01-28,US,USA,United States,1922411,33725365,1383218,1358796,26862134,986296,538107,6286934,376679,538151,6288583,376702,Admin,,
2021-01-29,US,USA,United States,1871465,35596830,1422059,1352616,28214750,982818,478997,6765931,416218,479029,6767612,416242,Admin,,
2021-01-30,US,USA,United States,1007408,36604238,1437892,757313,28972063,985595,234602,7000533,428963,234604,7002216,428986,Admin,,
2021-01-31,US,USA,United States,453992,37058230,1447018,323300,29295363,989053,122449,7122982,434277,122469,7124685,434302,Admin,,
2021-02-01,US,USA,United States,1304990,38363220,1442391,737238,30032601,973476,541395,7664377,444312,541723,7666408,444380,Admin,,
2021-02-02,US,USA,United States,1650598,40013818,1444594,951513,30984114,960073,674899,8339276,460019,674988,8341396,460096,Admin,,
2021-02-03,US,USA,United States,2101208,42115026,1473153,1254640,32238754,962202,812021,9151297,486067,812090,9153486,486150,Admin,,
2021-02-04,US,USA,United States,2297059,44412085,1526674,1381225,33619979,965406,884461,10035758,535546,884546,10038032,535635,Admin,,
2021-02-05,US,USA,United States,2300413,46712498,1587952,1344341,34964320,964224,927869,10963627,599671,927949,10965981,599767,Admin,,
2021-02-06,US,USA,United States,1278083,47990581,1626620,848062,35812382,977188,410818,11374445,624845,410871,11376852,624948,Admin,,
2021-02-07,US,USA,United States,440723,48431304,1624724,278832,36091214,970836,152483,11526928,629135,152513,11529365,629240,Admin,,
2021-02-08,US,USA,United States,1528122,49959426,1656600,825225,36916439,983405,679211,12206139,648823,679292,12208657,648892,Admin,,
2021-02-09,US,USA,United States,1916042,51875468,1694521,1027412,37943851,994248,864853,13070992,675959,864950,13073607,676030,Admin,,
2021-02-10,US,USA,United States,2235148,54110616,1713655,1208514,39152365,987659,1002391,14073383,703155,1002495,14076102,703230,Admin,,
2021-02-11,US,USA,United States,2340340,56450956,1719838,1257883,40410248,970038,1055667,15129050,727613,1055764,15131866,727690,Admin,,
2021-02-12,US,USA,United States,2525171,58976127,1751947,1363941,41774189,972838,1125831,16254881,755893,1125943,16257809,755975,Admin,,
2021-02-13,US,USA,United States,1446507,60422634,1776007,859716,42633905,974503,564113,16818994,777793,564178,16821987,777876,Admin,,
2021-02-14,US,USA,United States,575809,60998443,1795305,339981,42973886,983239,224096,17043090,788023,224119,17046106,788105,Admin,,
