Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12792,12792,12792,11268,11268,11268,1355,1355,1355,1438,1438,1438,Admin,,
2020-12-14,US,USA,United States,3820,16612,8306,3692,14960,7480,5,1360,680,25,1463,731,Admin,,
2020-12-15,US,USA,United States,49484,66096,22032,46013,60973,20324,27,1387,462,52,1515,505,Admin,,
2020-12-16,US,USA,United States,159844,225940,56485,152901,213874,53469,207,1594,399,232,1747,436,Admin,,
2020-12-17,US,USA,United States,272815,498755,99751,261752,475626,95125,513,2107,421,534,2281,456,Admin,,
2020-12-18,US,USA,United States,415431,914186,152364,403534,879160,146527,653,2760,460,657,2938,489,Admin,,
2020-12-19,US,USA,United States,181172,1095358,156479,176284,1055444,150778,776,3536,505,777,3715,530,Admin,,
2020-12-20,US,USA,United States,103682,1199040,169464,101318,1156762,163642,524,4060,386,562,4277,405,Admin,,
2020-12-21,US,USA,United States,379170,1578210,223085,370467,1527229,216038,868,4928,510,872,5149,526,Admin,,
2020-12-22,US,USA,United States,445543,2023753,279665,436047,1963276,271758,2115,7043,808,2125,7274,822,Admin,,
2020-12-23,US,USA,United States,566142,2589895,337707,553813,2517089,329031,1727,8770,1025,1733,9007,1037,Admin,,
2020-12-24,US,USA,United States,193734,2783629,326410,188103,2705192,318509,891,9661,1079,894,9901,1088,Admin,,
2020-12-25,US,USA,United States,12148,2795777,268798,12034,2717226,262581,56,9717,994,56,9957,1002,Admin,,
2020-12-26,US,USA,United States,137986,2933763,262629,135384,2852610,256738,393,10110,939,396,10353,948,Admin,,
2020-12-27,US,USA,United States,93008,3026771,261104,90976,2943586,255261,357,10467,915,404,10757,925,Admin,,
2020-12-28,US,USA,United States,577118,3603889,289382,562576,3506162,282705,2452,12919,1142,2459,13216,1152,Admin,,
2020-12-29,US,USA,United States,706342,4310231,326639,684044,4190206,318133,3770,16689,1378,3776,16992,1388,Admin,,
2020-12-30,US,USA,United States,825867,5136098,363743,801793,4991999,353559,5941,22630,1980,5947,22939,1990,Admin,,
2020-12-31,US,USA,United States,414372,5550470,395263,402359,5394358,384167,2317,24947,2184,2319,25258,2193,Admin,,
2021-01-01,US,USA,United States,49937,5600407,400661,47038,5441396,389167,2059,27006,2470,2178,27436,2497,Admin,,
2021-01-02,US,USA,United States,250758,5851165,416771,243582,5684978,404624,2409,29415,2758,2417,29853,2785,Admin,,
2021-01-03,US,USA,United States,130143,5981308,422076,123764,5808742,409308,2184,31599,3019,2186,32039,3040,Admin,,
2021-01-04,US,USA,United States,631579,6612887,429856,575937,6384679,411217,42634,74233,8759,42649,74688,8781,Admin,,
2021-01-05,US,USA,United States,797373,7410260,442861,701062,7085741,413648,82828,157061,20053,82843,157531,20077,Admin,,
2021-01-06,US,USA,United States,992394,8402654,466650,807840,7893581,414512,167082,324143,43073,167109,324640,43100,Admin,,
2021-01-07,US,USA,United States,1129071,9531725,568750,836928,8730509,476593,270462,594605,81380,270475,595115,81408,Admin,,
