Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12653,12653,12653,11130,11130,11130,1355,1355,1355,1427,1427,1427,Admin,,
2020-12-14,US,USA,United States,3789,16442,8221,3661,14791,7396,5,1360,680,23,1450,725,Admin,,
2020-12-15,US,USA,United States,49527,65969,21989,46058,60849,20283,26,1386,462,46,1496,498,Admin,,
2020-12-16,US,USA,United States,159506,225475,56368,152593,213442,53361,205,1591,398,225,1721,430,Admin,,
2020-12-17,US,USA,United States,272261,497736,99547,261212,474654,94931,513,2104,421,533,2254,450,Admin,,
2020-12-18,US,USA,United States,414723,912459,152076,402921,877575,146263,637,2741,457,638,2892,482,Admin,,
2020-12-19,US,USA,United States,180853,1093312,156187,175990,1053565,150509,738,3479,497,739,3631,518,Admin,,
2020-12-20,US,USA,United States,103507,1196819,169166,101161,1154726,163371,512,3991,377,548,4179,393,Admin,,
2020-12-21,US,USA,United States,378706,1575525,222726,370037,1524763,215710,854,4845,498,858,5037,512,Admin,,
2020-12-22,US,USA,United States,445557,2021082,279301,436128,1960891,271435,2097,6942,794,2100,7137,805,Admin,,
2020-12-23,US,USA,United States,565543,2586625,337307,553281,2514172,328676,1697,8639,1007,1699,8836,1016,Admin,,
2020-12-24,US,USA,United States,193416,2780041,326043,187794,2701966,318187,882,9521,1060,885,9721,1066,Admin,,
2020-12-25,US,USA,United States,12089,2792130,268524,11977,2713943,262338,54,9575,976,54,9775,983,Admin,,
2020-12-26,US,USA,United States,137844,2929974,262380,135264,2849207,256520,375,9950,924,378,10153,931,Admin,,
2020-12-27,US,USA,United States,92835,3022809,260855,90868,2940075,255050,340,10290,900,387,10540,908,Admin,,
2020-12-28,US,USA,United States,574647,3597456,288847,560256,3500331,282224,2388,12678,1119,2393,12933,1128,Admin,,
2020-12-29,US,USA,United States,703639,4301095,325716,682230,4182561,317381,3104,15782,1263,3109,16042,1272,Admin,,
2020-12-30,US,USA,United States,822567,5123662,362433,799015,4981576,352486,5615,21397,1823,5620,21662,1832,Admin,,
2020-12-31,US,USA,United States,413495,5537157,393873,401756,5383332,383052,2094,23491,1996,2095,23757,2005,Admin,,
2021-01-01,US,USA,United States,47953,5585110,398997,45436,5428768,387832,1697,25188,2230,1779,25536,2251,Admin,,
2021-01-02,US,USA,United States,249733,5834843,414981,242746,5671514,403187,2265,27453,2500,2272,27808,2522,Admin,,
2021-01-03,US,USA,United States,129766,5964609,420257,123457,5794971,407842,2128,29581,2756,2130,29938,2771,Admin,,
2021-01-04,US,USA,United States,629234,6593843,428055,574065,6369036,409815,42245,71826,8450,42259,72197,8466,Admin,,
2021-01-05,US,USA,United States,793482,7387325,440890,697580,7066616,412008,82506,154332,19793,82519,154716,19810,Admin,,
2021-01-06,US,USA,United States,988618,8375943,464611,804904,7871520,412849,166349,320681,42755,166370,321086,42774,Admin,,
2021-01-07,US,USA,United States,1125847,9501790,566376,834780,8706300,474710,269518,590199,80958,269529,590615,80979,Admin,,
2021-01-08,US,USA,United States,1189750,10691540,729490,815836,9522136,584767,350927,941126,130848,350946,941561,130860,Admin,,
2021-01-09,US,USA,United States,488240,11179780,763562,356790,9878926,601059,123867,1064993,148220,123871,1065432,148232,Admin,,
2021-01-10,US,USA,United States,237912,11417692,779011,167306,10046232,607323,66998,1131991,157487,67008,1132440,157500,Admin,,
2021-01-11,US,USA,United States,1028579,12446271,836061,696013,10742245,624744,313586,1445577,196250,313601,1446041,196263,Admin,,
2021-01-12,US,USA,United States,1205621,13651892,894938,880128,11622373,650822,305356,1750933,228086,305377,1751418,228100,Admin,,
2021-01-13,US,USA,United States,1278531,14930423,936354,996345,12618718,678171,263670,2014603,241989,263682,2015100,242002,Admin,,
2021-01-14,US,USA,United States,1268140,16198563,956681,1122203,13740921,719232,129122,2143725,221932,129132,2144232,221945,Admin,,
2021-01-15,US,USA,United States,1214603,17413166,960232,1087938,14828859,758103,113747,2257472,188049,113765,2257997,188062,Admin,,
2021-01-16,US,USA,United States,629514,18042680,980414,556487,15385346,786631,67882,2325354,180052,67892,2325889,180065,Admin,,
2021-01-17,US,USA,United States,292721,18335401,988244,250990,15636336,798586,39464,2364818,176118,39466,2365355,176130,Admin,,
2021-01-18,US,USA,United States,838343,19173744,961067,616233,16252569,787189,215345,2580163,162084,215363,2580718,162096,Admin,,
2021-01-19,US,USA,United States,1296860,20470604,974101,944573,17197142,796396,336379,2916542,166516,336387,2917105,166526,Admin,,
2021-01-20,US,USA,United States,1561576,22032180,1014536,1139767,18336909,816884,402068,3318610,186287,402078,3319183,186297,Admin,,
2021-01-21,US,USA,United States,1577397,23609577,1058716,1299074,19635983,842152,257485,3576095,204624,257510,3576693,204637,Admin,,
2021-01-22,US,USA,United States,1573231,25182808,1109948,1356948,20992931,880582,197896,3773991,216646,197910,3774603,216658,Admin,,
2021-01-23,US,USA,United States,880422,26063230,1145792,727459,21720390,905006,142098,3916089,227248,142106,3916709,227260,Admin,,
2021-01-24,US,USA,United States,381380,26444610,1158458,293966,22014356,911146,82474,3998563,233392,82478,3999187,233404,Admin,,
2021-01-25,US,USA,United States,1308650,27753260,1225645,832015,22846371,941972,459241,4457804,268234,459252,4458439,268245,Admin,,
2021-01-26,US,USA,United States,1608296,29361556,1270136,1034462,23880833,954813,552193,5009997,299065,552207,5010646,299077,Admin,,
2021-01-27,US,USA,United States,1864872,31226428,1313464,1221235,25102068,966451,615602,5625599,329570,615616,5626262,329582,Admin,,
2021-01-28,US,USA,United States,1889083,33115511,1357990,1341847,26443915,972562,525249,6150848,367822,525279,6151541,367835,Admin,,
2021-01-29,US,USA,United States,1840915,34956426,1396231,1335800,27779715,969541,468763,6619611,406517,468778,6620319,406530,Admin,,
2021-01-30,US,USA,United States,988218,35944644,1411630,746926,28526641,972322,228660,6848271,418883,228662,6848981,418896,Admin,,
2021-01-31,US,USA,United States,442489,36387133,1420360,319269,28845910,975936,117236,6965507,423849,117241,6966222,423862,Admin,,
2021-02-01,US,USA,United States,1265379,37652512,1414178,718438,29564348,959711,525766,7491273,433353,525860,7492082,433377,Admin,,
2021-02-02,US,USA,United States,1614336,39266848,1415041,936371,30500719,945698,657561,8148834,448405,657601,8149683,448433,Admin,,
2021-02-03,US,USA,United States,2058408,41325256,1442689,1238304,31739023,948136,791477,8940311,473530,791503,8941186,473560,Admin,,
2021-02-04,US,USA,United States,2250070,43575326,1494259,1358994,33098017,950586,864685,9804996,522021,864727,9805913,522053,Admin,,
2021-02-05,US,USA,United States,2257556,45832882,1553779,1327965,34425982,949467,908303,10713299,584813,908340,10714253,584847,Admin,,
2021-02-06,US,USA,United States,1252807,47085689,1591577,838447,35264429,962541,401948,11115247,609568,401980,11116233,609607,Admin,,
2021-02-07,US,USA,United States,430819,47516508,1589910,276238,35540667,956394,148019,11263266,613966,148032,11264265,614006,Admin,,
2021-02-08,US,USA,United States,1493428,49009936,1622489,816523,36357190,970406,662482,11925748,633496,662515,11926780,633528,Admin,,
2021-02-09,US,USA,United States,1878588,50888524,1660239,1016355,37373545,981832,846536,12772284,660493,846572,12773352,660524,Admin,,
2021-02-10,US,USA,United States,2193507,53082031,1679539,1197127,38570672,975950,979101,13751385,687296,979141,13752493,687329,Admin,,
2021-02-11,US,USA,United States,2296571,55378602,1686182,1243605,39814277,959466,1033339,14784724,711390,1033393,14785886,711424,Admin,,
2021-02-12,US,USA,United States,2477441,57856043,1717594,1344874,41159151,961881,1104368,15889092,739399,1104428,15890314,739437,Admin,,
