Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,14107,14107,14107,12608,12608,12608,1564,1564,1564,Admin,,
2020-12-14,US,USA,United States,4065,18172,9086,3972,16580,8290,45,1609,804,Admin,,
2020-12-15,US,USA,United States,49514,67686,22562,47076,63656,21219,127,1736,578,Admin,,
2020-12-16,US,USA,United States,161066,228752,57188,154451,218107,54527,307,2043,510,Admin,,
2020-12-17,US,USA,United States,274038,502790,100558,264398,482505,96501,593,2636,527,Admin,,
2020-12-18,US,USA,United States,417366,920156,153359,405812,888317,148053,808,3444,574,Admin,,
2020-12-19,US,USA,United States,182780,1102936,157562,178017,1066334,152333,908,4352,621,Admin,,
2020-12-20,US,USA,United States,105612,1208548,170634,102865,1169199,165227,611,4963,485,Admin,,
2020-12-21,US,USA,United States,381625,1590173,224571,373818,1543017,218062,995,5958,621,Admin,,
2020-12-22,US,USA,United States,448225,2038398,281530,439046,1982063,274058,2268,8226,927,Admin,,
2020-12-23,US,USA,United States,570279,2608677,339989,559615,2541678,331939,1832,10058,1145,Admin,,
2020-12-24,US,USA,United States,195371,2804048,328751,190342,2732020,321359,804,10862,1175,Admin,,
2020-12-25,US,USA,United States,12422,2816470,270902,12297,2744317,265143,78,10940,1070,Admin,,
2020-12-26,US,USA,United States,139520,2955990,264722,137256,2881573,259320,470,11410,1008,Admin,,
2020-12-27,US,USA,United States,94762,3050752,263172,92630,2974203,257858,492,11902,991,Admin,,
2020-12-28,US,USA,United States,583970,3634722,292078,572140,3546343,286189,2690,14592,1233,Admin,,
2020-12-29,US,USA,United States,712403,4347125,329818,694957,4241300,322748,4001,18593,1481,Admin,,
2020-12-30,US,USA,United States,831967,5179092,367202,814414,5055714,359148,6600,25193,2162,Admin,,
2020-12-31,US,USA,United States,415961,5595053,398715,408072,5463786,390252,2575,27768,2415,Admin,,
2021-01-01,US,USA,United States,68992,5664045,406796,64652,5528438,397732,4029,31797,2979,Admin,,
2021-01-02,US,USA,United States,257705,5921750,423680,249871,5778309,413819,2659,34456,3292,Admin,,
2021-01-03,US,USA,United States,134960,6056710,429422,127936,5906245,418863,2335,36791,3555,Admin,,
2021-01-04,US,USA,United States,643408,6700118,437913,587362,6493607,421038,44712,81503,9558,Admin,,
2021-01-05,US,USA,United States,814289,7514407,452468,717821,7211428,424304,86617,168120,21361,Admin,,
2021-01-06,US,USA,United States,1006809,8521216,477446,822044,8033472,425394,170213,338333,44734,Admin,,
2021-01-07,US,USA,United States,1147935,9669151,582014,853609,8887081,489042,275283,613616,83692,Admin,,
2021-01-08,US,USA,United States,1212588,10881739,745384,834399,9721480,599006,357137,970753,134136,Admin,,
2021-01-09,US,USA,United States,500347,11382086,780048,366183,10087663,615622,126562,1097315,151837,Admin,,
2021-01-10,US,USA,United States,246328,11628414,795957,173296,10260959,622102,68360,1165675,161269,Admin,,
2021-01-11,US,USA,United States,1051506,12679920,854257,714568,10975527,640274,318626,1484301,200399,Admin,,
2021-01-12,US,USA,United States,1232134,13912054,913949,902668,11878195,666681,310800,1795101,232425,Admin,,
