Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,17382,17382,17382,15089,15089,15089,2797,2797,2797,Admin,,
2020-12-14,US,USA,United States,4205,21587,10793,4085,19174,9587,82,2879,1439,Admin,,
2020-12-15,US,USA,United States,48755,70342,23447,46179,65353,21784,164,3043,1014,Admin,,
2020-12-16,US,USA,United States,159897,230239,57559,153115,218468,54617,331,3374,843,Admin,,
2020-12-17,US,USA,United States,272541,502780,100556,262834,481302,96260,519,3893,778,Admin,,
2020-12-18,US,USA,United States,414625,917405,152900,403066,884368,147395,865,4758,793,Admin,,
2020-12-19,US,USA,United States,181206,1098611,156944,176485,1060853,151550,906,5664,809,Admin,,
2020-12-20,US,USA,United States,104723,1203334,169421,101952,1162805,163959,593,6257,494,Admin,,
2020-12-21,US,USA,United States,380890,1584224,223233,372964,1535769,216656,1067,7324,635,Admin,,
2020-12-22,US,USA,United States,447172,2031396,280150,438439,1974208,272694,2307,9631,941,Admin,,
2020-12-23,US,USA,United States,570561,2601957,338816,558682,2532890,330632,1856,11487,1159,Admin,,
2020-12-24,US,USA,United States,194971,2796928,327735,189811,2722701,320200,828,12315,1203,Admin,,
2020-12-25,US,USA,United States,12470,2809398,270284,12347,2735048,264383,77,12392,1090,Admin,,
2020-12-26,US,USA,United States,140093,2949491,264411,137241,2872289,258777,483,12875,1030,Admin,,
2020-12-27,US,USA,United States,95377,3044868,263076,92658,2964947,257449,476,13351,1013,Admin,,
2020-12-28,US,USA,United States,584486,3629354,292161,572263,3537210,285920,2681,16032,1244,Admin,,
2020-12-29,US,USA,United States,712943,4342297,330128,695514,4232724,322645,3936,19968,1476,Admin,,
2020-12-30,US,USA,United States,833664,5175961,367714,815400,5048124,359319,6198,26166,2097,Admin,,
2020-12-31,US,USA,United States,417571,5593532,399514,409030,5457154,390636,2613,28779,2352,Admin,,
2021-01-01,US,USA,United States,75363,5668895,408499,69704,5526858,398830,4652,33431,3005,Admin,,
2021-01-02,US,USA,United States,258823,5927718,425461,250818,5777676,415055,2748,36179,3329,Admin,,
2021-01-03,US,USA,United States,135768,6063486,431231,128601,5906277,420190,2366,38545,3599,Admin,,
2021-01-04,US,USA,United States,645158,6708644,439898,588429,6494706,422499,44516,83061,9575,Admin,,
2021-01-05,US,USA,United States,817918,7526562,454895,720344,7215050,426047,86802,169863,21413,Admin,,
2021-01-06,US,USA,United States,1009760,8536322,480051,823897,8038947,427260,170222,340085,44845,Admin,,
2021-01-07,US,USA,United States,1153203,9689525,585141,857008,8895955,491257,276152,616237,83922,Admin,,
2021-01-08,US,USA,United States,1218691,10908216,748474,837866,9733821,600995,358205,974442,134430,Admin,,
2021-01-09,US,USA,United States,502773,11410989,783324,367330,10101151,617639,126928,1101370,152170,Admin,,
