Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13785,13785,13785,12288,12288,12288,1546,1546,1546,Admin,,
2020-12-14,US,USA,United States,4008,17793,8896,3915,16203,8102,43,1589,794,Admin,,
2020-12-15,US,USA,United States,49432,67225,22408,46999,63202,21067,110,1699,566,Admin,,
2020-12-16,US,USA,United States,160720,227945,56986,154107,217309,54327,294,1993,498,Admin,,
2020-12-17,US,USA,United States,273662,501607,100321,263996,481305,96261,570,2563,512,Admin,,
2020-12-18,US,USA,United States,417057,918664,153110,405514,886819,147803,782,3345,557,Admin,,
2020-12-19,US,USA,United States,182849,1101513,157359,178097,1064916,152131,894,4239,605,Admin,,
2020-12-20,US,USA,United States,105632,1207145,170480,102881,1167797,165073,607,4846,471,Admin,,
2020-12-21,US,USA,United States,381619,1588764,224424,373830,1541627,217918,976,5822,604,Admin,,
2020-12-22,US,USA,United States,447783,2036547,281331,438667,1980294,273870,2226,8048,907,Admin,,
2020-12-23,US,USA,United States,569831,2606378,339776,558724,2539018,331673,1793,9841,1121,Admin,,
2020-12-24,US,USA,United States,195033,2801411,328543,190001,2729019,321102,783,10624,1151,Admin,,
2020-12-25,US,USA,United States,12393,2813804,270734,12275,2741294,264925,72,10696,1050,Admin,,
2020-12-26,US,USA,United States,139242,2953046,264504,136975,2878269,259050,449,11145,986,Admin,,
2020-12-27,US,USA,United States,94553,3047599,262922,92440,2970709,257559,480,11625,968,Admin,,
2020-12-28,US,USA,United States,582897,3630496,291676,571204,3541913,285755,2601,14226,1200,Admin,,
2020-12-29,US,USA,United States,711152,4341648,329300,693639,4235552,322180,3962,18188,1448,Admin,,
2020-12-30,US,USA,United States,830206,5171854,366496,812763,5048315,358471,6454,24642,2114,Admin,,
2020-12-31,US,USA,United States,415123,5586977,397938,407339,5455654,389519,2476,27118,2356,Admin,,
2021-01-01,US,USA,United States,64779,5651756,405421,60832,5516486,396456,3605,30723,2861,Admin,,
2021-01-02,US,USA,United States,256824,5908580,422219,249024,5765510,412463,2634,33357,3173,Admin,,
2021-01-03,US,USA,United States,134834,6043414,427973,127846,5893356,417521,2303,35660,3433,Admin,,
2021-01-04,US,USA,United States,641578,6684992,436356,585895,6479251,419620,44370,80030,9400,Admin,,
2021-01-05,US,USA,United States,812330,7497322,450810,716260,7195511,422851,86236,166266,21154,Admin,,
2021-01-06,US,USA,United States,1004658,8501980,475732,820546,8016057,423963,169524,335790,44449,Admin,,
2021-01-07,US,USA,United States,1145139,9647119,580020,851578,8867635,487426,274443,610233,83302,Admin,,
2021-01-08,US,USA,United States,1209219,10856338,743511,832580,9700215,597676,355743,965976,133607,Admin,,
2021-01-09,US,USA,United States,499548,11355886,778186,365673,10065888,614340,126327,1092303,151278,Admin,,
2021-01-10,US,USA,United States,246088,11601974,794080,173240,10239128,620825,68223,1160526,160695,Admin,,
2021-01-11,US,USA,United States,1049508,12651482,852355,713458,10952586,639048,317912,1478438,199772,Admin,,
2021-01-12,US,USA,United States,1230381,13881863,912077,901384,11853970,665494,310108,1788546,231754,Admin,,
2021-01-13,US,USA,United States,1301675,15183538,954508,1016838,12870808,693536,267530,2056076,245755,Admin,,
2021-01-14,US,USA,United States,1292751,16476289,975595,1143023,14013831,735171,132316,2188392,225451,Admin,,
2021-01-15,US,USA,United States,1241677,17717966,980232,1109791,15123622,774772,117310,2305702,191389,Admin,,
2021-01-16,US,USA,United States,644005,18361971,1000869,566383,15690005,803445,70194,2375896,183370,Admin,,
2021-01-17,US,USA,United States,299452,18661423,1008492,255190,15945195,815152,41241,2417137,179515,Admin,,
2021-01-18,US,USA,United States,865091,19526514,982147,632049,16577244,803523,223390,2640527,166012,Admin,,
2021-01-19,US,USA,United States,1325317,20851831,995709,963626,17540870,812414,346408,2986935,171198,Admin,,
2021-01-20,US,USA,United States,1600395,22452226,1038384,1167764,18708634,833975,413732,3400667,192084,Admin,,
2021-01-21,US,USA,United States,1616965,24069191,1084700,1330249,20038883,860722,266019,3666686,211184,Admin,,
2021-01-22,US,USA,United States,1604071,25673262,1136470,1381663,21420546,899561,203309,3869995,223470,Admin,,
2021-01-23,US,USA,United States,899505,26572767,1172970,740095,22160641,924377,146487,4016482,234369,Admin,,
2021-01-24,US,USA,United States,392213,26964980,1186222,300212,22460853,930808,86092,4102574,240776,Admin,,
2021-01-25,US,USA,United States,1341972,28306952,1254348,849812,23310665,961917,474445,4577019,276641,Admin,,
2021-01-26,US,USA,United States,1636588,29943540,1298815,1047819,24358484,973945,567615,5144634,308242,Admin,,
2021-01-27,US,USA,United States,1899928,31843468,1341606,1242255,25600739,984586,633222,5777856,339598,Admin,,
2021-01-28,US,USA,United States,1929290,33772758,1386223,1361756,26962495,989087,542355,6320211,379075,Admin,,
2021-01-29,US,USA,United States,1874118,35646876,1424802,1354989,28317484,985277,481905,6802116,418874,Admin,,
2021-01-30,US,USA,United States,1010891,36657767,1440714,760050,29077534,988128,236317,7038433,431707,Admin,,
2021-01-31,US,USA,United States,456369,37114136,1449879,324539,29402073,991603,123426,7161859,437040,Admin,,
2021-02-01,US,USA,United States,1320832,38434968,1446859,746784,30148857,976885,548310,7710169,447592,Admin,,
2021-02-02,US,USA,United States,1655739,40090707,1449595,956847,31105704,963889,678672,8388841,463458,Admin,,
2021-02-03,US,USA,United States,2107537,42198244,1479253,1258429,32364133,966199,816428,9205269,489630,Admin,,
2021-02-04,US,USA,United States,2310267,44508511,1533679,1388621,33752754,970037,891281,10096550,539477,Admin,,
2021-02-05,US,USA,United States,2314619,46823130,1596607,1351187,35103941,969494,934755,11031305,604169,Admin,,
2021-02-06,US,USA,United States,1286697,48109827,1636008,853641,35957582,982864,414017,11445322,629555,Admin,,
2021-02-07,US,USA,United States,445205,48555032,1634413,280535,36238117,976578,154138,11599460,633943,Admin,,
2021-02-08,US,USA,United States,1547364,50102396,1666775,834599,37072716,989123,686940,12286400,653747,Admin,,
2021-02-09,US,USA,United States,1940258,52042654,1707421,1037558,38110274,1000653,875341,13161741,681842,Admin,,
2021-02-10,US,USA,United States,2265321,54307975,1729961,1221105,39331379,995321,1016876,14178617,710478,Admin,,
2021-02-11,US,USA,United States,2370521,56678496,1738569,1271701,40603080,978618,1069772,15248389,735977,Admin,,
2021-02-12,US,USA,United States,2545321,59223817,1771526,1375299,41978379,982063,1135452,16383841,764648,Admin,,
2021-02-13,US,USA,United States,1457236,60681053,1795889,865410,42843789,983744,566584,16950425,786443,Admin,,
2021-02-14,US,USA,United States,581136,61262189,1815308,342990,43186779,992666,225513,17175938,796639,Admin,,
2021-02-15,US,USA,United States,1153790,62415979,1759083,610794,43797573,960694,517363,17693301,772414,Admin,,
2021-02-16,US,USA,United States,1596939,64012918,1710037,795753,44593326,926150,774487,18467788,758006,Admin,,
2021-02-17,US,USA,United States,1935130,65948048,1662867,929249,45522575,884457,977481,19445269,752378,Admin,,
2021-02-18,US,USA,United States,1827648,67775696,1585314,835227,46357802,822103,956767,20402036,736235,Admin,,
2021-02-19,US,USA,United States,1939128,69714824,1498715,834851,47192653,744896,1070687,21472723,726983,Admin,,
2021-02-20,US,USA,United States,1295500,71010324,1475610,607003,47799656,707981,664271,22136994,740938,Admin,,
2021-02-21,US,USA,United States,589465,71599789,1476800,259442,48059098,696046,314774,22451768,753690,Admin,,
2021-02-22,US,USA,United States,1440319,73040108,1517732,629656,48688754,698740,778132,23229900,790942,Admin,,
2021-02-23,US,USA,United States,1913885,74953993,1563010,882586,49571340,711145,994954,24224854,822438,Admin,,
2021-02-24,US,USA,United States,2493567,77447560,1642787,1257318,50828658,758012,1198198,25423052,853969,Admin,,
