Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13978,13978,13978,12479,12479,12479,1556,1556,1556,Admin,,
2020-12-14,US,USA,United States,4036,18014,9007,3943,16422,8211,45,1601,800,Admin,,
2020-12-15,US,USA,United States,49510,67524,22508,47074,63496,21165,112,1713,571,Admin,,
2020-12-16,US,USA,United States,161013,228537,57134,154394,217890,54473,299,2012,503,Admin,,
2020-12-17,US,USA,United States,273893,502430,100486,264220,482110,96422,575,2587,517,Admin,,
2020-12-18,US,USA,United States,417306,919736,153289,405743,887853,147976,792,3379,563,Admin,,
2020-12-19,US,USA,United States,182937,1102673,157524,178176,1066029,152290,899,4278,611,Admin,,
2020-12-20,US,USA,United States,105756,1208429,170635,103001,1169030,165222,609,4887,475,Admin,,
2020-12-21,US,USA,United States,381922,1590351,224619,374120,1543150,218104,985,5872,610,Admin,,
2020-12-22,US,USA,United States,448147,2038498,281567,439003,1982153,274094,2245,8117,914,Admin,,
2020-12-23,US,USA,United States,570323,2608821,340040,559126,2541279,331913,1811,9928,1130,Admin,,
2020-12-24,US,USA,United States,195167,2803988,328794,190124,2731403,321328,793,10721,1162,Admin,,
2020-12-25,US,USA,United States,12423,2816411,270953,12302,2743705,265122,74,10795,1059,Admin,,
2020-12-26,US,USA,United States,139333,2955744,264724,137058,2880763,259248,455,11250,996,Admin,,
2020-12-27,US,USA,United States,94623,3050367,263134,92505,2973268,257748,485,11735,978,Admin,,
2020-12-28,US,USA,United States,583436,3633803,291921,571649,3544917,285967,2649,14384,1216,Admin,,
2020-12-29,US,USA,United States,711887,4345690,329598,694305,4239222,322438,4002,18386,1467,Admin,,
2020-12-30,US,USA,United States,831432,5177122,366900,813906,5053128,358836,6509,24895,2138,Admin,,
2020-12-31,US,USA,United States,415456,5592578,398370,407625,5460753,389907,2514,27409,2384,Admin,,
2021-01-01,US,USA,United States,66363,5658941,406075,62261,5523014,397044,3759,31168,2910,Admin,,
2021-01-02,US,USA,United States,257326,5916267,422931,249494,5772508,413106,2656,33824,3224,Admin,,
2021-01-03,US,USA,United States,135011,6051278,428701,128007,5900515,418178,2312,36136,3485,Admin,,
2021-01-04,US,USA,United States,642280,6693558,437107,586458,6486973,420294,44478,80614,9461,Admin,,
2021-01-05,US,USA,United States,813174,7506732,451577,716915,7203888,423524,86392,167006,21231,Admin,,
2021-01-06,US,USA,United States,1005611,8512343,476460,821164,8025052,424561,169814,336820,44560,Admin,,
2021-01-07,US,USA,United States,1146322,9658665,580869,852435,8877487,488105,274703,611523,83444,Admin,,
2021-01-08,US,USA,United States,1210068,10868733,744256,833128,9710615,598229,355985,967508,133762,Admin,,
2021-01-09,US,USA,United States,500025,11368758,778927,366017,10076632,614875,126430,1093938,151444,Admin,,
2021-01-10,US,USA,United States,246378,11615136,794836,173451,10250083,621367,68280,1162218,160868,Admin,,
2021-01-11,US,USA,United States,1050513,12665649,853155,714038,10964121,639593,318264,1480482,199981,Admin,,
2021-01-12,US,USA,United States,1231163,13896812,912868,901827,11865948,666009,310384,1790866,231980,Admin,,
2021-01-13,US,USA,United States,1302716,15199528,955312,1017551,12883499,694064,267792,2058658,245976,Admin,,
2021-01-14,US,USA,United States,1294013,16493541,976410,1143981,14027480,735713,132549,2191207,225669,Admin,,
2021-01-15,US,USA,United States,1242905,17736446,981101,1110732,15138212,775371,117520,2308727,191602,Admin,,
2021-01-16,US,USA,United States,644996,18381442,1001812,567076,15705288,804094,70462,2379189,183607,Admin,,
2021-01-17,US,USA,United States,299753,18681195,1009437,255418,15960706,815803,41249,2420438,179745,Admin,,
2021-01-18,US,USA,United States,865828,19547023,983053,632438,16593144,804146,223667,2644105,166231,Admin,,
2021-01-19,US,USA,United States,1326596,20873619,996686,964207,17557351,813058,347018,2991123,171465,Admin,,
2021-01-20,US,USA,United States,1601909,22475528,1039428,1168290,18725641,834592,414510,3405633,192425,Admin,,
2021-01-21,US,USA,United States,1618504,24094032,1085784,1331185,20056826,861335,266498,3672131,211560,Admin,,
2021-01-22,US,USA,United States,1604401,25698433,1137426,1381533,21438359,900021,203643,3875774,223863,Admin,,
2021-01-23,US,USA,United States,900025,26598458,1173859,740262,22178621,924762,146782,4022556,234766,Admin,,
2021-01-24,US,USA,United States,392641,26991099,1187129,300515,22479136,931204,86187,4108743,241186,Admin,,
2021-01-25,US,USA,United States,1343480,28334579,1255365,850577,23329713,962367,475071,4583814,277101,Admin,,
