Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12865,12865,12865,11341,11341,11341,1355,1355,1355,1463,1463,1463,Admin,,
2020-12-14,US,USA,United States,3851,16716,8358,3723,15064,7532,5,1360,680,30,1493,746,Admin,,
2020-12-15,US,USA,United States,49557,66273,22091,46086,61150,20383,27,1387,462,60,1553,517,Admin,,
2020-12-16,US,USA,United States,160218,226491,56622,153274,214424,53606,208,1595,399,243,1796,449,Admin,,
2020-12-17,US,USA,United States,273258,499749,99949,262040,476464,95293,515,2110,422,544,2340,468,Admin,,
2020-12-18,US,USA,United States,416012,915761,152626,403878,880342,146724,660,2770,462,670,3010,501,Admin,,
2020-12-19,US,USA,United States,181261,1097022,156717,176356,1056698,150957,782,3552,507,784,3794,542,Admin,,
2020-12-20,US,USA,United States,103787,1200809,169706,101418,1158116,163825,527,4079,389,565,4359,413,Admin,,
2020-12-21,US,USA,United States,379683,1580492,223396,370831,1528947,216269,884,4963,515,896,5255,537,Admin,,
2020-12-22,US,USA,United States,445971,2026463,280027,436387,1965334,272026,2135,7098,816,2146,7401,835,Admin,,
2020-12-23,US,USA,United States,566830,2593293,338114,554372,2519706,329326,1758,8856,1037,1764,9165,1052,Admin,,
2020-12-24,US,USA,United States,193889,2787182,326776,188219,2707925,318780,900,9756,1092,905,10070,1104,Admin,,
2020-12-25,US,USA,United States,12165,2799347,269083,12050,2719975,262805,57,9813,1006,57,10127,1016,Admin,,
2020-12-26,US,USA,United States,138052,2937399,262911,135440,2855415,256960,399,10212,951,402,10529,962,Admin,,
2020-12-27,US,USA,United States,93063,3030462,261379,91021,2946436,255474,365,10577,928,412,10941,940,Admin,,
2020-12-28,US,USA,United States,577687,3608149,289665,563064,3509500,282936,2478,13055,1156,2486,13427,1167,Admin,,
2020-12-29,US,USA,United States,706954,4315103,326948,684547,4194047,318388,3811,16866,1395,3819,17246,1406,Admin,,
2020-12-30,US,USA,United States,826605,5141708,364059,802395,4996442,353819,5988,22854,2000,5994,23240,2010,Admin,,
2020-12-31,US,USA,United States,414666,5556374,395598,402577,5399019,384442,2349,25203,2207,2351,25591,2217,Admin,,
2021-01-01,US,USA,United States,50954,5607328,401140,47969,5446988,389573,2136,27339,2504,2277,27868,2534,Admin,,
2021-01-02,US,USA,United States,251024,5858352,417279,243827,5690815,405057,2424,29763,2793,2433,30301,2824,Admin,,
2021-01-03,US,USA,United States,130286,5988638,422596,123895,5814710,409753,2194,31957,3054,2197,32498,3079,Admin,,
2021-01-04,US,USA,United States,632350,6620988,430405,576531,6391241,411677,42779,74736,8812,42803,75301,8839,Admin,,
2021-01-05,US,USA,United States,798269,7419257,443450,701728,7092969,414132,83021,157757,20127,83044,158345,20157,Admin,,
2021-01-06,US,USA,United States,993215,8412472,467252,808420,7901389,414992,167277,325034,43169,167316,325661,43203,Admin,,
2021-01-07,US,USA,United States,1130118,9542590,569459,837566,8738955,477134,270796,595830,81518,270811,596472,81554,Admin,,
2021-01-08,US,USA,United States,1194907,10737497,732881,819000,9557955,587281,352640,948470,131590,352668,949140,131610,Admin,,
2021-01-09,US,USA,United States,491348,11228845,767213,358958,9916913,603728,124717,1073187,149061,124722,1073862,149080,Admin,,
2021-01-10,US,USA,United States,239631,11468476,782834,168396,10085309,610086,67551,1140738,158397,67562,1141424,158418,Admin,,
2021-01-11,US,USA,United States,1033668,12502144,840165,698885,10784194,627565,315058,1455796,197294,315083,1456507,197315,Admin,,
2021-01-12,US,USA,United States,1213034,13715178,899417,884125,11668319,653621,307175,1762971,229316,307204,1763711,229338,Admin,,
2021-01-13,US,USA,United States,1285262,15000440,941138,1000561,12668880,681070,264698,2027669,243234,264720,2028431,243252,Admin,,
2021-01-14,US,USA,United States,1276142,16276582,961998,1128023,13796903,722564,130218,2157887,223151,130239,2158670,223171,Admin,,
2021-01-15,US,USA,United States,1221436,17498018,965788,1092012,14888915,761566,115089,2272976,189215,115126,2273796,189236,Admin,,
2021-01-16,US,USA,United States,634067,18132085,986177,558115,15447030,790017,68776,2341752,181224,68789,2342585,181246,Admin,,
2021-01-17,US,USA,United States,294031,18426116,993948,251399,15698429,801874,39985,2381737,177286,39988,2382573,177307,Admin,,
2021-01-18,US,USA,United States,846659,19272775,967233,619135,16317564,790481,218819,2600556,163537,218850,2601423,163559,Admin,,
2021-01-19,US,USA,United States,1304058,20576833,980236,947577,17265141,799546,338786,2939342,168053,338802,2940225,168073,Admin,,
2021-01-20,US,USA,United States,1571712,22148545,1021157,1145652,18410793,820273,405610,3344952,188183,405636,3345861,188204,Admin,,
2021-01-21,US,USA,United States,1586123,23734668,1065440,1304402,19715195,845470,259958,3604910,206718,259983,3605844,206739,Admin,,
2021-01-22,US,USA,United States,1581122,25315790,1116824,1362144,21077339,884061,199674,3804584,218801,199690,3805534,218819,Admin,,
2021-01-23,US,USA,United States,885460,26201250,1152737,730028,21807367,908620,143434,3948018,229467,143443,3948977,229484,Admin,,
2021-01-24,US,USA,United States,383114,26584364,1165464,294584,22101951,914789,83284,4031302,235652,83290,4032267,235670,Admin,,
2021-01-25,US,USA,United States,1316579,27900943,1232595,835588,22937539,945711,462355,4493657,270443,462372,4494639,270459,Admin,,
2021-01-26,US,USA,United States,1617203,29518146,1277330,1037294,23974833,958527,556186,5049843,301500,556208,5050847,301517,Admin,,
