Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12654,12654,12654,11131,11131,11131,1355,1355,1355,1428,1428,1428,Admin,,
2020-12-14,US,USA,United States,3791,16445,8222,3663,14794,7397,5,1360,680,23,1451,725,Admin,,
2020-12-15,US,USA,United States,49535,65980,21993,46065,60859,20286,27,1387,462,47,1498,499,Admin,,
2020-12-16,US,USA,United States,159517,225497,56374,152604,213463,53366,205,1592,398,225,1723,430,Admin,,
2020-12-17,US,USA,United States,272295,497792,99558,261243,474706,94941,511,2103,421,531,2254,450,Admin,,
2020-12-18,US,USA,United States,414776,912568,152094,402944,877650,146275,645,2748,458,646,2900,483,Admin,,
2020-12-19,US,USA,United States,180866,1093434,156204,176004,1053654,150522,737,3485,498,738,3638,519,Admin,,
2020-12-20,US,USA,United States,103517,1196951,169185,101171,1154825,163385,512,3997,377,548,4186,394,Admin,,
2020-12-21,US,USA,United States,378812,1575763,222759,370138,1524963,215738,854,4851,499,858,5044,513,Admin,,
2020-12-22,US,USA,United States,445620,2021383,279343,436186,1961149,271470,2100,6951,795,2103,7147,807,Admin,,
2020-12-23,US,USA,United States,565672,2587055,337365,553403,2514552,328727,1700,8651,1008,1702,8849,1018,Admin,,
2020-12-24,US,USA,United States,193429,2780484,326098,187806,2702358,318236,883,9534,1062,886,9735,1068,Admin,,
2020-12-25,US,USA,United States,12091,2792575,268572,11979,2714337,262384,54,9588,977,54,9789,984,Admin,,
2020-12-26,US,USA,United States,137857,2930432,262428,135274,2849611,256565,378,9966,926,381,10170,933,Admin,,
2020-12-27,US,USA,United States,92851,3023283,260904,90883,2940494,255096,341,10307,901,388,10558,910,Admin,,
2020-12-28,US,USA,United States,574752,3598035,288896,560358,3500852,282270,2389,12696,1121,2394,12952,1129,Admin,,
2020-12-29,US,USA,United States,703936,4301971,325798,682527,4183379,317461,3102,15798,1264,3107,16059,1273,Admin,,
2020-12-30,US,USA,United States,822830,5124801,362535,799272,4982651,352586,5620,21418,1824,5625,21684,1833,Admin,,
2020-12-31,US,USA,United States,413642,5538443,393994,401898,5384549,383170,2097,23515,1997,2098,23782,2006,Admin,,
2021-01-01,US,USA,United States,48038,5586481,399129,45518,5430067,387961,1700,25215,2232,1787,25569,2254,Admin,,
2021-01-02,US,USA,United States,249756,5836237,415115,242767,5672834,403318,2268,27483,2502,2275,27844,2524,Admin,,
2021-01-03,US,USA,United States,129782,5966019,420390,123471,5796305,407973,2128,29611,2758,2130,29974,2773,Admin,,
2021-01-04,US,USA,United States,629465,6595484,428207,574277,6370582,409961,42264,71875,8454,42278,72252,8471,Admin,,
2021-01-05,US,USA,United States,793667,7389151,441025,697756,7068338,412137,82509,154384,19798,82522,154774,19816,Admin,,
2021-01-06,US,USA,United States,988840,8377991,464741,805071,7873409,412965,166404,320788,42767,166425,321199,42787,Admin,,
2021-01-07,US,USA,United States,1126069,9504060,566516,834967,8708376,474832,269550,590338,80975,269562,590761,80997,Admin,,
2021-01-08,US,USA,United States,1190014,10694074,729656,816044,9524420,584908,350954,941292,130868,350973,941734,130880,Admin,,
2021-01-09,US,USA,United States,488287,11182361,763732,356822,9881242,601201,123882,1065174,148242,123886,1065620,148253,Admin,,
2021-01-10,US,USA,United States,237934,11420295,779182,167321,10048563,607465,67005,1132179,157510,67015,1132635,157523,Admin,,
2021-01-11,US,USA,United States,1028815,12449110,836232,696136,10744699,624874,313694,1445873,196285,313709,1446344,196298,Admin,,
2021-01-12,US,USA,United States,1206084,13655194,895149,880499,11625198,650980,305440,1751313,228133,305461,1751805,228147,Admin,,
2021-01-13,US,USA,United States,1278843,14934037,936578,996564,12621762,678336,263765,2015078,242041,263777,2015582,242054,Admin,,
2021-01-14,US,USA,United States,1269073,16203110,957007,1123120,13744882,719501,129136,2144214,221982,129146,2144728,221995,Admin,,
2021-01-15,US,USA,United States,1215013,17418123,960578,1088259,14833141,758389,113763,2257977,188098,113781,2258509,188110,Admin,,
2021-01-16,US,USA,United States,629589,18047712,980764,556532,15389673,786919,67910,2325887,180102,67920,2326429,180115,Admin,,
2021-01-17,US,USA,United States,292746,18340458,988594,251008,15640681,798874,39469,2365356,176168,39471,2365900,176180,Admin,,
2021-01-18,US,USA,United States,838520,19178978,961409,616308,16256989,787470,215442,2580798,162132,215460,2581360,162145,Admin,,
2021-01-19,US,USA,United States,1297076,20476054,974408,944664,17201653,796636,336499,2917297,166569,336509,2917869,166580,Admin,,
2021-01-20,US,USA,United States,1561991,22038045,1014858,1140036,18341689,817132,402206,3319503,186346,402216,3320085,186357,Admin,,
2021-01-21,US,USA,United States,1577835,23615880,1058967,1299365,19641054,842310,257625,3577128,204702,257650,3577735,204715,Admin,,
2021-01-22,US,USA,United States,1573517,25189397,1110182,1357206,20998260,880731,197918,3775046,216724,197932,3775667,216736,Admin,,
2021-01-23,US,USA,United States,881456,26070853,1146163,728334,21726594,905274,142243,3917289,227343,142251,3917918,227355,Admin,,
2021-01-24,US,USA,United States,381417,26452270,1158830,293993,22020587,911415,82481,3999770,233488,82485,4000403,233500,Admin,,
2021-01-25,US,USA,United States,1309044,27761314,1226048,832209,22852796,942258,459435,4459205,268344,459446,4459849,268355,Admin,,
2021-01-26,US,USA,United States,1609024,29370338,1270612,1034707,23887503,955121,552670,5011875,299225,552684,5012533,299237,Admin,,
2021-01-27,US,USA,United States,1865311,31235649,1313943,1221446,25108949,966751,615820,5627695,329742,615834,5628367,329754,Admin,,
2021-01-28,US,USA,United States,1889675,33125324,1358492,1342230,26451179,972875,525455,6153150,368003,525485,6153852,368016,Admin,,
2021-01-29,US,USA,United States,1841542,34966866,1396781,1336114,27787293,969862,469064,6622214,406738,469079,6622931,406752,Admin,,
2021-01-30,US,USA,United States,989225,35956091,1412176,747902,28535195,972657,228686,6850900,419087,228688,6851619,419100,Admin,,
2021-01-31,US,USA,United States,442521,36398612,1420906,319284,28854479,976270,117249,6968149,424054,117254,6968873,424067,Admin,,
2021-02-01,US,USA,United States,1266167,37664779,1414780,718889,29573368,960082,526086,7494235,433576,526181,7495054,433600,Admin,,
2021-02-02,US,USA,United States,1615006,39279785,1415635,936605,30509973,946067,657982,8152217,448620,658023,8153077,448649,Admin,,
2021-02-03,US,USA,United States,2059191,41338976,1443332,1238593,31748566,948517,791947,8944164,473781,791973,8945050,473811,Admin,,
2021-02-04,US,USA,United States,2251531,43590507,1495026,1359165,33107731,950936,865937,9810101,522422,865979,9811029,522453,Admin,,
2021-02-05,US,USA,United States,2258415,45848922,1554579,1328365,34436096,949829,908748,10718849,585234,908785,10719814,585269,Admin,,
2021-02-06,US,USA,United States,1252949,47101871,1592254,838549,35274645,962779,401976,11120825,609989,402008,11121822,610029,Admin,,
2021-02-07,US,USA,United States,430863,47532734,1590588,276266,35550911,956633,148032,11268857,614387,148045,11269867,614427,Admin,,
2021-02-08,US,USA,United States,1493931,49026665,1623126,816861,36367772,970629,662635,11931492,633894,662668,11932535,633925,Admin,,
2021-02-09,US,USA,United States,1879119,50905784,1660857,1016714,37384486,982073,846688,12778180,660852,846724,12779259,660883,Admin,,
2021-02-10,US,USA,United States,2194170,53099954,1680139,1197322,38581808,976177,979554,13757734,687653,979594,13758853,687686,Admin,,
2021-02-11,US,USA,United States,2297610,55397564,1686722,1244145,39825953,959746,1033822,14791556,711636,1033877,14792730,711671,Admin,,
2021-02-12,US,USA,United States,2478068,57875632,1718101,1345273,41171226,962161,1104574,15896130,739612,1104634,15897364,739650,Admin,,
2021-02-13,US,USA,United States,1416516,59292148,1741468,843895,42015121,962925,556028,16452158,761619,556066,16453430,761658,Admin,,
2021-02-14,US,USA,United States,561898,59854046,1760187,333315,42348436,971075,219390,16671548,771813,219399,16672829,771851,Admin,,
2021-02-15,US,USA,United States,1116431,60970477,1706258,597823,42946259,939784,500069,17171617,748589,500119,17172948,748630,Admin,,
2021-02-16,US,USA,United States,1560041,62530518,1660676,784665,43730924,906634,753678,17925295,735302,753713,17926661,735343,Admin,,
2021-02-17,US,USA,United States,1896809,64427327,1618196,920451,44651375,867081,953867,18879162,731633,953917,18880578,731675,Admin,,
2021-02-18,US,USA,United States,1775251,66202578,1543573,819330,45470705,806393,929537,19808699,716735,929609,19810187,716779,Admin,,
2021-02-19,US,USA,United States,1883696,68086274,1458663,816474,46287179,730850,1040507,20849206,707582,1040652,20850839,707639,Admin,,
2021-02-20,US,USA,United States,1255153,69341427,1435611,590532,46877711,694656,648605,21497811,720808,648638,21499477,720863,Admin,,
2021-02-21,US,USA,United States,552228,69893655,1434229,241470,47119181,681535,301295,21799106,732508,301335,21800812,732569,Admin,,
2021-02-22,US,USA,United States,1390351,71284006,1473361,608995,47728176,683131,755630,22554736,769017,755702,22556514,769080,Admin,,
2021-02-23,US,USA,United States,1853107,73137113,1515227,855213,48583389,693209,965755,23520491,799314,965815,23522329,799381,Admin,,
2021-02-24,US,USA,United States,2406809,75543922,1588085,1218215,49801604,735747,1158407,24678898,828534,1158519,24680848,828610,Admin,,
2021-02-25,US,USA,United States,2793988,78337910,1733618,1498874,51300478,832825,1256976,25935874,875311,1257154,25938002,875402,Admin,,
2021-02-26,US,USA,United States,2967212,81305122,1888406,1637852,52938330,950164,1297313,27233187,911997,1297403,27235405,912080,Admin,,
2021-02-27,US,USA,United States,1903563,83208685,1981036,1113101,54051431,1024817,769764,28002951,929306,770033,28005438,929423,Admin,,
2021-02-28,US,USA,United States,800013,84008698,2016434,517785,54569216,1064291,270163,28273114,924858,270207,28275645,924976,Admin,,
