Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,29048,29048,29048,24243,24243,24243,5550,5550,5550,Admin,,
2020-12-14,US,USA,United States,4553,33601,16801,4394,28637,14319,119,5669,2835,Admin,,
2020-12-15,US,USA,United States,49675,83276,27759,47348,75985,25328,260,5929,1976,Admin,,
2020-12-16,US,USA,United States,159763,243039,60760,154376,230361,57590,470,6399,1600,Admin,,
2020-12-17,US,USA,United States,272395,515434,103087,265285,495646,99129,740,7139,1428,Admin,,
2020-12-18,US,USA,United States,416080,931514,155252,407547,903193,150532,1197,8336,1389,Admin,,
2020-12-19,US,USA,United States,181768,1113282,159040,177846,1081039,154434,1049,9385,1341,Admin,,
2020-12-20,US,USA,United States,105169,1218451,169915,103238,1184277,165719,699,10084,648,Admin,,
2020-12-21,US,USA,United States,381609,1600060,223780,375088,1559365,218675,1479,11563,842,Admin,,
2020-12-22,US,USA,United States,447363,2047423,280592,438884,1998249,274609,2863,14426,1214,Admin,,
2020-12-23,US,USA,United States,574712,2622135,339871,562277,2560526,332881,2911,17337,1563,Admin,,
2020-12-24,US,USA,United States,195821,2817956,328932,190820,2751346,322243,1090,18427,1613,Admin,,
2020-12-25,US,USA,United States,12644,2830600,271298,12492,2763838,265806,101,18528,1456,Admin,,
2020-12-26,US,USA,United States,141856,2972456,265596,137918,2901756,260102,965,19493,1444,Admin,,
2020-12-27,US,USA,United States,96657,3069113,264380,93383,2995139,258695,716,20209,1446,Admin,,
2020-12-28,US,USA,United States,590545,3659658,294228,576231,3571370,287429,4147,24356,1828,Admin,,
2020-12-29,US,USA,United States,721483,4381141,333388,702496,4273866,325088,5207,29563,2162,Admin,,
2020-12-30,US,USA,United States,842679,5223820,371669,822917,5096783,362322,7726,37289,2850,Admin,,
2020-12-31,US,USA,United States,419995,5643815,403694,410097,5506880,393648,3118,40407,3140,Admin,,
2021-01-01,US,USA,United States,100663,5744478,416268,91341,5598221,404912,6641,47048,4074,Admin,,
2021-01-02,US,USA,United States,264201,6008679,433746,255363,5853584,421690,2833,49881,4341,Admin,,
2021-01-03,US,USA,United States,138759,6147438,439761,131770,5985354,427174,2437,52318,4587,Admin,,
2021-01-04,US,USA,United States,656805,6804243,449226,597651,6583005,430234,45711,98029,10525,Admin,,
2021-01-05,US,USA,United States,830873,7635116,464854,729083,7312088,434032,88365,186394,22404,Admin,,
2021-01-06,US,USA,United States,1020636,8655752,490276,830343,8142431,435093,172214,358608,45903,Admin,,
2021-01-07,US,USA,United States,1169435,9825187,597339,865986,9008417,500220,280660,639268,85552,Admin,,
2021-01-08,US,USA,United States,1235714,11060901,759489,847050,9855467,608178,363158,1002426,136483,Admin,,
2021-01-09,US,USA,United States,508671,11569572,794413,370275,10225742,624594,128557,1130983,154443,Admin,,
2021-01-10,US,USA,United States,250942,11820514,810439,176253,10401995,630949,69515,1200498,164026,Admin,,
2021-01-11,US,USA,United States,1069981,12890495,869465,723272,11125267,648895,322398,1522896,203552,Admin,,
2021-01-12,US,USA,United States,1257603,14148098,930426,916300,12041567,675640,314216,1837112,235817,Admin,,
2021-01-13,US,USA,United States,1322929,15471027,973611,1029024,13070591,704023,270293,2107405,249828,Admin,,
2021-01-14,US,USA,United States,1315571,16786598,994487,1156221,14226812,745485,135627,2243032,229109,Admin,,
2021-01-15,US,USA,United States,1255935,18042533,997376,1115950,15342762,783899,120445,2363477,194436,Admin,,
2021-01-16,US,USA,United States,648831,18691364,1017399,565820,15908582,811834,71875,2435352,186338,Admin,,
2021-01-17,US,USA,United States,304812,18996176,1025095,255473,16164055,823151,42027,2477379,182412,Admin,,
2021-01-18,US,USA,United States,884067,19880243,998535,638007,16802062,810971,227670,2705049,168879,Admin,,
2021-01-19,US,USA,United States,1345539,21225782,1011098,964783,17766845,817897,356223,3061272,174880,Admin,,
2021-01-20,US,USA,United States,1601363,22827145,1050874,1153118,18919963,835625,420674,3481946,196363,Admin,,
2021-01-21,US,USA,United States,1629593,24456738,1095734,1328982,20248945,860305,274543,3756489,216208,Admin,,
2021-01-22,US,USA,United States,1626468,26083206,1148668,1391761,21640706,899706,209360,3965849,228910,Admin,,
2021-01-23,US,USA,United States,906372,26989578,1185459,742299,22383005,924918,150627,4116476,240161,Admin,,
2021-01-24,US,USA,United States,394759,27384337,1198309,299466,22682471,931202,88288,4204764,246769,Admin,,
2021-01-25,US,USA,United States,1372014,28756351,1268015,859249,23541720,962808,489219,4693983,284133,Admin,,
2021-01-26,US,USA,United States,1660295,30416646,1312981,1051736,24593456,975230,581724,5275707,316348,Admin,,
2021-01-27,US,USA,United States,1929926,32346572,1359918,1249034,25842490,988932,647921,5923628,348812,Admin,,
2021-01-28,US,USA,United States,1959898,34306470,1407105,1368426,27210916,994567,557861,6481489,389286,Admin,,
2021-01-29,US,USA,United States,1912456,36218926,1447960,1371086,28582002,991614,495871,6977360,430216,Admin,,
2021-01-30,US,USA,United States,1017315,37236241,1463809,757602,29339604,993800,242472,7219832,443337,Admin,,
2021-01-31,US,USA,United States,458451,37694692,1472908,321092,29660696,996889,127199,7347031,448895,Admin,,
2021-02-01,US,USA,United States,1380975,39075667,1474188,767732,30428428,983815,572182,7919213,460747,Admin,,
