Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,15946,15946,15946,14013,14013,14013,2430,2430,2430,Admin,,
2020-12-14,US,USA,United States,4154,20100,10050,4056,18069,9035,60,2490,1245,Admin,,
2020-12-15,US,USA,United States,49941,70041,23347,47390,65459,21820,148,2638,879,Admin,,
2020-12-16,US,USA,United States,161890,231931,57982,155132,220591,55148,315,2953,738,Admin,,
2020-12-17,US,USA,United States,274885,506816,101363,265202,485793,97159,505,3458,691,Admin,,
2020-12-18,US,USA,United States,418248,925064,154177,406729,892522,148754,842,4300,716,Admin,,
2020-12-19,US,USA,United States,183015,1108079,158297,178328,1070850,152979,882,5182,740,Admin,,
2020-12-20,US,USA,United States,105720,1213799,171121,102957,1173807,165685,589,5771,477,Admin,,
2020-12-21,US,USA,United States,382652,1596451,225193,374773,1548580,218644,1035,6806,616,Admin,,
2020-12-22,US,USA,United States,448707,2045158,282159,440001,1988581,274732,2299,9105,923,Admin,,
2020-12-23,US,USA,United States,572601,2617759,340832,560752,2549333,332677,1847,10952,1142,Admin,,
2020-12-24,US,USA,United States,196186,2813945,329589,191051,2740384,322084,810,11762,1186,Admin,,
2020-12-25,US,USA,United States,12492,2826437,271624,12373,2752757,265748,74,11836,1076,Admin,,
2020-12-26,US,USA,United States,140569,2967006,265561,137730,2890487,259948,477,12313,1018,Admin,,
2020-12-27,US,USA,United States,95629,3062635,264119,92923,2983410,258515,468,12781,1001,Admin,,
2020-12-28,US,USA,United States,585983,3648618,293166,573849,3557259,286954,2611,15392,1226,Admin,,
2020-12-29,US,USA,United States,714151,4362769,331087,696887,4254146,323652,3812,19204,1442,Admin,,
2020-12-30,US,USA,United States,835043,5197812,368579,816527,5070673,360191,6478,25682,2104,Admin,,
2020-12-31,US,USA,United States,418109,5615921,400282,409646,5480319,391419,2546,28228,2352,Admin,,
2021-01-01,US,USA,United States,73241,5689162,408960,68325,5548644,399412,4492,32720,2983,Admin,,
2021-01-02,US,USA,United States,258631,5947793,425826,250660,5799304,415545,2720,35440,3303,Admin,,
2021-01-03,US,USA,United States,135445,6083238,431514,128285,5927589,420597,2365,37805,3574,Admin,,
2021-01-04,US,USA,United States,646628,6729866,440178,589610,6517199,422849,44838,82643,9607,Admin,,
2021-01-05,US,USA,United States,817530,7547396,454946,719833,7237032,426127,86993,169636,21490,Admin,,
2021-01-06,US,USA,United States,1010439,8557835,480003,824091,8061123,427207,170784,340420,44962,Admin,,
2021-01-07,US,USA,United States,1151964,9709799,584839,855820,8916943,490946,276177,616597,84052,Admin,,
2021-01-08,US,USA,United States,1217346,10927145,748283,836686,9753629,600712,358152,974749,134575,Admin,,
2021-01-09,US,USA,United States,502248,11429393,783085,366927,10120556,617322,126854,1101603,152309,Admin,,
2021-01-10,US,USA,United States,247122,11676515,799039,173939,10294495,623844,68366,1169969,161737,Admin,,
2021-01-11,US,USA,United States,1056637,12733152,857612,716980,11011475,642039,319593,1489562,200988,Admin,,
2021-01-12,US,USA,United States,1239904,13973056,917951,905763,11917238,668601,311650,1801212,233082,Admin,,
2021-01-13,US,USA,United States,1309175,15282231,960628,1021227,12938465,696763,268890,2070102,247097,Admin,,
2021-01-14,US,USA,United States,1299842,16582073,981753,1147692,14086157,738459,133151,2203253,226665,Admin,,
2021-01-15,US,USA,United States,1250325,17832398,986464,1115839,15201996,778338,118427,2321680,192418,Admin,,
2021-01-16,US,USA,United States,649610,18482008,1007516,568599,15770595,807148,70780,2392460,184408,Admin,,
2021-01-17,US,USA,United States,305267,18787275,1015822,256608,16027203,818958,41474,2433934,180566,Admin,,
2021-01-18,US,USA,United States,875719,19662994,989977,635194,16662397,807275,225709,2659643,167154,Admin,,
2021-01-19,US,USA,United States,1335694,20998688,1003661,967258,17629655,816060,349276,3008919,172529,Admin,,
2021-01-20,US,USA,United States,1609118,22607806,1046510,1171385,18801040,837511,416612,3425531,193632,Admin,,
2021-01-21,US,USA,United States,1626654,24234460,1093198,1336176,20137216,864437,268970,3694501,213035,Admin,,
2021-01-22,US,USA,United States,1610591,25845051,1144664,1385242,21522458,902923,204709,3899210,225361,Admin,,
2021-01-23,US,USA,United States,903336,26748387,1180911,742086,22264544,927707,147555,4046765,236329,Admin,,
2021-01-24,US,USA,United States,393875,27142262,1193569,301168,22565712,934073,86677,4133442,242786,Admin,,
2021-01-25,US,USA,United States,1350995,28493257,1261466,853198,23418910,965216,478181,4611623,278854,Admin,,
2021-01-26,US,USA,United States,1644909,30138166,1305639,1051672,24470582,977275,571462,5183085,310595,Admin,,
2021-01-27,US,USA,United States,1912138,32050304,1348928,1247508,25718090,988150,637665,5820750,342174,Admin,,
2021-01-28,US,USA,United States,1941181,33991485,1393860,1366918,27085008,992542,546794,6367544,381863,Admin,,
2021-01-29,US,USA,United States,1885039,35876524,1433067,1359799,28444807,988907,485137,6852681,421924,Admin,,
2021-01-30,US,USA,United States,1016055,36892579,1449170,762767,29207574,991861,237716,7090397,434804,Admin,,
2021-01-31,US,USA,United States,458887,37351466,1458457,325837,29533411,995386,124173,7214570,440161,Admin,,
