Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12306,12306,12306,10789,10789,10789,1355,1355,1355,1391,1391,1391,Admin,,
2020-12-14,US,USA,United States,3667,15973,7986,3548,14337,7169,4,1359,680,6,1397,698,Admin,,
2020-12-15,US,USA,United States,49000,64973,21657,45574,59911,19970,25,1384,461,27,1424,474,Admin,,
2020-12-16,US,USA,United States,158458,223431,55857,151596,211507,52877,200,1584,396,205,1629,407,Admin,,
2020-12-17,US,USA,United States,271611,495042,99008,260785,472292,94458,486,2070,414,487,2116,423,Admin,,
2020-12-18,US,USA,United States,412799,907841,151306,401424,873716,145619,581,2651,442,581,2697,449,Admin,,
2020-12-19,US,USA,United States,180042,1087883,155411,175385,1049101,149872,704,3355,479,705,3402,486,Admin,,
2020-12-20,US,USA,United States,102837,1190720,168344,100658,1149759,162710,482,3837,355,515,3917,360,Admin,,
2020-12-21,US,USA,United States,377027,1567747,221682,368630,1518389,214865,799,4636,468,802,4719,474,Admin,,
2020-12-22,US,USA,United States,443271,2011018,278006,434142,1952531,270374,1906,6542,737,1907,6626,743,Admin,,
2020-12-23,US,USA,United States,560903,2571921,335498,548877,2501408,327129,1600,8142,937,1601,8227,942,Admin,,
2020-12-24,US,USA,United States,191661,2763582,324077,186147,2687555,316466,841,8983,988,842,9069,993,Admin,,
2020-12-25,US,USA,United States,11961,2775543,266814,11866,2699421,260815,40,9023,910,40,9109,916,Admin,,
2020-12-26,US,USA,United States,136793,2912336,260636,134339,2833760,254951,323,9346,856,325,9434,861,Admin,,
2020-12-27,US,USA,United States,91907,3004243,259074,90044,2923804,253435,302,9648,830,303,9737,831,Admin,,
2020-12-28,US,USA,United States,569462,3573705,286565,555411,3479215,280118,2201,11849,1030,2202,11939,1031,Admin,,
2020-12-29,US,USA,United States,698415,4272120,323014,677473,4156688,314880,2795,14644,1157,2797,14736,1158,Admin,,
2020-12-30,US,USA,United States,816391,5088511,359512,793766,4950454,349864,4847,19491,1621,4850,19586,1622,Admin,,
2020-12-31,US,USA,United States,409902,5498413,390690,398583,5349037,380212,1817,21308,1761,1817,21403,1762,Admin,,
2021-01-01,US,USA,United States,42433,5540846,395043,40515,5389552,384304,1154,22462,1920,1183,22586,1925,Admin,,
2021-01-02,US,USA,United States,246824,5787670,410762,240129,5629681,399417,2082,24544,2171,2084,24670,2176,Admin,,
2021-01-03,US,USA,United States,127958,5915628,415912,121781,5751462,403951,2049,26593,2421,2050,26720,2426,Admin,,
2021-01-04,US,USA,United States,621519,6537147,423348,567373,6318835,405660,41436,68029,8026,41440,68160,8031,Admin,,
2021-01-05,US,USA,United States,780650,7317797,435096,685959,7004794,406872,81486,149515,19267,81491,149651,19273,Admin,,
2021-01-06,US,USA,United States,971198,8288995,457212,789439,7794233,406254,164744,314259,42110,164753,314404,42116,Admin,,
2021-01-07,US,USA,United States,1111824,9400819,557486,823931,8618164,467018,266948,581207,79986,266950,581354,79993,Admin,,
2021-01-08,US,USA,United States,1176910,10577729,719554,806362,9424526,576425,348150,929357,129556,348156,929510,129560,Admin,,
2021-01-09,US,USA,United States,484210,11061939,753467,353722,9778248,592652,123169,1052526,146855,123171,1052681,146858,Admin,,
2021-01-10,US,USA,United States,234166,11296105,768639,164115,9942363,598700,66564,1119090,156071,66565,1119246,156075,Admin,,
2021-01-11,US,USA,United States,1014549,12310654,824786,685905,10628268,615633,310625,1429715,194527,310633,1429879,194531,Admin,,
2021-01-12,US,USA,United States,1188800,13499454,883093,867250,11495518,641532,302127,1731842,226047,302135,1732014,226051,Admin,,
2021-01-13,US,USA,United States,1258909,14758363,924195,982900,12478418,669169,258184,1990026,239395,258192,1990206,239400,Admin,,
2021-01-14,US,USA,United States,1251679,16010042,944174,1107641,13586059,709699,127622,2117648,219492,127629,2117835,219497,Admin,,
2021-01-15,US,USA,United States,1195578,17205620,946841,1071589,14657648,747589,112172,2229820,185780,112177,2230012,185786,Admin,,
2021-01-16,US,USA,United States,620180,17825800,966265,548365,15206013,775395,66843,2296663,177734,66849,2296861,177740,Admin,,
2021-01-17,US,USA,United States,286887,18112687,973797,246165,15452178,787116,38600,2335263,173739,38600,2335461,173745,Admin,,
2021-01-18,US,USA,United States,818797,18931484,945832,602008,16054186,775131,210558,2545821,159444,210566,2546027,159449,Admin,,
2021-01-19,US,USA,United States,1274636,20206120,958095,930450,16984636,784160,328962,2874783,163277,328966,2874993,163282,Admin,,
2021-01-20,US,USA,United States,1540577,21746697,998333,1127992,18112628,804887,394562,3269345,182760,394565,3269558,182764,Admin,,
2021-01-21,US,USA,United States,1556766,23303463,1041917,1284157,19396785,830104,253413,3522758,200730,253426,3522984,200735,Admin,,
2021-01-22,US,USA,United States,1555808,24859271,1093378,1344338,20741123,869068,194968,3717726,212558,194978,3717962,212564,Admin,,
2021-01-23,US,USA,United States,870228,25729499,1129099,720177,21461300,893612,139869,3857595,222990,139870,3857832,222995,Admin,,
2021-01-24,US,USA,United States,375196,26104695,1141715,290032,21751332,899879,80696,3938291,229004,80697,3938529,229009,Admin,,
2021-01-25,US,USA,United States,1286044,27390739,1208465,822184,22573516,931333,448010,4386301,262926,448016,4386545,262931,Admin,,
2021-01-26,US,USA,United States,1585026,28975765,1252806,1027783,23601299,945238,537159,4923460,292668,537165,4923710,292673,Admin,,
2021-01-27,US,USA,United States,1838242,30814007,1295330,1208464,24809763,956734,603936,5527396,322579,603943,5527653,322585,Admin,,
2021-01-28,US,USA,United States,1862216,32676223,1338965,1327441,26137204,962917,515282,6042678,359989,515305,6042958,359996,Admin,,
2021-01-29,US,USA,United States,1819627,34495850,1376654,1324831,27462035,960130,461851,6504529,398115,461859,6504817,398122,Admin,,
2021-01-30,US,USA,United States,978370,35474220,1392103,741552,28203587,963184,225334,6729863,410324,225335,6730152,410331,Admin,,
2021-01-31,US,USA,United States,436125,35910345,1400807,317049,28520636,967043,114205,6844068,415111,114206,6844358,415118,Admin,,
2021-02-01,US,USA,United States,1238756,37149101,1394051,705908,29226544,950433,515483,7359551,424750,515497,7359855,424758,Admin,,
2021-02-02,US,USA,United States,1586888,38735989,1394317,924142,30150686,935627,644272,8003823,440052,644283,8004138,440061,Admin,,
2021-02-03,US,USA,United States,2018162,40754151,1420020,1222373,31373059,937614,772517,8776340,464135,772527,8776665,464144,Admin,,
2021-02-04,US,USA,United States,2204405,42958556,1468904,1336648,32709707,938929,844513,9620853,511168,844525,9621190,511176,Admin,,
2021-02-05,US,USA,United States,2228998,45187554,1527386,1318045,34027752,937960,892493,10513346,572688,892510,10513700,572697,Admin,,
2021-02-06,US,USA,United States,1239114,46426668,1564635,833139,34860891,951043,394534,10907880,596860,394555,10908255,596871,Admin,,
2021-02-07,US,USA,United States,422175,46848843,1562642,272655,35133546,944701,143640,11051520,601065,143644,11051899,601077,Admin,,
2021-02-08,US,USA,United States,1465066,48313909,1594972,808200,35941746,959315,644906,11696426,619554,644917,11696816,619565,Admin,,
2021-02-09,US,USA,United States,1839708,50153617,1631089,999979,36941725,970148,826734,12523160,645620,826748,12523564,645632,Admin,,
2021-02-10,US,USA,United States,2152080,52305697,1650220,1181943,38123668,964373,956081,13479241,671843,956095,13479659,671856,Admin,,
2021-02-11,US,USA,United States,2241940,54547637,1655583,1216174,39339842,947162,1009318,14488559,695387,1009343,14489002,695401,Admin,,
2021-02-12,US,USA,United States,2421876,56969513,1683137,1320860,40660702,947564,1076656,15565215,721696,1076683,15565685,721712,Admin,,
2021-02-13,US,USA,United States,1392746,58362259,1705084,833291,41493993,947586,544937,16110152,743182,544957,16110642,743198,Admin,,
2021-02-14,US,USA,United States,547929,58910188,1723049,329320,41823313,955681,214456,16324608,753298,214459,16325101,753314,Admin,,
2021-02-15,US,USA,United States,1093629,60003817,1669986,589174,42412487,924392,489379,16813987,731080,489394,16814495,731097,Admin,,
2021-02-16,US,USA,United States,1532920,61536737,1626160,774029,43186516,892113,740046,17554033,718696,740062,17554557,718713,Admin,,
2021-02-17,US,USA,United States,1857987,63394724,1584146,903572,44090088,852346,935886,18489919,715811,935907,18490464,715829,Admin,,
2021-02-18,US,USA,United States,1741763,65136487,1512692,804120,44894208,793481,914547,19404466,702272,914567,19405031,702289,Admin,,
2021-02-19,US,USA,United States,1853087,66989574,1431437,804606,45698814,719730,1025295,20429761,694935,1025369,20430400,694959,Admin,,
2021-02-20,US,USA,United States,1233404,68222978,1408674,581065,46279879,683698,638990,21068751,708371,639004,21069404,708394,Admin,,
