Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12907,12907,12907,11382,11382,11382,1355,1355,1355,1466,1466,1466,Admin,,
2020-12-14,US,USA,United States,3873,16780,8390,3744,15126,7563,5,1360,680,32,1498,749,Admin,,
2020-12-15,US,USA,United States,49630,66410,22136,46159,61285,20428,27,1387,462,64,1562,520,Admin,,
2020-12-16,US,USA,United States,160445,226855,56713,153474,214759,53690,208,1595,399,246,1808,452,Admin,,
2020-12-17,US,USA,United States,273521,500376,100075,262275,477034,95407,542,2137,427,571,2379,475,Admin,,
2020-12-18,US,USA,United States,416253,916629,152771,404099,881133,146856,677,2814,469,687,3066,511,Admin,,
2020-12-19,US,USA,United States,181317,1097946,156849,176410,1057543,151078,784,3598,514,786,3852,550,Admin,,
2020-12-20,US,USA,United States,103868,1201814,169843,101498,1159041,163951,527,4125,396,566,4418,421,Admin,,
2020-12-21,US,USA,United States,379908,1581722,223563,371038,1530079,216422,900,5025,524,914,5332,547,Admin,,
2020-12-22,US,USA,United States,446030,2027752,280191,436435,1966514,272176,2141,7166,826,2152,7484,846,Admin,,
2020-12-23,US,USA,United States,567092,2594844,338284,554520,2521034,329468,1774,8940,1049,1780,9264,1065,Admin,,
2020-12-24,US,USA,United States,193890,2788734,326908,188210,2709244,318887,905,9845,1101,910,10174,1113,Admin,,
2020-12-25,US,USA,United States,12186,2800920,269184,12071,2721315,262883,57,9902,1013,57,10231,1023,Admin,,
2020-12-26,US,USA,United States,138187,2939107,263023,135563,2856878,257048,408,10310,959,412,10643,970,Admin,,
2020-12-27,US,USA,United States,93104,3032211,261485,91054,2947932,255556,372,10682,937,419,11062,949,Admin,,
2020-12-28,US,USA,United States,577913,3610124,289771,563250,3511182,283015,2512,13194,1167,2520,13582,1178,Admin,,
2020-12-29,US,USA,United States,707140,4317264,327073,684708,4195890,318482,3832,17026,1409,3840,17422,1419,Admin,,
2020-12-30,US,USA,United States,826763,5144027,364169,802500,4998390,353908,6018,23044,2015,6025,23447,2026,Admin,,
2020-12-31,US,USA,United States,414881,5558908,395739,402777,5401167,384560,2360,25404,2223,2363,25810,2233,Admin,,
2021-01-01,US,USA,United States,51640,5610548,401375,48587,5449754,389777,2191,27595,2528,2349,28159,2561,Admin,,
2021-01-02,US,USA,United States,251411,5861959,417550,244028,5693782,405272,2430,30025,2816,2439,30598,2850,Admin,,
2021-01-03,US,USA,United States,130555,5992514,422900,123991,5817773,409977,2204,32229,3078,2207,32805,3106,Admin,,
2021-01-04,US,USA,United States,632758,6625272,430735,576751,6394524,411906,42831,75060,8838,42857,75662,8868,Admin,,
2021-01-05,US,USA,United States,799146,7424418,443879,702154,7096678,414398,83125,158185,20166,83148,158810,20198,Admin,,
2021-01-06,US,USA,United States,994032,8418450,467774,808804,7905482,415299,167423,325608,43223,167469,326279,43261,Admin,,
2021-01-07,US,USA,United States,1130999,9549449,570077,837943,8743425,477465,271041,596649,81606,271058,597337,81646,Admin,,
2021-01-08,US,USA,United States,1195603,10745052,733500,819347,9562772,587574,352889,949538,131706,352917,950254,131727,Admin,,
2021-01-09,US,USA,United States,491855,11236907,767849,359301,9922073,604042,124787,1074325,149186,124793,1075047,149207,Admin,,
2021-01-10,US,USA,United States,239990,11476897,783483,168560,10090633,610409,67570,1141895,158524,67583,1142630,158546,Admin,,
2021-01-11,US,USA,United States,1034445,12511342,840867,699410,10790043,627931,315216,1457111,197436,315242,1457872,197458,Admin,,
2021-01-12,US,USA,United States,1213787,13725129,900101,884679,11674722,654006,307102,1764213,229433,307133,1765005,229456,Admin,,
2021-01-13,US,USA,United States,1286295,15011424,941853,1001062,12675784,681472,264814,2029027,243346,264836,2029841,243366,Admin,,
2021-01-14,US,USA,United States,1277244,16288668,962745,1128507,13804291,722981,130335,2159362,223245,130356,2160197,223265,Admin,,
2021-01-15,US,USA,United States,1222531,17511199,966592,1092585,14896876,762015,115183,2274545,189287,115223,2275420,189309,Admin,,
2021-01-16,US,USA,United States,634747,18145946,987005,558350,15455226,790450,68863,2343408,181298,68877,2344297,181321,Admin,,
2021-01-17,US,USA,United States,294172,18440118,994745,251501,15706727,802299,40012,2383420,177361,40015,2384312,177383,Admin,,
2021-01-18,US,USA,United States,847567,19287685,968049,619568,16326295,790893,218894,2602314,163600,218927,2603239,163623,Admin,,
2021-01-19,US,USA,United States,1305380,20593065,981133,948155,17274450,799961,339002,2941316,168158,339018,2942257,168178,Admin,,
2021-01-20,US,USA,United States,1572922,22165987,1022080,1146151,18420601,820688,406130,3347446,188346,406159,3348416,188367,Admin,,
2021-01-21,US,USA,United States,1587708,23753695,1066432,1305346,19725947,845951,260204,3607650,206898,260237,3608653,206922,Admin,,
2021-01-22,US,USA,United States,1582612,25336307,1117872,1362996,21088943,884581,199860,3807510,218995,199878,3808531,219015,Admin,,
2021-01-23,US,USA,United States,886329,26222636,1153812,730371,21819314,909155,143553,3951063,229665,143562,3952093,229685,Admin,,
2021-01-24,US,USA,United States,383576,26606212,1166584,294735,22114049,915332,83361,4034424,235858,83368,4035461,235878,Admin,,
2021-01-25,US,USA,United States,1317787,27923999,1233759,835921,22949970,946239,462762,4497186,270696,462781,4498242,270714,Admin,,
2021-01-26,US,USA,United States,1618333,29542332,1278466,1037773,23987743,959042,556563,5053749,301776,556586,5054828,301795,Admin,,
2021-01-27,US,USA,United States,1875115,31417447,1321637,1224510,25212253,970236,619970,5673719,332325,619989,5674817,332343,Admin,,
2021-01-28,US,USA,United States,1901967,33319414,1366531,1348207,26560460,976359,529458,6203177,370790,529490,6204307,370807,Admin,,
2021-01-29,US,USA,United States,1852233,35171647,1405048,1340938,27901398,973208,472397,6675574,409723,472420,6676727,409742,Admin,,
2021-01-30,US,USA,United States,997078,36168725,1420869,751933,28653331,976288,230308,6905882,422117,230310,6907037,422134,Admin,,
2021-01-31,US,USA,United States,446244,36614969,1429822,320189,28973520,979924,118633,7024515,427156,118644,7025681,427174,Admin,,
2021-02-01,US,USA,United States,1279887,37894856,1424408,724744,29698264,964042,531134,7555649,436923,531327,7557008,436966,Admin,,
2021-02-02,US,USA,United States,1627175,39522031,1425671,942463,30640727,950426,661877,8217526,451968,661931,8218939,452015,Admin,,
2021-02-03,US,USA,United States,2077109,41599140,1454527,1242987,31883714,953066,800961,9018487,477824,801010,9019949,477876,Admin,,
2021-02-04,US,USA,United States,2270891,43870031,1507231,1369503,33253217,956108,871614,9890101,526703,871672,9891621,526759,Admin,,
2021-02-05,US,USA,United States,2264716,46134747,1566157,1324196,34577413,953716,914668,10804769,589885,914727,10806348,589945,Admin,,
2021-02-06,US,USA,United States,1264238,47398985,1604322,841851,35419264,966562,404841,11209610,614818,404880,11211228,614884,Admin,,
2021-02-07,US,USA,United States,434934,47833919,1602707,276905,35696169,960378,149905,11359515,619286,149925,11361153,619353,Admin,,
2021-02-08,US,USA,United States,1508490,49342409,1635364,820260,36516429,974024,667606,12027121,638782,667674,12028827,638831,Admin,,
2021-02-09,US,USA,United States,1894533,51236942,1673558,1021490,37537919,985313,852275,12879396,665981,852349,12881176,666033,Admin,,
2021-02-10,US,USA,United States,2212434,53449376,1692890,1202513,38740432,979531,988084,13867480,692713,988153,13869329,692768,Admin,,
2021-02-11,US,USA,United States,2316923,55766299,1699466,1251095,39991527,962616,1041637,14909117,717002,1041715,14911044,717060,Admin,,
2021-02-12,US,USA,United States,2496924,58263223,1732639,1351341,41342868,966494,1112807,16021924,745308,1112895,16023939,745370,Admin,,
2021-02-13,US,USA,United States,1428696,59691919,1756133,849842,42192710,967635,558577,16580501,767270,558630,16582569,767334,Admin,,
2021-02-14,US,USA,United States,566528,60258447,1774932,334700,42527410,975892,221231,16801732,777460,221244,16803813,777522,Admin,,
2021-02-15,US,USA,United States,1126865,61385312,1720414,601032,43128442,944573,504538,17306270,754164,504621,17308434,754229,Admin,,
2021-02-16,US,USA,United States,1573176,62958488,1674506,788904,43917346,911347,758777,18065047,740807,758834,18067268,740870,Admin,,
2021-02-17,US,USA,United States,1909732,64868220,1631263,923882,44841228,871542,960218,19025265,736826,960293,19027561,736890,Admin,,
2021-02-18,US,USA,United States,1788846,66657066,1555823,821922,45663150,810232,937256,19962521,721915,937342,19964903,721979,Admin,,
2021-02-19,US,USA,United States,1897300,68554366,1470163,819531,46482681,734259,1047881,21010402,712640,1048041,21012944,712715,Admin,,
2021-02-20,US,USA,United States,1267476,69821842,1447131,593336,47076017,697615,653533,21663935,726205,653585,21666529,726280,Admin,,
2021-02-21,US,USA,United States,568676,70390518,1447438,248713,47324730,685331,308113,21972048,738617,308158,21974687,738696,Admin,,
2021-02-22,US,USA,United States,1400782,71791300,1486569,611309,47936039,686800,760475,22732523,775179,760569,22735256,775260,Admin,,
2021-02-23,US,USA,United States,1870486,73661786,1529042,860710,48796749,697058,974899,23707422,806054,974983,23710239,806138,Admin,,
2021-02-24,US,USA,United States,2429566,76091352,1603304,1226449,50023198,740281,1168363,24875785,835789,1168493,24878732,835881,Admin,,
2021-02-25,US,USA,United States,2819830,78911182,1750588,1506025,51529223,838010,1271322,26147107,883512,1271528,26150260,883622,Admin,,
2021-02-26,US,USA,United States,2992741,81903923,1907079,1656353,53185576,957556,1298542,27445649,919321,1298659,27448919,919425,Admin,,
2021-02-27,US,USA,United States,1925193,83829116,2001039,1121640,54307216,1033028,777455,28223104,937024,777740,28226659,937161,Admin,,
2021-02-28,US,USA,United States,810045,84639161,2035520,521698,54828914,1072026,273486,28496590,932077,273554,28500213,932218,Admin,,
2021-03-01,US,USA,United States,1850317,86489478,2099739,1098259,55927173,1141591,719675,29216265,926249,720953,29221166,926558,Admin,,
2021-03-02,US,USA,United States,2349864,88839342,2168222,1420854,57348027,1221611,903593,30119858,916062,904393,30125559,916474,Admin,,
2021-03-03,US,USA,United States,2795416,91634758,2220486,1702522,59050549,1289622,1059670,31179528,900535,1069953,31195512,902397,Admin,,
