Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,30288,30288,30288,25125,25125,25125,5897,5897,5897,Admin,,
2020-12-14,US,USA,United States,4579,34867,17434,4418,29543,14772,120,6017,3009,Admin,,
2020-12-15,US,USA,United States,49771,84638,28213,47441,76984,25661,264,6281,2094,Admin,,
2020-12-16,US,USA,United States,159911,244549,61137,154512,231496,57874,476,6757,1689,Admin,,
2020-12-17,US,USA,United States,272612,517161,103432,265484,496980,99396,750,7507,1501,Admin,,
2020-12-18,US,USA,United States,416390,933551,155592,407676,904656,150776,1211,8718,1453,Admin,,
2020-12-19,US,USA,United States,181886,1115437,159348,177952,1082608,154658,1060,9778,1397,Admin,,
2020-12-20,US,USA,United States,105329,1220766,170068,103382,1185990,165838,712,10490,656,Admin,,
2020-12-21,US,USA,United States,381981,1602747,223983,375233,1561223,218811,1498,11988,853,Admin,,
2020-12-22,US,USA,United States,447688,2050435,280828,439098,2000321,274762,2883,14871,1227,Admin,,
2020-12-23,US,USA,United States,575088,2625523,340139,562603,2562924,333061,2944,17815,1580,Admin,,
2020-12-24,US,USA,United States,195990,2821513,329193,190952,2753876,322414,1104,18919,1630,Admin,,
2020-12-25,US,USA,United States,12662,2834175,271518,12504,2766380,265961,105,19024,1472,Admin,,
2020-12-26,US,USA,United States,141946,2976121,265812,138001,2904381,260253,969,19993,1459,Admin,,
2020-12-27,US,USA,United States,96737,3072858,264585,93453,2997834,258835,723,20716,1461,Admin,,
2020-12-28,US,USA,United States,591148,3664006,294466,576702,3574536,287616,4190,24906,1845,Admin,,
2020-12-29,US,USA,United States,722070,4386076,333663,702962,4277498,325311,5249,30155,2183,Admin,,
2020-12-30,US,USA,United States,843449,5229525,372000,823542,5101040,362588,7778,37933,2874,Admin,,
2020-12-31,US,USA,United States,420655,5650180,404095,410636,5511676,393971,3163,41096,3168,Admin,,
2021-01-01,US,USA,United States,103563,5753743,417081,93838,5605514,405591,6870,47966,4135,Admin,,
2021-01-02,US,USA,United States,264555,6018298,434597,255657,5861171,422399,2863,50829,4405,Admin,,
2021-01-03,US,USA,United States,138998,6157296,440634,131986,5993157,427903,2453,53282,4652,Admin,,
2021-01-04,US,USA,United States,657522,6814818,450116,598215,6591372,430977,45802,99084,10597,Admin,,
2021-01-05,US,USA,United States,831759,7646577,465786,729769,7321141,434806,88501,187585,22490,Admin,,
2021-01-06,US,USA,United States,1021634,8668211,491241,831070,8152211,435882,172404,359989,46008,Admin,,
