Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,32294,32294,32294,26745,26745,26745,6566,6566,6566,Admin,,
2020-12-14,US,USA,United States,4602,36896,18448,4441,31186,15593,128,6694,3347,Admin,,
2020-12-15,US,USA,United States,48010,84906,28302,45845,77031,25677,266,6960,2320,Admin,,
2020-12-16,US,USA,United States,159434,244340,61085,154214,231245,57811,455,7415,1854,Admin,,
2020-12-17,US,USA,United States,272754,517094,103419,265856,497101,99420,760,8175,1635,Admin,,
2020-12-18,US,USA,United States,416717,933811,155635,408260,905361,150894,1214,9389,1565,Admin,,
2020-12-19,US,USA,United States,182147,1115958,159423,178265,1083626,154804,1075,10464,1495,Admin,,
2020-12-20,US,USA,United States,105642,1221600,169901,103667,1187293,165793,730,11194,661,Admin,,
2020-12-21,US,USA,United States,382585,1604185,223898,375833,1563126,218849,1516,12710,859,Admin,,
2020-12-22,US,USA,United States,448507,2052692,281112,439824,2002950,275131,2968,15678,1245,Admin,,
2020-12-23,US,USA,United States,574906,2627598,340465,563340,2566290,333578,3085,18763,1621,Admin,,
2020-12-24,US,USA,United States,196141,2823739,329521,191301,2757591,322927,1113,19876,1672,Admin,,
2020-12-25,US,USA,United States,12731,2836470,271808,12568,2770159,266400,107,19983,1513,Admin,,
2020-12-26,US,USA,United States,141615,2978085,266018,138385,2908544,260703,962,20945,1497,Admin,,
2020-12-27,US,USA,United States,96376,3074461,264694,93685,3002229,259277,735,21680,1498,Admin,,
2020-12-28,US,USA,United States,591620,3666081,294557,577574,3579803,288097,4280,25960,1893,Admin,,
2020-12-29,US,USA,United States,722141,4388222,333647,703995,4283798,325835,5272,31232,2222,Admin,,
2020-12-30,US,USA,United States,843589,5231811,372030,824988,5108786,363214,7849,39081,2903,Admin,,
2020-12-31,US,USA,United States,421008,5652819,404154,411688,5520474,394698,3210,42291,3202,Admin,,
2021-01-01,US,USA,United States,108873,5761692,417889,98484,5618958,406971,7260,49551,4224,Admin,,
2021-01-02,US,USA,United States,264186,6025878,435399,256217,5875175,423804,2895,52446,4500,Admin,,
2021-01-03,US,USA,United States,139212,6165090,441518,132316,6007491,429323,2467,54913,4748,Admin,,
2021-01-04,US,USA,United States,658093,6823183,451015,600509,6608000,432600,44953,99866,10558,Admin,,
