Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13169,13169,13169,11643,11643,11643,1355,1355,1355,1477,1477,1477,Admin,,
2020-12-14,US,USA,United States,3901,17070,8535,3772,15415,7708,5,1360,680,33,1510,755,Admin,,
2020-12-15,US,USA,United States,49718,66788,22262,46245,61660,20553,27,1387,462,65,1575,525,Admin,,
2020-12-16,US,USA,United States,159514,226302,56575,152532,214192,53548,209,1596,399,248,1823,455,Admin,,
2020-12-17,US,USA,United States,273814,500116,100023,262497,476689,95338,546,2142,428,575,2398,479,Admin,,
2020-12-18,US,USA,United States,416943,917059,152843,404458,881147,146858,687,2829,472,697,3095,515,Admin,,
2020-12-19,US,USA,United States,181842,1098901,156985,176524,1057671,151096,788,3617,517,790,3885,555,Admin,,
2020-12-20,US,USA,United States,104290,1203191,170003,101661,1159332,163956,529,4146,399,568,4453,425,Admin,,
2020-12-21,US,USA,United States,380848,1584039,223852,371440,1530772,216480,906,5052,527,920,5373,551,Admin,,
2020-12-22,US,USA,United States,446527,2030566,280539,436860,1967632,272282,2148,7200,830,2159,7532,851,Admin,,
2020-12-23,US,USA,United States,567566,2598132,338832,554963,2522595,329772,1790,8990,1056,1796,9328,1072,Admin,,
2020-12-24,US,USA,United States,194085,2792217,327443,188399,2710994,319186,906,9896,1108,911,10239,1120,Admin,,
2020-12-25,US,USA,United States,12226,2804443,269626,12110,2723104,263137,58,9954,1018,58,10297,1028,Admin,,
2020-12-26,US,USA,United States,138261,2942704,263400,135627,2858731,257294,412,10366,964,416,10713,975,Admin,,
2020-12-27,US,USA,United States,93150,3035854,261809,91095,2949826,255785,375,10741,942,422,11135,954,Admin,,
2020-12-28,US,USA,United States,578176,3614030,289998,563469,3513295,283218,2544,13285,1176,2552,13687,1187,Admin,,
2020-12-29,US,USA,United States,707576,4321606,327291,685107,4198402,318681,3856,17141,1420,3865,17552,1431,Admin,,
2020-12-30,US,USA,United States,827374,5148980,364406,803045,5001447,354122,6065,23206,2031,6072,23624,2042,Admin,,
2020-12-31,US,USA,United States,415142,5564122,395986,403016,5404463,384781,2378,25584,2241,2381,26005,2252,Admin,,
2021-01-01,US,USA,United States,52479,5616601,401736,49360,5453823,390103,2252,27836,2555,2424,28429,2590,Admin,,
2021-01-02,US,USA,United States,251704,5868305,417943,244289,5698112,405626,2450,30286,2846,2461,30890,2882,Admin,,
2021-01-03,US,USA,United States,130678,5998983,423304,124100,5822212,410341,2211,32497,3108,2214,33104,3138,Admin,,
2021-01-04,US,USA,United States,633607,6632590,431222,577461,6399673,412340,42955,75452,8881,42982,76086,8914,Admin,,
2021-01-05,US,USA,United States,799890,7432480,444410,702756,7102429,414861,83248,158700,20223,83272,159358,20258,Admin,,
2021-01-06,US,USA,United States,994974,8427454,468353,809557,7911986,415791,167568,326268,43295,167616,326974,43335,Admin,,
2021-01-07,US,USA,United States,1131855,9559309,570741,838529,8750515,478007,271264,597532,81707,271281,598255,81750,Admin,,
2021-01-08,US,USA,United States,1196615,10755924,734189,819973,9570488,588095,353239,950771,131848,353268,951523,131870,Admin,,
2021-01-09,US,USA,United States,492258,11248182,768553,359608,9930096,604569,124863,1075634,149335,124869,1076392,149357,Admin,,
2021-01-10,US,USA,United States,240176,11488358,784196,168687,10098783,610939,67619,1143253,158679,67633,1144025,158703,Admin,,
2021-01-11,US,USA,United States,1035778,12524136,841649,700412,10799195,628503,315496,1458749,197614,315524,1459549,197637,Admin,,
2021-01-12,US,USA,United States,1214995,13739131,900950,885618,11684813,654626,307327,1766076,229625,307360,1766909,229650,Admin,,
2021-01-13,US,USA,United States,1288090,15027221,942823,1002430,12687243,682180,265177,2031253,243569,265199,2032108,243590,Admin,,
2021-01-14,US,USA,United States,1278290,16305511,963743,1129234,13816477,723709,130617,2161870,223477,130639,2162747,223498,Admin,,
2021-01-15,US,USA,United States,1223757,17529268,967620,1093552,14910029,762792,115401,2277271,189500,115442,2278189,189523,Admin,,
2021-01-16,US,USA,United States,635273,18164541,988051,558766,15468795,791243,68948,2346219,181512,68962,2347151,181537,Admin,,
2021-01-17,US,USA,United States,294489,18459030,995810,251703,15720498,803102,40100,2386319,177581,40104,2387255,177604,Admin,,
2021-01-18,US,USA,United States,848828,19307858,969103,620140,16340638,791635,219031,2605350,163800,219065,2606320,163824,Admin,,
2021-01-19,US,USA,United States,1307207,20615065,982276,949113,17289751,800705,339339,2944689,168373,339356,2945676,168395,Admin,,
2021-01-20,US,USA,United States,1574706,22189771,1023221,1147525,18437276,821433,406447,3351136,188555,406479,3352155,188578,Admin,,
2021-01-21,US,USA,United States,1590075,23779846,1067762,1307388,19744664,846884,260468,3611604,207105,260506,3612661,207130,Admin,,
2021-01-22,US,USA,United States,1585405,25365251,1119426,1365477,21110141,885730,200086,3811690,219203,200106,3812767,219225,Admin,,
2021-01-23,US,USA,United States,888195,26253446,1155557,731387,21841528,910390,143773,3955463,229892,143782,3956549,229914,Admin,,
2021-01-24,US,USA,United States,384764,26638210,1168454,295706,22137234,916677,83486,4038949,236090,83494,4040043,236112,Admin,,
2021-01-25,US,USA,United States,1319672,27957882,1235717,837132,22974366,947675,463365,4502314,270995,463385,4503428,271015,Admin,,
2021-01-26,US,USA,United States,1619735,29577617,1280364,1038678,24013044,960470,556977,5059291,302086,557001,5060429,302107,Admin,,
2021-01-27,US,USA,United States,1883759,31461376,1324515,1231198,25244242,972424,621629,5680920,332826,621651,5682080,332846,Admin,,
2021-01-28,US,USA,United States,1906872,33368248,1369771,1350643,26594885,978603,531715,6212635,371576,531751,6213831,371595,Admin,,
2021-01-29,US,USA,United States,1854910,35223158,1408272,1342955,27937840,975386,472902,6685537,410550,472926,6686757,410570,Admin,,
2021-01-30,US,USA,United States,997934,36221092,1423949,752440,28690280,978393,230574,6916111,422950,230576,6917333,422969,Admin,,
2021-01-31,US,USA,United States,446734,36667826,1432802,320451,29010731,981928,118809,7034920,427996,118823,7036156,428016,Admin,,
2021-02-01,US,USA,United States,1282925,37950751,1427552,726659,29737390,966146,531986,7566906,437799,532199,7568355,437846,Admin,,
2021-02-02,US,USA,United States,1629186,39579937,1428902,943692,30681082,952577,662489,8229395,452872,662560,8230915,452926,Admin,,
2021-02-03,US,USA,United States,2080016,41659953,1456939,1244471,31925553,954473,802199,9031594,478668,802251,9033166,478726,Admin,,
2021-02-04,US,USA,United States,2274029,43933982,1509390,1371090,33296643,957394,872899,9904493,527408,872976,9906142,527473,Admin,,
2021-02-05,US,USA,United States,2279438,46213420,1570037,1336108,34632751,956416,916361,10820854,590760,916423,10822565,590829,Admin,,
2021-02-06,US,USA,United States,1266180,47479600,1608358,842311,35475062,969255,405263,11226117,615715,405304,11227869,615790,Admin,,
2021-02-07,US,USA,United States,436317,47915917,1606870,277179,35752241,963073,150049,11376166,620178,150069,11377938,620254,Admin,,
2021-02-08,US,USA,United States,1511353,49427270,1639502,820954,36573195,976544,668206,12044372,639638,668275,12046213,639694,Admin,,
2021-02-09,US,USA,United States,1897626,51324896,1677851,1022100,37595295,987745,853033,12897405,666859,853110,12899323,666915,Admin,,
2021-02-10,US,USA,United States,2215694,53540590,1697233,1203602,38798897,981906,989140,13886545,693564,989214,13888537,693624,Admin,,
2021-02-11,US,USA,United States,2321151,55861741,1703965,1252581,40051478,964976,1043186,14929731,717891,1043269,14931806,717952,Admin,,
2021-02-12,US,USA,United States,2494469,58356210,1734684,1348339,41399817,966724,1112312,16042043,745884,1112401,16044207,745948,Admin,,
2021-02-13,US,USA,United States,1431554,59787764,1758309,850957,42250774,967959,559160,16601203,767869,559217,16603424,767936,Admin,,
2021-02-14,US,USA,United States,567611,60355375,1777065,334907,42585681,976206,221509,16822712,778078,221523,16824947,778144,Admin,,
2021-02-15,US,USA,United States,1128808,61484183,1722416,601438,43187119,944846,505268,17327980,754801,505355,17330302,754869,Admin,,
2021-02-16,US,USA,United States,1575607,63059790,1676413,789363,43976482,911598,759938,18087918,741502,759995,18090297,741567,Admin,,
2021-02-17,US,USA,United States,1912498,64972288,1633099,923731,44900213,871617,962336,19050254,737673,962415,19052712,737739,Admin,,
2021-02-18,US,USA,United States,1791029,66763317,1557368,821374,45721587,810016,939199,19989453,722817,939290,19992002,722885,Admin,,
2021-02-19,US,USA,United States,1899628,68662945,1472390,819571,46541158,734477,1049315,21038768,713818,1049480,21041482,713896,Admin,,
2021-02-20,US,USA,United States,1271114,69934059,1449470,594563,47135721,697850,655074,21693842,727520,655126,21696608,727597,Admin,,
2021-02-21,US,USA,United States,570635,70504694,1449902,249161,47384882,685600,308935,22002777,740009,308980,22005588,740091,Admin,,
2021-02-22,US,USA,United States,1404830,71909524,1489334,612443,47997325,687172,762460,22765237,776751,762558,22768146,776834,Admin,,
2021-02-23,US,USA,United States,1874241,73783765,1531996,861670,48858995,697502,976856,23742093,807739,976947,23745093,807828,Admin,,
2021-02-24,US,USA,United States,2437379,76221144,1606979,1227946,50086941,740961,1173632,24915725,837924,1173764,24918857,838020,Admin,,
2021-02-25,US,USA,United States,2825495,79046639,1754760,1506912,51593853,838895,1275111,26190836,885912,1275317,26194174,886024,Admin,,
2021-02-26,US,USA,United States,2999155,82045794,1911835,1647726,53241579,957203,1311431,27502267,923357,1311549,27505723,923463,Admin,,
2021-02-27,US,USA,United States,1931804,83977598,2006219,1124871,54366450,1032961,778670,28280937,941014,778964,28284687,941154,Admin,,
2021-02-28,US,USA,United States,813912,84791510,2040973,523211,54889661,1072111,273908,28554845,936010,273979,28558666,936154,Admin,,
2021-03-01,US,USA,United States,1859348,86650858,2105904,1102486,55992147,1142117,721100,29275945,930101,722535,29281201,930436,Admin,,
2021-03-02,US,USA,United States,2356616,89007474,2174815,1423020,57415167,1222310,904986,30180931,919834,905816,30187017,920274,Admin,,
2021-03-03,US,USA,United States,2801680,91809154,2226858,1704503,59119670,1290390,1061478,31242409,903812,1071798,31258815,905708,Admin,,
2021-03-04,US,USA,United States,3083554,94892708,2263724,1913295,61032965,1348445,1133256,32375665,883547,1181265,32440080,892272,Admin,,
2021-03-05,US,USA,United States,3114464,98007172,2280196,1974242,63007207,1395090,1111860,33487525,855037,1235120,33675200,881353,Admin,,
2021-03-06,US,USA,United States,1993652,100000824,2289032,1323296,64330503,1423436,653585,34141110,837168,827938,34503138,888350,Admin,,
2021-03-07,US,USA,United States,890177,100891001,2299927,658884,64989387,1442818,223148,34364258,829916,325053,34828191,895646,Admin,,
2021-03-08,US,USA,United States,2073869,102964870,2330573,1442748,66432135,1491427,612858,34977116,814453,808023,35636214,907859,Admin,,
2021-03-09,US,USA,United States,2618772,105583642,2368024,1775442,68207577,1541773,824680,35801796,802981,1032399,36668613,925942,Admin,,
2021-03-10,US,USA,United States,3042020,108625662,2402358,2037525,70245102,1589347,980304,36782100,791384,1221169,37889782,947281,Admin,,
2021-03-11,US,USA,United States,3370189,111995851,2443306,2252781,72497883,1637845,1085177,37867277,784516,1353656,39243438,971908,Admin,,
2021-03-12,US,USA,United States,3339554,115335405,2475461,2089357,74587240,1654290,1206839,39074116,798084,1467388,40710826,1005089,Admin,,
2021-03-13,US,USA,United States,2136972,117472377,2495936,1374762,75962002,1661643,737464,39811580,810067,981411,41692237,1027014,Admin,,
2021-03-14,US,USA,United States,944791,118417168,2503738,635301,76597303,1658274,294647,40106227,820281,405482,42097719,1038504,Admin,,
2021-03-15,US,USA,United States,2182599,120599767,2519271,1456224,78053527,1660199,698233,40804460,832478,829393,42927112,1041556,Admin,,
2021-03-16,US,USA,United States,2786224,123385991,2543192,1896499,79950026,1677493,868130,41672590,838685,1000990,43928102,1037069,Admin,,
2021-03-17,US,USA,United States,3073347,126459338,2547668,2101862,82051888,1686684,949447,42622037,834277,1081282,45009384,1017086,Admin,,
2021-03-18,US,USA,United States,3301796,129761134,2537897,2264598,84316486,1688372,1014621,43636658,824197,1155134,46164518,988725,Admin,,
2021-03-19,US,USA,United States,3217982,132979116,2520530,2182872,86499358,1701731,1010561,44647219,796158,1162420,47326938,945158,Admin,,
2021-03-20,US,USA,United States,2086070,135065186,2513258,1383588,87882946,1702992,687492,45334711,789019,825064,48152002,922823,Admin,,
2021-03-21,US,USA,United States,973698,136038884,2517388,666905,88549851,1707507,298473,45633184,789565,348087,48500089,914624,Admin,,
2021-03-22,US,USA,United States,2261652,138300536,2528681,1569264,90119115,1723655,676086,46309270,786401,760922,49261011,904842,Admin,,
2021-03-23,US,USA,United States,2959667,141260203,2553458,1956067,92075182,1732165,982232,47291502,802702,1089785,50350796,917527,Admin,,
2021-03-24,US,USA,United States,3443258,144703461,2606303,2181924,94257106,1743603,1236762,48528264,843747,1352921,51703717,956333,Admin,,
2021-03-25,US,USA,United States,3712541,148416002,2664981,2243132,96500238,1740536,1441412,49969676,904717,1567409,53271126,1015229,Admin,,
2021-03-26,US,USA,United States,3699149,152115151,2733719,2083819,98584057,1726386,1589089,51558765,987364,1714143,54985269,1094047,Admin,,
2021-03-27,US,USA,United States,2402048,154517199,2778859,1356068,99940125,1722454,1028134,52586899,1036027,1117404,56102673,1135810,Admin,,
2021-03-28,US,USA,United States,1165005,155682204,2806188,660933,100601058,1721601,491556,53078455,1063610,521523,56624196,1160586,Admin,,
2021-03-29,US,USA,United States,2707265,158389469,2869847,1576899,102177957,1722692,1109264,54187719,1125493,1193925,57818121,1222444,Admin,,
2021-03-30,US,USA,United States,3432748,161822217,2937430,1980641,104158598,1726202,1429975,55617694,1189456,1553762,59371883,1288726,Admin,,
2021-03-31,US,USA,United States,4018653,165840870,3019629,2373208,106531806,1753529,1619067,57236761,1244071,1839498,61211381,1358237,Admin,,
2021-04-01,US,USA,United States,4320133,170161003,3106428,2466835,108998641,1785486,1819376,59056137,1298066,2101549,63312930,1434543,Admin,,
