Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,32022,32022,32022,26529,26529,26529,6510,6510,6510,Admin,,
2020-12-14,US,USA,United States,4598,36620,18310,4437,30966,15483,128,6638,3319,Admin,,
2020-12-15,US,USA,United States,47995,84615,28205,45831,76797,25599,265,6903,2301,Admin,,
2020-12-16,US,USA,United States,159395,244010,61003,154177,230974,57744,453,7356,1839,Admin,,
2020-12-17,US,USA,United States,272681,516691,103338,265783,496757,99351,759,8115,1623,Admin,,
2020-12-18,US,USA,United States,416619,933310,155552,408169,904926,150821,1209,9324,1554,Admin,,
2020-12-19,US,USA,United States,182098,1115408,159344,178220,1083146,154735,1073,10397,1485,Admin,,
2020-12-20,US,USA,United States,105593,1221001,169854,103622,1186768,165748,724,11121,659,Admin,,
2020-12-21,US,USA,United States,382474,1603475,223836,375730,1562498,218790,1512,12633,856,Admin,,
2020-12-22,US,USA,United States,448411,2051886,281039,439738,2002236,275063,2961,15594,1242,Admin,,
2020-12-23,US,USA,United States,574802,2626688,340383,563242,2565478,333501,3081,18675,1617,Admin,,
2020-12-24,US,USA,United States,196108,2822796,329444,191271,2756749,322856,1111,19786,1667,Admin,,
2020-12-25,US,USA,United States,12725,2835521,271744,12563,2769312,266341,106,19892,1510,Admin,,
2020-12-26,US,USA,United States,141584,2977105,265957,138356,2907668,260646,961,20853,1494,Admin,,
2020-12-27,US,USA,United States,96354,3073459,264637,93664,3001332,259223,734,21587,1495,Admin,,
2020-12-28,US,USA,United States,591480,3664939,294495,577453,3578785,288041,4267,25854,1889,Admin,,
2020-12-29,US,USA,United States,721962,4386901,333574,703831,4282616,325769,5261,31115,2217,Admin,,
2020-12-30,US,USA,United States,843347,5230248,371937,824777,5107393,363131,7826,38941,2895,Admin,,
2020-12-31,US,USA,United States,420867,5651115,404046,411569,5518962,394602,3198,42139,3193,Admin,,
2021-01-01,US,USA,United States,107972,5759087,417652,97713,5616675,406766,7194,49333,4206,Admin,,
2021-01-02,US,USA,United States,264057,6023144,435148,256098,5872773,423586,2886,52219,4481,Admin,,
2021-01-03,US,USA,United States,139139,6162283,441261,132246,6005019,429098,2466,54685,4728,Admin,,
2021-01-04,US,USA,United States,657834,6820117,450740,600277,6605296,432359,44938,99623,10538,Admin,,
2021-01-05,US,USA,United States,831767,7651884,466426,731899,7337195,436368,87581,187204,22298,Admin,,
2021-01-06,US,USA,United States,1023261,8675145,492128,832290,8169485,437442,172679,359883,45849,Admin,,
2021-01-07,US,USA,United States,1170630,9845775,599237,867658,9037143,502597,281275,641158,85574,Admin,,
2021-01-08,US,USA,United States,1236968,11082743,760522,849047,9886190,609931,363850,1005008,136525,Admin,,
2021-01-09,US,USA,United States,508717,11591460,795474,370897,10257087,626331,128854,1133862,154520,Admin,,
2021-01-10,US,USA,United States,251665,11843125,811549,176721,10433808,632684,69725,1203587,164129,Admin,,
2021-01-11,US,USA,United States,1070878,12914003,870555,724928,11158736,650491,323009,1526596,203853,Admin,,
2021-01-12,US,USA,United States,1259405,14173408,931646,918398,12077134,677134,314863,1841459,236322,Admin,,
2021-01-13,US,USA,United States,1324527,15497935,974684,1031190,13108324,705548,270886,2112345,250352,Admin,,
2021-01-14,US,USA,United States,1316722,16814657,995555,1158334,14266658,747074,136038,2248383,229604,Admin,,
2021-01-15,US,USA,United States,1258043,18072700,998565,1118051,15384709,785503,121077,2369460,194922,Admin,,
2021-01-16,US,USA,United States,650444,18723144,1018812,567660,15952369,813612,72061,2441521,186808,Admin,,
2021-01-17,US,USA,United States,306156,19029300,1026596,256542,16208911,825015,42210,2483731,182878,Admin,,
2021-01-18,US,USA,United States,886180,19915480,1000211,639426,16848337,812800,228291,2712022,169347,Admin,,
2021-01-19,US,USA,United States,1347139,21262619,1012744,966644,17814981,819692,357151,3069173,175388,Admin,,
2021-01-20,US,USA,United States,1605906,22868525,1052941,1155748,18970729,837486,421849,3491022,196954,Admin,,
2021-01-21,US,USA,United States,1634236,24502761,1098301,1332509,20303238,862369,275531,3766553,216881,Admin,,
2021-01-22,US,USA,United States,1629762,26132523,1151403,1394468,21697706,901857,210113,3976666,229601,Admin,,
2021-01-23,US,USA,United States,909386,27041909,1188395,744533,22442239,927124,151164,4127830,240901,Admin,,
2021-01-24,US,USA,United States,396314,27438223,1201275,300657,22742896,933426,88553,4216383,247522,Admin,,
2021-01-25,US,USA,United States,1375071,28813294,1271116,861062,23603958,965089,490382,4706765,284963,Admin,,
2021-01-26,US,USA,United States,1664226,30477520,1316414,1054014,24657972,977570,583338,5290103,317276,Admin,,
2021-01-27,US,USA,United States,1935660,32413180,1363522,1252709,25910681,991422,649802,5939905,349840,Admin,,
2021-01-28,US,USA,United States,1964936,34378116,1410765,1371904,27282585,997050,559435,6499340,390398,Admin,,
2021-01-29,US,USA,United States,1917328,36295444,1451846,1374316,28656901,994171,497306,6996646,431426,Admin,,
2021-01-30,US,USA,United States,1019930,37315374,1467638,759291,29416192,996279,243108,7239754,444561,Admin,,
2021-01-31,US,USA,United States,460480,37775854,1476804,322603,29738795,999414,127591,7367345,450137,Admin,,
2021-02-01,US,USA,United States,1390455,39166309,1479002,772744,30511539,986797,575584,7942929,462309,Admin,,
2021-02-02,US,USA,United States,1699308,40865617,1484014,964291,31475830,973980,701039,8643968,479124,Admin,,
2021-02-03,US,USA,United States,2142234,43007851,1513524,1261741,32737571,975270,836165,9480133,505747,Admin,,
2021-02-04,US,USA,United States,2349254,45357105,1568427,1389866,34127437,977836,914660,10394793,556493,Admin,,
2021-02-05,US,USA,United States,2358690,47715795,1631479,1356420,35483857,975279,962591,11357384,622963,Admin,,
2021-02-06,US,USA,United States,1303492,49019287,1671988,853765,36337622,988776,422786,11780170,648631,Admin,,
2021-02-07,US,USA,United States,445337,49464624,1669824,277514,36615136,982334,157200,11937370,652861,Admin,,
2021-02-08,US,USA,United States,1582232,51046856,1697221,838257,37453393,991693,706593,12643963,671576,Admin,,
2021-02-09,US,USA,United States,1976795,53023651,1736862,1037949,38491342,1002216,897275,13541238,699610,Admin,,
2021-02-10,US,USA,United States,2308257,55331908,1760580,1230043,39721385,997688,1037781,14579019,728412,Admin,,
2021-02-11,US,USA,United States,2410012,57741920,1769259,1277796,40999181,981678,1091384,15670403,753659,Admin,,
2021-02-12,US,USA,United States,2588262,60330182,1802055,1379690,42378871,985002,1159092,16829495,781730,Admin,,
2021-02-13,US,USA,United States,1477647,61807829,1826935,870586,43249457,987405,573101,17402596,803204,Admin,,
2021-02-14,US,USA,United States,593421,62401250,1848089,346841,43596298,997309,229561,17632157,813541,Admin,,
2021-02-15,US,USA,United States,1180169,63581419,1790652,610599,44206897,964786,535798,18167955,789142,Admin,,
2021-02-16,US,USA,United States,1623399,65204818,1740167,797326,45004223,930412,788829,18956784,773649,Admin,,
2021-02-17,US,USA,United States,1967947,67172765,1691551,933651,45937874,888070,991764,19948548,767076,Admin,,
2021-02-18,US,USA,United States,1859944,69032709,1612970,834308,46772182,824714,976370,20924918,750645,Admin,,
2021-02-19,US,USA,United States,1969653,71002362,1524597,824318,47596500,745376,1097145,22022063,741795,Admin,,
2021-02-20,US,USA,United States,1307556,72309918,1500298,597131,48193631,706311,680959,22703022,757204,Admin,,
2021-02-21,US,USA,United States,596893,72906811,1500794,254635,48448266,693138,323994,23027016,770694,Admin,,
2021-02-22,US,USA,United States,1463965,74370776,1541337,617849,49066115,694174,803087,23830103,808878,Admin,,
2021-02-23,US,USA,United States,1941481,76312257,1586777,867394,49933509,704184,1027756,24857859,843011,Admin,,
2021-02-24,US,USA,United States,2531659,78843916,1667307,1246296,51179805,748847,1235695,26093554,877858,Admin,,
2021-02-25,US,USA,United States,2942566,81786482,1821968,1538067,52717872,849384,1343612,27437166,930321,Admin,,
2021-02-26,US,USA,United States,3118743,84905225,1986123,1674155,54392027,970790,1384647,28821813,971393,Admin,,
2021-02-27,US,USA,United States,1998515,86903740,2084832,1141751,55533778,1048592,818469,29640282,991037,Admin,,
2021-02-28,US,USA,United States,857026,87760766,2121994,535308,56069086,1088689,295570,29935852,986977,Admin,,
2021-03-01,US,USA,United States,2059515,89820281,2207072,1203312,57272398,1172326,796825,30732677,986082,Admin,,
2021-03-02,US,USA,United States,2467590,92287871,2282231,1465177,58737575,1257724,961829,31694506,976664,Admin,,
2021-03-03,US,USA,United States,2908211,95196082,2336024,1744320,60481895,1328870,1124435,32818941,960770,Admin,,
2021-03-04,US,USA,United States,3207791,98403873,2373913,1958345,62440240,1388910,1245214,34064155,946713,Admin,,
2021-03-05,US,USA,United States,3233613,101637486,2390323,2005595,64445835,1436258,1308291,35372446,935805,Admin,,
2021-03-06,US,USA,United States,2061900,103699386,2399378,1351929,65797764,1466284,863562,36236008,942247,Admin,,
2021-03-07,US,USA,United States,926274,104625660,2409271,678040,66475804,1486674,343769,36579777,949132,Admin,,
2021-03-08,US,USA,United States,2168174,106793834,2424793,1484274,67960078,1526811,852365,37432142,957066,Admin,,
2021-03-09,US,USA,United States,2711592,109505426,2459651,1811677,69771755,1576311,1081976,38514118,974230,Admin,,
2021-03-10,US,USA,United States,3129302,112634728,2491235,2065274,71837029,1622162,1269992,39784110,995024,Admin,,
2021-03-11,US,USA,United States,3444714,116079442,2525081,2279612,74116641,1668057,1401318,41185428,1017325,Admin,,
2021-03-12,US,USA,United States,3431852,119511294,2553401,2119712,76236353,1684360,1530121,42715549,1049015,Admin,,
2021-03-13,US,USA,United States,2194087,121705381,2572285,1386019,77622372,1689230,1019414,43734963,1071279,Admin,,
2021-03-14,US,USA,United States,985005,122690386,2580675,648759,78271131,1685047,427017,44161980,1083172,Admin,,
2021-03-15,US,USA,United States,2285875,124976261,2597490,1499661,79770792,1687245,870390,45032370,1085747,Admin,,
2021-03-16,US,USA,United States,2891933,127868194,2623253,1932411,81703203,1704493,1049895,46082265,1081164,Admin,,
2021-03-17,US,USA,United States,3173180,131041374,2629521,2130064,83833267,1713748,1131822,47214087,1061425,Admin,,
2021-03-18,US,USA,United States,3407481,134448855,2624202,2298362,86131629,1716427,1206156,48420243,1033545,Admin,,
2021-03-19,US,USA,United States,3342947,137791802,2611501,2216459,88348088,1730248,1224573,49644816,989895,Admin,,
2021-03-20,US,USA,United States,2159165,139950967,2606512,1413125,89761213,1734120,860815,50505631,967238,Admin,,
2021-03-21,US,USA,United States,1021938,140972905,2611788,684580,90445793,1739237,372021,50877652,959382,Admin,,
2021-03-22,US,USA,United States,2368522,143341427,2623595,1606166,92051959,1754452,808459,51686111,950534,Admin,,
2021-03-23,US,USA,United States,3070713,146412140,2649135,1985830,94037789,1762084,1154006,52840117,965407,Admin,,
2021-03-24,US,USA,United States,3563954,149976094,2704960,2211984,96249773,1773787,1424754,54264871,1007255,Admin,,
2021-03-25,US,USA,United States,3842777,153818871,2767145,2269936,98519709,1769726,1650468,55915339,1070728,Admin,,
2021-03-26,US,USA,United States,3836294,157655165,2837623,2107014,100626723,1754091,1802796,57718135,1153331,Admin,,
2021-03-27,US,USA,United States,2477594,160132759,2883113,1373211,101999934,1748389,1165551,58883686,1196865,Admin,,
2021-03-28,US,USA,United States,1212362,161345121,2910317,672809,102672743,1746707,551592,59435278,1222518,Admin,,
2021-03-29,US,USA,United States,2843991,164189112,2978241,1610805,104283548,1747370,1276345,60711623,1289359,Admin,,
2021-03-30,US,USA,United States,3600136,167789248,3053873,2016964,106300512,1751818,1663830,62375453,1362191,Admin,,
2021-03-31,US,USA,United States,4178625,171967873,3141683,2415576,108716088,1780902,1942024,64317477,1436087,Admin,,
2021-04-01,US,USA,United States,4567585,176535458,3245227,2535704,111251792,1818869,2245422,66562899,1521080,Admin,,
2021-04-02,US,USA,United States,3663049,180198507,3220477,2062301,113314093,1812481,1818468,68381367,1523319,Admin,,
2021-04-03,US,USA,United States,2305752,182504259,3195929,1327296,114641389,1805922,1160232,69541599,1522559,Admin,,
2021-04-04,US,USA,United States,764939,183269198,3132011,438569,115079958,1772459,371909,69913508,1496890,Admin,,
2021-04-05,US,USA,United States,3111152,186380350,3170177,1737855,116817813,1790609,1603848,71517356,1543676,Admin,,
2021-04-06,US,USA,United States,3985356,190365706,3225208,2292842,119110655,1830020,2082647,73600003,1603507,Admin,,
2021-04-07,US,USA,United States,4363574,194729280,3251630,2565084,121675739,1851379,2306872,75906875,1655628,Admin,,
