Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,LTC,LTC,Long Term Care,229,229,229,229,229,229,0,0,0,Admin,,
2020-12-14,LTC,LTC,Long Term Care,0,229,114,0,229,115,0,0,0,Admin,,
2020-12-15,LTC,LTC,Long Term Care,0,229,76,0,229,76,0,0,0,Admin,,
2020-12-16,LTC,LTC,Long Term Care,0,229,57,0,229,57,0,0,0,Admin,,
2020-12-17,LTC,LTC,Long Term Care,5,234,46,5,234,47,0,0,0,Admin,,
2020-12-18,LTC,LTC,Long Term Care,1518,1752,292,1319,1553,259,0,0,0,Admin,,
2020-12-19,LTC,LTC,Long Term Care,323,2075,296,323,1876,268,0,0,0,Admin,,
2020-12-20,LTC,LTC,Long Term Care,211,2286,293,211,2087,265,0,0,0,Admin,,
2020-12-21,LTC,LTC,Long Term Care,14149,16435,2315,13986,16073,2263,0,0,0,Admin,,
2020-12-22,LTC,LTC,Long Term Care,16773,33208,4711,16551,32624,4628,9,9,1,Admin,,
2020-12-23,LTC,LTC,Long Term Care,22714,55922,7956,20145,52769,7506,13,22,3,Admin,,
2020-12-24,LTC,LTC,Long Term Care,2042,57964,8247,2026,54795,7794,16,38,5,Admin,,
2020-12-25,LTC,LTC,Long Term Care,115,58079,8046,115,54910,7622,0,38,5,Admin,,
2020-12-26,LTC,LTC,Long Term Care,9313,67392,9331,9189,64099,8889,13,51,7,Admin,,
2020-12-27,LTC,LTC,Long Term Care,8923,76315,10575,8799,72898,10116,8,59,8,Admin,,
2020-12-28,LTC,LTC,Long Term Care,59226,135541,17015,58629,131527,16493,20,79,11,Admin,,
2020-12-29,LTC,LTC,Long Term Care,79203,214744,25933,78086,209613,25284,75,154,21,Admin,,
2020-12-30,LTC,LTC,Long Term Care,77200,291944,33717,76111,285724,33279,247,401,54,Admin,,
2020-12-31,LTC,LTC,Long Term Care,16131,308075,35730,16054,301778,35283,70,471,62,Admin,,
2021-01-01,LTC,LTC,Long Term Care,1592,309667,35941,1588,303366,35494,4,475,62,Admin,,
2021-01-02,LTC,LTC,Long Term Care,46155,355822,41204,45501,348867,40681,38,513,66,Admin,,
2021-01-03,LTC,LTC,Long Term Care,32404,388226,44558,31721,380588,43956,57,570,73,Admin,,
2021-01-04,LTC,LTC,Long Term Care,85515,473741,48314,84639,465227,47671,58,628,78,Admin,,
2021-01-05,LTC,LTC,Long Term Care,96467,570208,50780,95881,561108,50214,103,731,82,Admin,,
2021-01-06,LTC,LTC,Long Term Care,94675,664883,53277,93793,654901,52740,174,905,72,Admin,,
2021-01-07,LTC,LTC,Long Term Care,122831,787714,68519,121665,776566,67827,338,1243,110,Admin,,
2021-01-08,LTC,LTC,Long Term Care,113676,901390,84531,111597,888163,83542,1247,2490,288,Admin,,
2021-01-09,LTC,LTC,Long Term Care,50430,951820,85142,49536,937699,84119,336,2826,330,Admin,,
2021-01-10,LTC,LTC,Long Term Care,35483,987303,85582,34997,972696,84587,283,3109,363,Admin,,
2021-01-11,LTC,LTC,Long Term Care,143135,1130438,93813,130880,1103576,91193,11357,14466,1977,Admin,,
2021-01-12,LTC,LTC,Long Term Care,156213,1286651,102349,141907,1245483,97768,13393,27859,3875,Admin,,
2021-01-13,LTC,LTC,Long Term Care,159680,1446331,111635,143079,1388562,104809,15752,43611,6101,Admin,,
2021-01-14,LTC,LTC,Long Term Care,141120,1587451,114248,137521,1526083,107074,2984,46595,6479,Admin,,
2021-01-15,LTC,LTC,Long Term Care,112663,1700114,114103,110178,1636261,106871,1461,48056,6509,Admin,,
2021-01-16,LTC,LTC,Long Term Care,64173,1764287,116066,56508,1692769,107867,7012,55068,7463,Admin,,
2021-01-17,LTC,LTC,Long Term Care,48979,1813266,117994,43106,1735875,109026,5631,60699,8227,Admin,,
2021-01-18,LTC,LTC,Long Term Care,170055,1983321,121840,129221,1865096,108789,40251,100950,12355,Admin,,
2021-01-19,LTC,LTC,Long Term Care,180095,2163416,125252,131982,1997078,107371,47422,148372,17216,Admin,,
2021-01-20,LTC,LTC,Long Term Care,190577,2353993,129666,146659,2143737,107882,43217,191589,21140,Admin,,
2021-01-21,LTC,LTC,Long Term Care,143970,2497963,130073,132439,2276176,107156,10960,202549,22279,Admin,,
2021-01-22,LTC,LTC,Long Term Care,126606,2624569,132065,121683,2397859,108800,4462,207011,22708,Admin,,
2021-01-23,LTC,LTC,Long Term Care,96355,2720924,136662,68073,2465932,110452,27812,234823,25679,Admin,,
2021-01-24,LTC,LTC,Long Term Care,62924,2783848,138654,43411,2509343,110495,19242,254065,27624,Admin,,
2021-01-25,LTC,LTC,Long Term Care,184414,2968262,140705,126161,2635504,110058,57198,311263,30045,Admin,,
2021-01-26,LTC,LTC,Long Term Care,204636,3172898,144211,133934,2769438,110337,70002,381265,33270,Admin,,
2021-01-27,LTC,LTC,Long Term Care,211414,3384312,147188,140337,2909775,109434,70425,451690,37157,Admin,,
2021-01-28,LTC,LTC,Long Term Care,190395,3574707,153820,118555,3028330,107451,71148,522838,45756,Admin,,
2021-01-29,LTC,LTC,Long Term Care,177302,3752009,161062,114036,3142366,106358,62771,585609,54085,Admin,,
2021-01-30,LTC,LTC,Long Term Care,96084,3848093,161024,60952,3203318,105341,34722,620331,55073,Admin,,
2021-01-31,LTC,LTC,Long Term Care,67115,3915208,161622,42581,3245899,105222,24231,644562,55785,Admin,,
2021-02-01,LTC,LTC,Long Term Care,173730,4088938,160096,88342,3334241,99820,84695,729257,59713,Admin,,
2021-02-02,LTC,LTC,Long Term Care,188001,4276939,157720,96444,3430685,94464,90256,819513,62607,Admin,,
2021-02-03,LTC,LTC,Long Term Care,198684,4475623,155901,101142,3531827,88865,96591,916104,66345,Admin,,
2021-02-04,LTC,LTC,Long Term Care,203106,4678729,157717,99510,3631337,86144,102945,1019049,70887,Admin,,
2021-02-05,LTC,LTC,Long Term Care,207179,4885908,161985,110304,3741641,85611,96280,1115329,75674,Admin,,
2021-02-06,LTC,LTC,Long Term Care,110152,4996060,163995,60499,3802140,85546,49271,1164600,77753,Admin,,
2021-02-07,LTC,LTC,Long Term Care,64990,5061050,163691,30167,3832307,83773,34582,1199182,79231,Admin,,
2021-02-08,LTC,LTC,Long Term Care,161032,5222082,161877,73455,3905762,81646,86659,1285841,79512,Admin,,
2021-02-09,LTC,LTC,Long Term Care,168349,5390431,159070,74708,3980470,78541,92798,1378639,79875,Admin,,
2021-02-10,LTC,LTC,Long Term Care,160992,5551423,153685,61024,4041494,72810,99004,1477643,80220,Admin,,
2021-02-11,LTC,LTC,Long Term Care,158846,5710269,147362,62498,4103992,67522,95744,1573387,79191,Admin,,
2021-02-12,LTC,LTC,Long Term Care,170541,5880810,142128,84330,4188322,63812,85732,1659119,77684,Admin,,
2021-02-13,LTC,LTC,Long Term Care,85005,5965815,138536,42513,4230835,61242,42026,1701145,76649,Admin,,
2021-02-14,LTC,LTC,Long Term Care,52938,6018753,136814,25174,4256009,60529,27465,1728610,75633,Admin,,
2021-02-15,LTC,LTC,Long Term Care,105308,6124061,128854,38547,4294556,55542,66071,1794681,72691,Admin,,
2021-02-16,LTC,LTC,Long Term Care,111856,6235917,120783,42261,4336817,50907,69113,1863794,69308,Admin,,
2021-02-17,LTC,LTC,Long Term Care,116253,6352170,114392,41013,4377830,48048,74742,1938536,65842,Admin,,
2021-02-18,LTC,LTC,Long Term Care,109439,6461609,107334,36560,4414390,44343,72449,2010985,62514,Admin,,
2021-02-19,LTC,LTC,Long Term Care,110108,6571717,98701,37184,4451574,37607,72508,2083493,60625,Admin,,
2021-02-20,LTC,LTC,Long Term Care,59447,6631164,95049,19188,4470762,34275,40024,2123517,60339,Admin,,
2021-02-21,LTC,LTC,Long Term Care,41440,6672604,93407,12666,4483428,32488,28628,2152145,60505,Admin,,
2021-02-22,LTC,LTC,Long Term Care,93044,6765648,91655,29192,4512620,31152,63371,2215516,60119,Admin,,
2021-02-23,LTC,LTC,Long Term Care,91786,6857434,88788,29637,4542257,29349,61688,2277204,59059,Admin,,
2021-02-24,LTC,LTC,Long Term Care,103923,6961357,87026,37876,4580133,28900,65593,2342797,57752,Admin,,
2021-02-25,LTC,LTC,Long Term Care,108663,7070020,86915,41927,4622060,29667,66289,2409086,56872,Admin,,
2021-02-26,LTC,LTC,Long Term Care,68159,7138179,80923,22326,4644386,27545,45531,2454617,53018,Admin,,
2021-02-27,LTC,LTC,Long Term Care,41237,7179416,78321,13061,4657447,26669,27984,2482601,51298,Admin,,
2021-02-28,LTC,LTC,Long Term Care,20752,7200168,75366,6132,4663579,25736,14504,2497105,49280,Admin,,
2021-03-01,LTC,LTC,Long Term Care,36819,7236987,67334,12692,4676271,23379,23908,2521013,43642,Admin,,
2021-03-02,LTC,LTC,Long Term Care,39902,7276889,59922,14670,4690941,21241,25030,2546043,38406,Admin,,
2021-03-03,LTC,LTC,Long Term Care,40367,7317256,50842,12857,4703798,17666,27300,2573343,32935,Admin,,
2021-03-04,LTC,LTC,Long Term Care,39240,7356496,40925,11426,4715224,13309,27547,2600890,27401,Admin,,
2021-03-05,LTC,LTC,Long Term Care,38238,7394734,36650,12401,4727625,11891,25601,2626491,24553,Admin,,
2021-03-06,LTC,LTC,Long Term Care,15752,7410486,33010,4966,4732591,10735,10663,2637154,22079,Admin,,
2021-03-07,LTC,LTC,Long Term Care,10059,7420545,31482,3240,4735831,10322,6747,2643901,20971,Admin,,
2021-03-08,LTC,LTC,Long Term Care,22304,7442849,29408,7020,4742851,9511,15088,2658989,19711,Admin,,
2021-03-09,LTC,LTC,Long Term Care,2949,7445798,24129,454,4743305,7481,2454,2661443,16486,Admin,,
2021-03-10,LTC,LTC,Long Term Care,0,7445798,18363,0,4743305,5644,0,2661443,12586,Admin,,
