Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12726,12726,12726,11202,11202,11202,1355,1355,1355,1434,1434,1434,Admin,,
2020-12-14,US,USA,United States,3805,16531,8265,3677,14879,7440,5,1360,680,23,1457,728,Admin,,
2020-12-15,US,USA,United States,49451,65982,21994,45980,60859,20286,27,1387,462,48,1505,501,Admin,,
2020-12-16,US,USA,United States,159706,225688,56422,152790,213649,53412,207,1594,399,230,1735,433,Admin,,
2020-12-17,US,USA,United States,272646,498334,99666,261586,475235,95047,511,2105,421,532,2267,453,Admin,,
2020-12-18,US,USA,United States,415125,913459,152243,403269,878504,146417,654,2759,460,657,2924,487,Admin,,
2020-12-19,US,USA,United States,181063,1094522,156360,176209,1054713,150673,742,3501,500,743,3667,523,Admin,,
2020-12-20,US,USA,United States,103616,1198138,169344,101265,1155978,163539,517,4018,380,555,4222,398,Admin,,
2020-12-21,US,USA,United States,378958,1577096,222937,370260,1526238,215908,865,4883,503,869,5091,519,Admin,,
2020-12-22,US,USA,United States,445341,2022437,279493,435846,1962084,271604,2119,7002,802,2122,7213,815,Admin,,
2020-12-23,US,USA,United States,565789,2588226,337505,553486,2515570,328846,1725,8727,1019,1729,8942,1029,Admin,,
2020-12-24,US,USA,United States,193633,2781859,326217,188006,2703576,318334,887,9614,1073,890,9832,1080,Admin,,
2020-12-25,US,USA,United States,12132,2793991,268647,12020,2715596,262442,54,9668,987,54,9886,994,Admin,,
2020-12-26,US,USA,United States,137929,2931920,262485,135334,2850930,256602,387,10055,936,390,10276,944,Admin,,
2020-12-27,US,USA,United States,92913,3024833,260956,90929,2941859,255126,351,10406,913,398,10674,921,Admin,,
2020-12-28,US,USA,United States,575732,3600565,289067,561245,3503104,282409,2430,12836,1136,2437,13111,1145,Admin,,
2020-12-29,US,USA,United States,705024,4305589,326164,683422,4186526,317777,3175,16011,1287,3181,16292,1297,Admin,,
2020-12-30,US,USA,United States,824108,5129697,363067,800365,4986891,353046,5671,21682,1851,5676,21968,1860,Admin,,
2020-12-31,US,USA,United States,414130,5543827,394566,402334,5389225,383664,2110,23792,2025,2112,24080,2035,Admin,,
2021-01-01,US,USA,United States,49182,5593009,399859,46571,5435796,388600,1779,25571,2272,1884,25964,2296,Admin,,
2021-01-02,US,USA,United States,250036,5843045,415875,243017,5678813,403983,2292,27863,2544,2300,28264,2569,Admin,,
2021-01-03,US,USA,United States,129845,5972890,421151,123519,5802332,408639,2138,30001,2799,2140,30404,2818,Admin,,
2021-01-04,US,USA,United States,630553,6603443,428982,575221,6377553,410636,42367,72368,8505,42381,72785,8524,Admin,,
2021-01-05,US,USA,United States,795061,7398504,441845,699011,7076564,412863,82622,154990,19854,82636,155421,19875,Admin,,
2021-01-06,US,USA,United States,990841,8389345,465664,806853,7883417,413789,166574,321564,42840,166598,322019,42864,Admin,,
2021-01-07,US,USA,United States,1127648,9516993,567595,836236,8719653,475775,269779,591343,81079,269791,591810,81104,Admin,,
2021-01-08,US,USA,United States,1191905,10708898,730841,817423,9537076,585897,351378,942721,131021,351399,943209,131035,Admin,,
2021-01-09,US,USA,United States,489485,11198383,765048,357376,9894452,602234,124482,1067203,148477,124487,1067696,148490,Admin,,
2021-01-10,US,USA,United States,238488,11436871,780568,167795,10062247,608559,67066,1134269,157753,67077,1134773,157767,Admin,,
2021-01-11,US,USA,United States,1030489,12467360,837702,697082,10759329,625968,314089,1448358,196570,314108,1448881,196585,Admin,,
2021-01-12,US,USA,United States,1209473,13676833,896904,882586,11641915,652193,305519,1753877,228412,305541,1754422,228428,Admin,,
2021-01-13,US,USA,United States,1281851,14958684,938477,998412,12640327,679559,263819,2017696,242305,263833,2018255,242319,Admin,,
