Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,33837,33837,33837,27850,27850,27850,6979,6979,6979,Admin,,
2020-12-14,US,USA,United States,4528,38365,19183,4363,32213,16107,130,7109,3555,Admin,,
2020-12-15,US,USA,United States,47368,85733,28578,45178,77391,25797,268,7377,2459,Admin,,
2020-12-16,US,USA,United States,158424,244157,61039,153126,230517,57629,460,7837,1959,Admin,,
2020-12-17,US,USA,United States,271081,515238,103048,264055,494572,98914,772,8609,1722,Admin,,
2020-12-18,US,USA,United States,413245,928483,154747,404271,898843,149807,1224,9833,1639,Admin,,
2020-12-19,US,USA,United States,182258,1110741,158677,178143,1076986,153855,1078,10911,1559,Admin,,
2020-12-20,US,USA,United States,105923,1216664,168975,103820,1180806,164708,743,11654,668,Admin,,
2020-12-21,US,USA,United States,385210,1601874,223358,377949,1558755,218077,1543,13197,870,Admin,,
2020-12-22,US,USA,United States,449392,2051266,280790,440298,1999053,274523,2970,16167,1256,Admin,,
2020-12-23,US,USA,United States,575621,2626887,340390,563710,2562763,333178,3073,19240,1629,Admin,,
2020-12-24,US,USA,United States,196921,2823808,329796,192032,2754795,322889,1092,20332,1675,Admin,,
2020-12-25,US,USA,United States,12666,2836474,272570,12511,2767306,266923,102,20434,1514,Admin,,
2020-12-26,US,USA,United States,142151,2978625,266841,138693,2905999,261288,951,21385,1496,Admin,,
2020-12-27,US,USA,United States,96462,3075087,265489,93634,2999633,259832,737,22122,1495,Admin,,
2020-12-28,US,USA,United States,593990,3669077,295315,579538,3579171,288631,4277,26399,1886,Admin,,
2020-12-29,US,USA,United States,724739,4393816,334650,706051,4285222,326596,5295,31694,2218,Admin,,
2020-12-30,US,USA,United States,845875,5239691,373258,825731,5110953,364027,8422,40116,2982,Admin,,
2020-12-31,US,USA,United States,422387,5662078,405467,412654,5523607,395545,3190,43306,3282,Admin,,
2021-01-01,US,USA,United States,113239,5775317,419835,102329,5625936,408376,7521,50827,4342,Admin,,
2021-01-02,US,USA,United States,264891,6040208,437369,256529,5882465,425209,2974,53801,4631,Admin,,
2021-01-03,US,USA,United States,139476,6179684,443514,132454,6014919,430755,2506,56307,4884,Admin,,
2021-01-04,US,USA,United States,660976,6840660,453083,602712,6617631,434066,45036,101343,10706,Admin,,
2021-01-05,US,USA,United States,836218,7676878,469009,736645,7354276,438436,86803,188146,22350,Admin,,
2021-01-06,US,USA,United States,1027018,8703896,494886,835782,8190058,439872,172449,360595,45783,Admin,,
2021-01-07,US,USA,United States,1171964,9875860,601969,869516,9059574,505138,280113,640708,85343,Admin,,
