Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12462,12462,12462,10940,10940,10940,1355,1355,1355,1421,1421,1421,Admin,,
2020-12-14,US,USA,United States,3734,16196,8098,3606,14546,7273,5,1360,680,15,1436,718,Admin,,
2020-12-15,US,USA,United States,49367,65563,21854,45901,60447,20149,25,1385,462,34,1470,490,Admin,,
2020-12-16,US,USA,United States,159147,224710,56177,152246,212693,53173,201,1586,397,209,1679,419,Admin,,
2020-12-17,US,USA,United States,271598,496308,99261,260576,473269,94654,502,2088,418,511,2190,438,Admin,,
2020-12-18,US,USA,United States,413883,910191,151698,402262,875531,145922,603,2691,449,603,2793,465,Admin,,
2020-12-19,US,USA,United States,180527,1090718,155816,175740,1051271,150182,721,3412,487,722,3515,502,Admin,,
2020-12-20,US,USA,United States,103202,1193920,168779,100908,1152179,163034,503,3915,366,538,4053,376,Admin,,
2020-12-21,US,USA,United States,377780,1571700,222214,369288,1521467,215274,825,4740,483,829,4882,492,Admin,,
2020-12-22,US,USA,United States,445408,2017108,278792,436043,1957510,271009,2077,6817,776,2078,6960,784,Admin,,
2020-12-23,US,USA,United States,564197,2581305,336656,552008,2509518,328118,1647,8464,983,1649,8609,990,Admin,,
2020-12-24,US,USA,United States,192977,2774282,325424,187399,2696917,317664,856,9320,1033,858,9467,1039,Admin,,
2020-12-25,US,USA,United States,12041,2786323,268018,11936,2708853,261903,48,9368,954,48,9515,960,Admin,,
2020-12-26,US,USA,United States,137561,2923884,261880,135012,2843865,256085,350,9718,901,352,9867,907,Admin,,
2020-12-27,US,USA,United States,92552,3016436,260359,90651,2934516,254620,323,10041,875,324,10191,876,Admin,,
2020-12-28,US,USA,United States,572073,3588509,288115,557809,3492325,281551,2303,12344,1086,2306,12497,1087,Admin,,
2020-12-29,US,USA,United States,701106,4289615,324643,679865,4172190,316383,3000,15344,1218,3004,15501,1220,Admin,,
2020-12-30,US,USA,United States,819965,5109580,361182,796646,4968836,351331,5445,20789,1761,5448,20949,1762,Admin,,
2020-12-31,US,USA,United States,411895,5521475,392456,400338,5369174,381751,1970,22759,1920,1971,22920,1921,Admin,,
2021-01-01,US,USA,United States,45032,5566507,397169,42842,5412016,386166,1402,24161,2113,1459,24379,2123,Admin,,
2021-01-02,US,USA,United States,248620,5815127,413034,241785,5653801,401419,2130,26291,2368,2137,26516,2378,Admin,,
2021-01-03,US,USA,United States,129271,5944398,418280,123021,5776822,406044,2081,28372,2619,2083,28599,2629,Admin,,
2021-01-04,US,USA,United States,626350,6570748,426034,571602,6348424,408014,41924,70296,8279,41936,70535,8291,Admin,,
2021-01-05,US,USA,United States,787212,7357960,438335,691711,7040135,409706,82160,152456,19587,82168,152703,19600,Admin,,
2021-01-06,US,USA,United States,982289,8340249,461524,799445,7839580,410106,165638,318094,42472,165654,318357,42486,Admin,,
2021-01-07,US,USA,United States,1120309,9460558,562726,830501,8670081,471558,268396,586490,80533,268400,586757,80548,Admin,,
2021-01-08,US,USA,United States,1182865,10643423,725273,810137,9480218,581172,349940,936430,130324,349953,936710,130333,Admin,,
2021-01-09,US,USA,United States,486981,11130404,759325,355864,9836082,597469,123636,1060066,147682,123639,1060349,147690,Admin,,
