Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12552,12552,12552,11029,11029,11029,1355,1355,1355,1421,1421,1421,Admin,,
2020-12-14,US,USA,United States,3751,16303,8151,3623,14652,7326,5,1360,680,15,1436,718,Admin,,
2020-12-15,US,USA,United States,49413,65716,21905,45945,60597,20199,26,1386,462,37,1473,491,Admin,,
2020-12-16,US,USA,United States,159199,224915,56228,152297,212894,53224,202,1588,397,210,1683,420,Admin,,
2020-12-17,US,USA,United States,271693,496608,99321,260661,473555,94711,505,2093,419,515,2198,439,Admin,,
2020-12-18,US,USA,United States,414070,910678,151779,402371,875926,145988,608,2701,450,608,2806,467,Admin,,
2020-12-19,US,USA,United States,180642,1091320,155902,175802,1051728,150247,723,3424,489,724,3530,504,Admin,,
2020-12-20,US,USA,United States,103316,1194636,168869,100981,1152709,163097,505,3929,368,540,4070,378,Admin,,
2020-12-21,US,USA,United States,378005,1572641,222334,369441,1522150,215357,832,4761,486,836,4906,495,Admin,,
2020-12-22,US,USA,United States,445528,2018169,278921,436146,1958296,271100,2088,6849,780,2089,6995,788,Admin,,
2020-12-23,US,USA,United States,564342,2582511,336799,552141,2510437,328220,1658,8507,988,1660,8655,996,Admin,,
2020-12-24,US,USA,United States,193041,2775552,325563,187451,2697888,317762,863,9370,1040,865,9520,1046,Admin,,
2020-12-25,US,USA,United States,12059,2787611,268133,11950,2709838,261987,52,9422,960,52,9572,966,Admin,,
2020-12-26,US,USA,United States,137616,2925227,261986,135062,2844900,256167,355,9777,908,357,9929,914,Admin,,
2020-12-27,US,USA,United States,92636,3017863,260461,90731,2935631,254703,326,10103,882,373,10302,890,Admin,,
2020-12-28,US,USA,United States,572577,3590440,288257,558291,3493922,281682,2321,12424,1095,2324,12626,1102,Admin,,
2020-12-29,US,USA,United States,701603,4292043,324839,680311,4174233,316562,3021,15445,1228,3025,15651,1236,Admin,,
2020-12-30,US,USA,United States,820496,5112539,361432,797124,4971357,351560,5484,20929,1775,5487,21138,1783,Admin,,
2020-12-31,US,USA,United States,412104,5524643,392727,400505,5371862,381996,2007,22936,1938,2008,23146,1946,Admin,,
2021-01-01,US,USA,United States,45578,5570221,397515,43335,5415197,386480,1446,24382,2137,1505,24651,2154,Admin,,
2021-01-02,US,USA,United States,248782,5819003,413396,241925,5657122,401746,2149,26531,2393,2156,26807,2411,Admin,,
2021-01-03,US,USA,United States,129358,5948361,418642,123105,5780227,406371,2084,28615,2645,2086,28893,2655,Admin,,
2021-01-04,US,USA,United States,626728,6575089,426378,571886,6352113,408313,42007,70622,8314,42019,70912,8326,Admin,,
2021-01-05,US,USA,United States,787644,7362733,438670,692058,7044171,409991,82240,152862,19631,82248,153160,19644,Admin,,
2021-01-06,US,USA,United States,982812,8345545,461858,799842,7844013,410379,165728,318590,42523,165745,318905,42538,Admin,,
2021-01-07,US,USA,United States,1120890,9466435,563113,830904,8674917,471865,268549,587139,80600,268555,587460,80616,Admin,,
2021-01-08,US,USA,United States,1183498,10649933,725673,810493,9485410,581459,350183,937322,130420,350198,937658,130429,Admin,,
2021-01-09,US,USA,United States,487210,11137143,759734,356041,9841451,597761,123678,1061000,147781,123682,1061340,147790,Admin,,
2021-01-10,US,USA,United States,237270,11374413,775150,166812,10008263,604005,66905,1127905,157041,66910,1128250,157051,Admin,,
2021-01-11,US,USA,United States,1023578,12397991,831843,692110,10700373,621180,312787,1440692,195724,312800,1441050,195734,Admin,,
2021-01-12,US,USA,United States,1198448,13596439,890529,873872,11574245,647153,304722,1745414,227507,304741,1745791,227518,Admin,,
2021-01-13,US,USA,United States,1271691,14868130,931797,991039,12565284,674467,262473,2007887,241328,262483,2008274,241338,Admin,,
2021-01-14,US,USA,United States,1261668,16129798,951909,1116524,13681808,715270,128477,2136364,221318,128487,2136761,221328,Admin,,
2021-01-15,US,USA,United States,1204817,17334615,954954,1078907,14760715,753615,113165,2249529,187458,113179,2249940,187468,Admin,,
2021-01-16,US,USA,United States,625221,17959836,974670,552499,15313214,781680,67638,2317167,179452,67647,2317587,179463,Admin,,
2021-01-17,US,USA,United States,291597,18251433,982431,250077,15563291,793575,39305,2356472,175510,39306,2356893,175520,Admin,,
2021-01-18,US,USA,United States,832498,19083931,955134,612175,16175466,782156,213713,2570185,161356,213726,2570619,161367,Admin,,
2021-01-19,US,USA,United States,1289708,20373639,968171,940293,17115759,791645,333871,2904056,165520,333877,2904496,165529,Admin,,
2021-01-20,US,USA,United States,1553749,21927388,1008465,1135236,18250995,812244,399165,3303221,185048,399172,3303668,185056,Admin,,
2021-01-21,US,USA,United States,1570174,23497562,1052537,1293823,19544818,837573,256284,3559505,203306,256306,3559974,203316,Admin,,
2021-01-22,US,USA,United States,1565309,25062871,1104036,1350973,20895791,876439,196912,3756417,215270,196925,3756899,215279,Admin,,
2021-01-23,US,USA,United States,876600,25939471,1139947,724810,21620601,901055,141402,3897819,225807,141405,3898304,225816,Admin,,
2021-01-24,US,USA,United States,379438,26318909,1152496,292901,21913502,907173,81964,3979783,231902,81968,3980272,231911,Admin,,
2021-01-25,US,USA,United States,1302677,27621586,1219665,829276,22742778,938187,456692,4436475,266613,456702,4436974,266622,Admin,,
2021-01-26,US,USA,United States,1601361,29222947,1264186,1034698,23777476,951674,545727,4982202,296878,545740,4982714,296888,Admin,,
2021-01-27,US,USA,United States,1856033,31078980,1307370,1217513,24994989,963428,611644,5593846,327232,611657,5594371,327243,Admin,,
2021-01-28,US,USA,United States,1879954,32958934,1351624,1338110,26333099,969754,521275,6115121,365088,521304,6115675,365100,Admin,,
2021-01-29,US,USA,United States,1830218,34789152,1389468,1329786,27662885,966728,465980,6581101,403526,465991,6581666,403538,Admin,,
2021-01-30,US,USA,United States,984620,35773772,1404900,744845,28407730,969590,227844,6808945,415875,227845,6809511,415886,Admin,,
2021-01-31,US,USA,United States,440931,36214703,1413684,318881,28726611,973301,116463,6925408,420804,116465,6925976,420814,Admin,,
2021-02-01,US,USA,United States,1255018,37469721,1406876,713392,29440003,956746,521895,7447303,430118,521934,7447910,430133,Admin,,
2021-02-02,US,USA,United States,1604667,39074388,1407348,933104,30373107,942233,651816,8099119,445274,651845,8099755,445291,Admin,,
2021-02-03,US,USA,United States,2048837,41123225,1434892,1234417,31607524,944648,786909,8886028,470312,786930,8886685,470330,Admin,,
2021-02-04,US,USA,United States,2238034,43361259,1486046,1354193,32961717,946945,858532,9744560,518491,858568,9745253,518511,Admin,,
2021-02-05,US,USA,United States,2245700,45606959,1545401,1324882,34286599,946245,900328,10644888,580541,900359,10645612,580563,Admin,,
2021-02-06,US,USA,United States,1247595,46854554,1582968,837294,35123893,959452,398234,11043122,604882,398262,11043874,604909,Admin,,
2021-02-07,US,USA,United States,428782,47283336,1581233,275730,35399623,953287,146806,11189928,609217,146817,11190691,609245,Admin,,
2021-02-08,US,USA,United States,1483612,48766948,1613889,812410,36212033,967433,657782,11847710,628630,657809,11848500,628655,Admin,,
2021-02-09,US,USA,United States,1866623,50633571,1651311,1010880,37222913,978544,840956,12688666,655650,840988,12689488,655676,Admin,,
2021-02-10,US,USA,United States,2182919,52816490,1670466,1193012,38415925,972629,973620,13662286,682323,973650,13663138,682350,Admin,,
2021-02-11,US,USA,United States,2283421,55099911,1676950,1237959,39653884,956024,1027469,14689755,706456,1027510,14690648,706485,Admin,,
2021-02-12,US,USA,United States,2464260,57564171,1708173,1340530,40994414,958259,1097292,15787047,734594,1097340,15787988,734625,Admin,,
2021-02-13,US,USA,United States,1406589,58970760,1730886,839013,41833427,958505,551922,16338969,756550,551954,16339942,756581,Admin,,
2021-02-14,US,USA,United States,554585,59525345,1748858,331447,42164874,966464,218155,16557124,766742,218161,16558103,766773,Admin,,
2021-02-15,US,USA,United States,1108054,60633399,1695207,594505,42759379,935335,496762,17053886,743739,496794,17054897,743771,Admin,,
2021-02-16,US,USA,United States,1549307,62182706,1649876,778808,43538187,902182,750093,17803979,730759,750118,17805015,730789,Admin,,
2021-02-17,US,USA,United States,1885003,64067709,1607317,915018,44453205,862469,948796,18752775,727213,948837,18753852,727244,Admin,,
2021-02-18,US,USA,United States,1762237,65829946,1532862,813355,45266560,801811,924004,19676779,712432,924068,19677920,712467,Admin,,
2021-02-19,US,USA,United States,1869925,67699871,1447957,811610,46078170,726251,1033030,20709809,703252,1033163,20711083,703299,Admin,,
2021-02-20,US,USA,United States,1248707,68948578,1425402,587479,46665649,690317,646534,21356343,716768,646560,21357643,716814,Admin,,
2021-02-21,US,USA,United States,549222,69497800,1424636,240723,46906372,677357,300044,21656387,728466,300077,21657720,728516,Admin,,
2021-02-22,US,USA,United States,1380789,70878589,1463598,605803,47512175,678971,750670,22407057,764739,750729,22408449,764793,Admin,,
2021-02-23,US,USA,United States,1839391,72717980,1505039,849986,48362161,689139,958738,23365795,794545,958787,23367236,794603,Admin,,
2021-02-24,US,USA,United States,2390951,75108931,1577317,1211434,49573595,731484,1150874,24516669,823413,1150973,24518209,823479,Admin,,
2021-02-25,US,USA,United States,2773092,77882023,1721725,1489026,51062621,828009,1249212,25765881,869872,1249380,25767589,869952,Admin,,
2021-02-26,US,USA,United States,2945172,80827195,1875332,1627230,52689851,944526,1288252,27054133,906332,1288324,27055913,906404,Admin,,
2021-02-27,US,USA,United States,1892807,82720002,1967346,1107195,53797046,1018771,765975,27820108,923395,766222,27822135,923498,Admin,,
2021-02-28,US,USA,United States,793547,83513549,2002249,514114,54311160,1057827,268415,28088523,918877,268443,28090578,918979,Admin,,
2021-03-01,US,USA,United States,1800408,85313957,2062195,1072642,55383802,1124518,703638,28792161,912158,704144,28794722,912324,Admin,,
2021-03-02,US,USA,United States,2290024,87603981,2126571,1387118,56770920,1201251,882879,29675040,901321,883546,29678268,901576,Admin,,
2021-03-03,US,USA,United States,2744703,90348684,2177107,1676370,58447290,1267671,1044520,30719560,886127,1054505,30732773,887794,Admin,,
2021-03-04,US,USA,United States,3013154,93361838,2211402,1879927,60327217,1323514,1104758,31824318,865491,1151650,31884423,873833,Admin,,
2021-03-05,US,USA,United States,3045486,96407324,2225732,1932870,62260087,1367177,1093795,32918113,837711,1215295,33099718,863400,Admin,,
2021-03-06,US,USA,United States,1941514,98348838,2232690,1293409,63553496,1393779,638691,33556804,819528,810597,33910315,869740,Admin,,
2021-03-07,US,USA,United States,862146,99210984,2242490,641169,64194665,1411929,217262,33774066,812220,316962,34227277,876671,Admin,,
2021-03-08,US,USA,United States,2021892,101232876,2274131,1411962,65606627,1460404,598630,34372696,797219,789980,35017257,888933,Admin,,
2021-03-09,US,USA,United States,2527828,103760704,2308103,1719350,67325977,1507865,796971,35169667,784947,1000992,36018249,905711,Admin,,
2021-03-10,US,USA,United States,2972542,106733246,2340651,1997736,69323713,1553775,958484,36128151,772656,1193901,37212150,925625,Admin,,
2021-03-11,US,USA,United States,3292195,110025441,2380514,2209252,71532965,1600821,1057838,37185989,765953,1319467,38531617,949599,Admin,,
2021-03-12,US,USA,United States,3262558,113287999,2411525,2049864,73582829,1617535,1177952,38363941,777975,1432473,39964090,980624,Admin,,
2021-03-13,US,USA,United States,2083183,115371182,2431763,1344690,74927519,1624860,719083,39083024,789460,957339,40921429,1001587,Admin,,
2021-03-14,US,USA,United States,919851,116291033,2440007,626114,75553633,1622710,282038,39365062,798714,390120,41311549,1012038,Admin,,
2021-03-15,US,USA,United States,2125567,118416600,2454817,1422169,76975802,1624168,681997,40047059,810623,808826,42120375,1014731,Admin,,
2021-03-16,US,USA,United States,2717213,121133813,2481872,1855191,78830993,1643574,847448,40894507,817834,976114,43096489,1011177,Admin,,
2021-03-17,US,USA,United States,2996120,124129933,2485241,2056207,80887200,1651927,925127,41819634,813069,1051624,44148113,990851,Admin,,
2021-03-18,US,USA,United States,3197183,127327116,2471667,2201632,83088832,1650838,981753,42801387,802200,1117849,45265962,962049,Admin,,
2021-03-19,US,USA,United States,3135748,130462864,2453552,2137447,85226279,1663350,984868,43786255,774616,1131310,46397272,919026,Admin,,
2021-03-20,US,USA,United States,2033707,132496571,2446484,1357318,86583597,1665154,668895,44455150,767447,802809,47200081,896950,Admin,,
2021-03-21,US,USA,United States,948463,133445034,2450571,652647,87236244,1668944,291907,44747057,768856,339421,47539502,889707,Admin,,
2021-03-22,US,USA,United States,2203130,135648164,2461652,1538071,88774315,1685502,655596,45402653,765085,737226,48276728,879479,Admin,,
2021-03-23,US,USA,United States,2886080,138534244,2485775,1926309,90700624,1695662,946482,46349135,779233,1050439,49327167,890096,Admin,,
2021-03-24,US,USA,United States,3344724,141878968,2535576,2128950,92829574,1706053,1199242,47548377,818392,1310298,50637465,927050,Admin,,
2021-03-25,US,USA,United States,3589685,145468653,2591648,2181353,95010927,1703156,1390760,48939137,876821,1509982,52147447,983069,Admin,,
2021-03-26,US,USA,United States,3589716,149058369,2656500,2038672,97049599,1689046,1535720,50474857,955515,1656619,53804066,1058113,Admin,,
