Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,28846,28846,28846,24075,24075,24075,5516,5516,5516,Admin,,
2020-12-14,US,USA,United States,4548,33394,16697,4390,28465,14233,118,5634,2817,Admin,,
2020-12-15,US,USA,United States,49663,83057,27685,47337,75802,25267,259,5893,1964,Admin,,
2020-12-16,US,USA,United States,159716,242773,60693,154333,230135,57534,465,6358,1589,Admin,,
2020-12-17,US,USA,United States,272342,515115,103023,265234,495369,99074,738,7096,1419,Admin,,
2020-12-18,US,USA,United States,415984,931099,155183,407456,902825,150471,1192,8288,1381,Admin,,
2020-12-19,US,USA,United States,181708,1112807,158972,177796,1080621,154374,1042,9330,1332,Admin,,
2020-12-20,US,USA,United States,105116,1217923,169868,103204,1183825,165679,697,10027,644,Admin,,
2020-12-21,US,USA,United States,381516,1599439,223720,375017,1558842,218625,1472,11499,837,Admin,,
2020-12-22,US,USA,United States,447264,2046703,280520,438816,1997658,274551,2851,14350,1208,Admin,,
2020-12-23,US,USA,United States,574611,2621314,339791,562188,2559846,332816,2900,17250,1556,Admin,,
2020-12-24,US,USA,United States,195787,2817101,328855,190787,2750633,322181,1086,18336,1605,Admin,,
2020-12-25,US,USA,United States,12642,2829743,271234,12490,2763123,265757,101,18437,1449,Admin,,
2020-12-26,US,USA,United States,141826,2971569,265537,137893,2901016,260056,960,19397,1438,Admin,,
2020-12-27,US,USA,United States,96634,3068203,264325,93361,2994377,258650,716,20113,1440,Admin,,
2020-12-28,US,USA,United States,590446,3658649,294172,576138,3570515,287382,4083,24196,1813,Admin,,
2020-12-29,US,USA,United States,721326,4379975,333324,702383,4272898,325034,5195,29391,2148,Admin,,
2020-12-30,US,USA,United States,842485,5222460,371592,822768,5095666,362260,7698,37089,2834,Admin,,
2020-12-31,US,USA,United States,419791,5642251,403592,409992,5505658,393575,3103,40192,3122,Admin,,
2021-01-01,US,USA,United States,100074,5742325,416083,90866,5596524,404772,6588,46780,4049,Admin,,
2021-01-02,US,USA,United States,264119,6006444,433553,255310,5851834,421545,2824,49604,4315,Admin,,
2021-01-03,US,USA,United States,138664,6145108,439557,131706,5983540,427023,2430,52034,4560,Admin,,
2021-01-04,US,USA,United States,656628,6801736,449012,597533,6581073,430080,45647,97681,10497,Admin,,
2021-01-05,US,USA,United States,830635,7632371,464628,728908,7309981,433869,88216,185897,22358,Admin,,
2021-01-06,US,USA,United States,1020332,8652703,490034,830178,8140159,434928,171938,357835,45820,Admin,,
2021-01-07,US,USA,United States,1169210,9821913,597094,865857,9006016,500051,280235,638070,85411,Admin,,
2021-01-08,US,USA,United States,1235498,11057411,759298,846940,9852956,608062,362634,1000704,136274,Admin,,
2021-01-09,US,USA,United States,508577,11565988,794220,370235,10223191,624480,128285,1128989,154197,Admin,,
2021-01-10,US,USA,United States,250877,11816865,810251,176213,10399404,630838,69396,1198385,163764,Admin,,
2021-01-11,US,USA,United States,1069745,12886610,869267,723109,11122513,648777,322057,1520442,203251,Admin,,
2021-01-12,US,USA,United States,1257347,14143957,930226,916116,12038629,675521,313935,1834377,235497,Admin,,
2021-01-13,US,USA,United States,1322633,15466590,973412,1028817,13067446,703898,269979,2104356,249503,Admin,,
2021-01-14,US,USA,United States,1315273,16781863,994278,1155992,14223438,745346,135471,2239827,228822,Admin,,
2021-01-15,US,USA,United States,1255641,18037504,997156,1115707,15339145,783741,120289,2360116,194201,Admin,,
2021-01-16,US,USA,United States,648680,18686184,1017170,565697,15904842,811664,71786,2431902,186130,Admin,,
2021-01-17,US,USA,United States,304700,18990884,1024859,255371,16160213,822973,41993,2473895,182215,Admin,,
2021-01-18,US,USA,United States,883866,19874750,998305,637869,16798082,810796,226199,2700094,168521,Admin,,
2021-01-19,US,USA,United States,1345250,21220000,1010863,964607,17762689,817723,354004,3054098,174245,Admin,,
2021-01-20,US,USA,United States,1601005,22821005,1050630,1152901,18915590,835449,418163,3472261,195415,Admin,,
2021-01-21,US,USA,United States,1629265,24450270,1095486,1328762,20244352,860131,273102,3745363,215076,Admin,,
