Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,28990,28990,28990,24195,24195,24195,5538,5538,5538,Admin,,
2020-12-14,US,USA,United States,4552,33542,16771,4393,28588,14294,118,5656,2828,Admin,,
2020-12-15,US,USA,United States,49673,83215,27738,47346,75934,25311,259,5915,1971,Admin,,
2020-12-16,US,USA,United States,159741,242956,60739,154357,230291,57573,465,6380,1595,Admin,,
2020-12-17,US,USA,United States,272379,515335,103067,265271,495562,99112,739,7119,1423,Admin,,
2020-12-18,US,USA,United States,416058,931393,155232,407526,903088,150515,1195,8314,1385,Admin,,
2020-12-19,US,USA,United States,181762,1113155,159022,177841,1080929,154418,1046,9360,1337,Admin,,
2020-12-20,US,USA,United States,105158,1218313,169903,103228,1184157,165709,698,10058,645,Admin,,
2020-12-21,US,USA,United States,381581,1599894,223764,375060,1559217,218661,1478,11536,840,Admin,,
2020-12-22,US,USA,United States,447340,2047234,280574,438865,1998082,274593,2853,14389,1210,Admin,,
2020-12-23,US,USA,United States,574686,2621920,339852,562254,2560336,332864,2905,17294,1559,Admin,,
2020-12-24,US,USA,United States,195810,2817730,328913,190809,2751145,322226,1087,18381,1608,Admin,,
2020-12-25,US,USA,United States,12642,2830372,271282,12490,2763635,265792,101,18482,1452,Admin,,
2020-12-26,US,USA,United States,141848,2972220,265580,137910,2901545,260088,964,19446,1440,Admin,,
2020-12-27,US,USA,United States,96648,3068868,264365,93375,2994920,258680,716,20162,1443,Admin,,
2020-12-28,US,USA,United States,590509,3659377,294211,576197,3571117,287414,4086,24248,1816,Admin,,
2020-12-29,US,USA,United States,721456,4380833,333371,702472,4273589,325072,5203,29451,2151,Admin,,
2020-12-30,US,USA,United States,842649,5223482,371651,822888,5096477,362306,7707,37158,2837,Admin,,
2020-12-31,US,USA,United States,419897,5643379,403664,410044,5506521,393625,3108,40266,3126,Admin,,
2021-01-01,US,USA,United States,100487,5743866,416213,91187,5597708,404868,6629,46895,4059,Admin,,
2021-01-02,US,USA,United States,264183,6008049,433689,255350,5853058,421645,2821,49716,4324,Admin,,
2021-01-03,US,USA,United States,138744,6146793,439703,131756,5984814,427128,2431,52147,4569,Admin,,
2021-01-04,US,USA,United States,656772,6803565,449169,597623,6582437,430189,45657,97804,10508,Admin,,
2021-01-05,US,USA,United States,830810,7634375,464791,729031,7311468,433983,88227,186031,22368,Admin,,
