Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12918,12918,12918,11392,11392,11392,1355,1355,1355,1467,1467,1467,Admin,,
2020-12-14,US,USA,United States,3878,16796,8398,3749,15141,7571,5,1360,680,33,1500,750,Admin,,
2020-12-15,US,USA,United States,49648,66444,22148,46177,61318,20439,27,1387,462,65,1565,521,Admin,,
2020-12-16,US,USA,United States,159407,225851,56462,152436,213754,53439,208,1595,399,246,1811,452,Admin,,
2020-12-17,US,USA,United States,273560,499411,99882,262312,476066,95213,543,2138,428,572,2383,476,Admin,,
2020-12-18,US,USA,United States,416392,915803,152633,404229,880295,146716,679,2817,470,689,3072,512,Admin,,
2020-12-19,US,USA,United States,181358,1097161,156737,176449,1056744,150963,786,3603,515,788,3860,551,Admin,,
2020-12-20,US,USA,United States,103922,1201083,169737,101551,1158295,163843,528,4131,397,567,4427,422,Admin,,
2020-12-21,US,USA,United States,379989,1581072,223468,371115,1529410,216324,903,5034,525,917,5344,549,Admin,,
2020-12-22,US,USA,United States,446115,2027187,280106,436516,1965926,272087,2143,7177,827,2154,7498,847,Admin,,
2020-12-23,US,USA,United States,567192,2594379,338361,554614,2520540,329541,1777,8954,1051,1783,9281,1067,Admin,,
2020-12-24,US,USA,United States,193937,2788316,326986,188256,2708796,318961,905,9859,1103,910,10191,1115,Admin,,
2020-12-25,US,USA,United States,12191,2800507,269243,12076,2720872,262940,57,9916,1014,57,10248,1025,Admin,,
2020-12-26,US,USA,United States,138199,2938706,263077,135572,2856444,257100,410,10326,960,414,10662,971,Admin,,
2020-12-27,US,USA,United States,93116,3031822,261534,91064,2947508,255602,372,10698,938,419,11081,950,Admin,,
2020-12-28,US,USA,United States,577916,3609738,289809,563238,3510746,283048,2526,13224,1170,2534,13615,1181,Admin,,
2020-12-29,US,USA,United States,707234,4316972,327112,684794,4195540,318516,3835,17059,1412,3843,17458,1422,Admin,,
2020-12-30,US,USA,United States,826863,5143835,364208,802588,4998128,353941,6028,23087,2019,6035,23493,2030,Admin,,
2020-12-31,US,USA,United States,414927,5558762,395778,402820,5400948,384593,2362,25449,2227,2365,25858,2238,Admin,,
2021-01-01,US,USA,United States,51853,5610615,401444,48775,5449723,389836,2214,27663,2535,2377,28235,2569,Admin,,
2021-01-02,US,USA,United States,251452,5862067,417623,244064,5693787,405335,2433,30096,2824,2443,30678,2859,Admin,,
