Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12715,12715,12715,11191,11191,11191,1355,1355,1355,1432,1432,1432,Admin,,
2020-12-14,US,USA,United States,3801,16516,8258,3673,14864,7432,5,1360,680,23,1455,727,Admin,,
2020-12-15,US,USA,United States,49440,65956,21985,45970,60834,20278,27,1387,462,48,1503,501,Admin,,
2020-12-16,US,USA,United States,159681,225637,56409,152765,213599,53400,208,1595,399,229,1732,433,Admin,,
2020-12-17,US,USA,United States,272596,498233,99646,261541,475140,95028,510,2105,421,531,2263,452,Admin,,
2020-12-18,US,USA,United States,415054,913287,152214,403203,878343,146391,653,2758,460,656,2919,486,Admin,,
2020-12-19,US,USA,United States,181051,1094338,156334,176198,1054541,150649,741,3499,500,742,3661,523,Admin,,
2020-12-20,US,USA,United States,103605,1197943,169318,101254,1155795,163515,517,4016,380,554,4215,397,Admin,,
2020-12-21,US,USA,United States,379269,1577212,222956,370577,1526372,215930,862,4878,503,866,5081,518,Admin,,
2020-12-22,US,USA,United States,445309,2022521,279509,435819,1962191,271622,2115,6993,801,2118,7199,813,Admin,,
2020-12-23,US,USA,United States,565752,2588273,337519,553452,2515643,328863,1723,8716,1017,1726,8925,1027,Admin,,
2020-12-24,US,USA,United States,193623,2781896,326237,187997,2703640,318357,886,9602,1071,889,9814,1078,Admin,,
2020-12-25,US,USA,United States,12129,2794025,268676,12017,2715657,262473,54,9656,985,54,9868,992,Admin,,
2020-12-26,US,USA,United States,137914,2931939,262514,135320,2850977,256634,387,10043,935,390,10258,942,Admin,,
2020-12-27,US,USA,United States,92906,3024845,260986,90924,2941901,255158,349,10392,911,396,10654,919,Admin,,
2020-12-28,US,USA,United States,575660,3600505,289041,561184,3503085,282388,2424,12816,1134,2431,13085,1143,Admin,,
2020-12-29,US,USA,United States,704951,4305456,326133,683359,4186444,317750,3165,15981,1284,3171,16256,1293,Admin,,
2020-12-30,US,USA,United States,824037,5129493,363031,800298,4986742,353014,5671,21652,1848,5676,21932,1858,Admin,,
2020-12-31,US,USA,United States,414061,5543554,394522,402271,5389013,383625,2108,23760,2023,2110,24042,2032,Admin,,
2021-01-01,US,USA,United States,49009,5592563,399791,46417,5435430,388539,1760,25520,2266,1863,25905,2291,Admin,,
2021-01-02,US,USA,United States,249983,5842546,415801,242970,5678400,403918,2287,27807,2538,2295,28200,2563,Admin,,
2021-01-03,US,USA,United States,129816,5972362,421073,123490,5801890,408570,2138,29945,2793,2140,30340,2812,Admin,,
