Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,31337,31337,31337,25976,25976,25976,6342,6342,6342,Admin,,
2020-12-14,US,USA,United States,4587,35924,17962,4428,30404,15202,122,6464,3232,Admin,,
2020-12-15,US,USA,United States,47951,83875,27958,45789,76193,25398,260,6724,2241,Admin,,
2020-12-16,US,USA,United States,159407,243282,60821,154197,230390,57598,447,7171,1793,Admin,,
2020-12-17,US,USA,United States,272635,515917,103183,265746,496136,99227,749,7920,1584,Admin,,
2020-12-18,US,USA,United States,416428,932345,155391,407995,904131,150689,1196,9116,1519,Admin,,
2020-12-19,US,USA,United States,182032,1114377,159197,178167,1082298,154614,1066,10182,1455,Admin,,
2020-12-20,US,USA,United States,105492,1219869,169790,103535,1185833,165694,719,10901,651,Admin,,
2020-12-21,US,USA,United States,382255,1602124,223743,375532,1561365,218709,1504,12405,849,Admin,,
2020-12-22,US,USA,United States,448073,2050197,280903,439475,2000840,274950,2896,15301,1225,Admin,,
2020-12-23,US,USA,United States,574441,2624638,340194,563004,2563844,333351,2972,18273,1586,Admin,,
2020-12-24,US,USA,United States,196021,2820659,329249,191192,2755036,322700,1106,19379,1637,Admin,,
2020-12-25,US,USA,United States,12692,2833351,271572,12533,2767569,266205,106,19485,1481,Admin,,
2020-12-26,US,USA,United States,141446,2974797,265774,138228,2905797,260500,954,20439,1465,Admin,,
2020-12-27,US,USA,United States,96227,3071024,264451,93545,2999342,259073,731,21170,1467,Admin,,
2020-12-28,US,USA,United States,591236,3662260,294305,577277,3576619,287893,4213,25383,1854,Admin,,
2020-12-29,US,USA,United States,721676,4383936,333391,703594,4280213,325625,5244,30627,2189,Admin,,
2020-12-30,US,USA,United States,842912,5226848,371744,824403,5104616,362967,7784,38411,2877,Admin,,
2020-12-31,US,USA,United States,420530,5647378,403817,411276,5515892,394408,3179,41590,3173,Admin,,
2021-01-01,US,USA,United States,105922,5753300,417136,95925,5611817,406321,7055,48645,4166,Admin,,
2021-01-02,US,USA,United States,263996,6017296,434643,256064,5867881,423155,2878,51523,4441,Admin,,
2021-01-03,US,USA,United States,139017,6156313,440756,132139,6000020,428668,2461,53984,4688,Admin,,
2021-01-04,US,USA,United States,657267,6813580,450189,599765,6599785,431881,44914,98898,10502,Admin,,
2021-01-05,US,USA,United States,831112,7644692,465822,731338,7331123,435844,87540,186438,22259,Admin,,
2021-01-06,US,USA,United States,1022638,8667330,491497,831780,8162903,436898,172658,359096,45812,Admin,,
2021-01-07,US,USA,United States,1169990,9837320,598563,867221,9030124,502033,281145,640241,85522,Admin,,
2021-01-08,US,USA,United States,1235988,11073308,760001,848317,9878441,609518,363676,1003917,136467,Admin,,
2021-01-09,US,USA,United States,508627,11581935,794948,370867,10249308,625918,128824,1132741,154460,Admin,,
2021-01-10,US,USA,United States,251509,11833444,811019,176615,10425923,632272,69685,1202426,164063,Admin,,
2021-01-11,US,USA,United States,1070043,12903487,869987,724372,11150295,650073,322798,1525224,203761,Admin,,
2021-01-12,US,USA,United States,1258535,14162022,931047,917795,12068090,676710,314680,1839904,236209,Admin,,
2021-01-13,US,USA,United States,1323670,15485692,974052,1030619,13098709,705115,270744,2110648,250222,Admin,,
2021-01-14,US,USA,United States,1316119,16801811,994927,1157925,14256634,746644,135910,2246558,229474,Admin,,
2021-01-15,US,USA,United States,1257167,18058978,997953,1117510,15374144,785100,120938,2367496,194797,Admin,,
2021-01-16,US,USA,United States,649371,18708349,1018059,567062,15941206,813128,71993,2439489,186678,Admin,,
2021-01-17,US,USA,United States,305781,19014130,1025812,256269,16197475,824507,42152,2481641,182745,Admin,,
2021-01-18,US,USA,United States,885571,19899701,999459,639047,16836522,812318,228131,2709772,169221,Admin,,
2021-01-19,US,USA,United States,1346480,21246181,1012023,966316,17802838,819250,356914,3066686,175255,Admin,,
2021-01-20,US,USA,United States,1602702,22848883,1051884,1154894,18957732,837003,421574,3488260,196802,Admin,,
2021-01-21,US,USA,United States,1632360,24481243,1097062,1331568,20289300,861809,275200,3763460,216700,Admin,,
2021-01-22,US,USA,United States,1628239,26109482,1150072,1393722,21683022,901268,209924,3973384,229413,Admin,,
2021-01-23,US,USA,United States,908708,27018190,1187120,744089,22427111,926558,151072,4124456,240710,Admin,,
2021-01-24,US,USA,United States,395902,27414092,1199995,300359,22727470,932856,88495,4212951,247330,Admin,,
2021-01-25,US,USA,United States,1374200,28788292,1269799,860418,23587888,964481,490233,4703184,284773,Admin,,
2021-01-26,US,USA,United States,1663151,30451443,1315037,1053438,24641326,976927,582962,5286146,317066,Admin,,
2021-01-27,US,USA,United States,1934433,32385876,1362428,1251945,25893271,990791,649508,5935654,349628,Admin,,
2021-01-28,US,USA,United States,1963726,34349602,1409766,1371176,27264447,996450,559169,6494823,390195,Admin,,
2021-01-29,US,USA,United States,1916013,36265615,1450876,1373559,28638006,993569,496981,6991804,431203,Admin,,
2021-01-30,US,USA,United States,1019434,37285049,1466694,758947,29396953,995692,243070,7234874,444345,Admin,,
2021-01-31,US,USA,United States,460014,37745063,1475853,322245,29719198,998818,127578,7362452,449929,Admin,,
2021-02-01,US,USA,United States,1387558,39132621,1477761,771303,30490501,986088,574570,7937022,461977,Admin,,
2021-02-02,US,USA,United States,1697685,40830306,1482695,963360,31453861,973219,700560,8637582,478777,Admin,,
2021-02-03,US,USA,United States,2140252,42970558,1512097,1260587,32714448,974454,835730,9473312,505380,Admin,,
2021-02-04,US,USA,United States,2347605,45318163,1566937,1388962,34103410,976995,914203,10387515,556099,Admin,,
2021-02-05,US,USA,United States,2357083,47675246,1629947,1355509,35458919,974416,962041,11349556,622536,Admin,,
2021-02-06,US,USA,United States,1302708,48977954,1670415,853137,36312056,987872,422720,11772276,648200,Admin,,
2021-02-07,US,USA,United States,444696,49422650,1668227,277084,36589140,981420,157043,11929319,652410,Admin,,
2021-02-08,US,USA,United States,1580780,51003430,1695830,837554,37426694,990885,706033,12635352,671190,Admin,,
2021-02-09,US,USA,United States,1975683,52979113,1735544,1037441,38464135,1001468,896831,13532183,699229,Admin,,
2021-02-10,US,USA,United States,2306755,55285868,1759330,1229321,39693456,997001,1037247,14569430,728017,Admin,,
2021-02-11,US,USA,United States,2408063,57693931,1767967,1276773,40970229,980974,1090671,15660101,753227,Admin,,
2021-02-12,US,USA,United States,2586733,60280664,1800774,1378959,42349188,984324,1158521,16818622,781295,Admin,,
2021-02-13,US,USA,United States,1476148,61756812,1825551,869948,43219136,986726,572355,17390977,802672,Admin,,
2021-02-14,US,USA,United States,592865,62349677,1846718,346578,43565714,996653,229349,17620326,813001,Admin,,
2021-02-15,US,USA,United States,1179113,63528790,1789337,610174,44175888,964171,535365,18155691,788620,Admin,,
2021-02-16,US,USA,United States,1622324,65151114,1738857,796913,44972801,929809,788308,18943999,773117,Admin,,
2021-02-17,US,USA,United States,1966624,67117738,1690267,933148,45905949,887499,991181,19935180,766536,Admin,,
2021-02-18,US,USA,United States,1858336,68976074,1611735,833744,46739693,824209,975571,20910751,750093,Admin,,
2021-02-19,US,USA,United States,1968513,70944587,1523418,823949,47563642,744922,1096535,22007286,741238,Admin,,
2021-02-20,US,USA,United States,1306815,72251402,1499227,596765,48160407,705896,680745,22688031,756722,Admin,,
2021-02-21,US,USA,United States,596349,72847751,1499725,254498,48414905,692742,323787,23011818,770213,Admin,,
2021-02-22,US,USA,United States,1463050,74310801,1540287,617490,49032395,693787,802683,23814501,808401,Admin,,
2021-02-23,US,USA,United States,1939929,76250730,1585659,866882,49899277,703782,1026989,24841490,842499,Admin,,
2021-02-24,US,USA,United States,2529928,78780658,1666131,1245817,51145094,748449,1234695,26076185,877286,Admin,,
2021-02-25,US,USA,United States,2940716,81721374,1820757,1537492,52682586,848985,1342624,27418809,929723,Admin,,
2021-02-26,US,USA,United States,3116677,84838051,1984781,1673498,54356084,970349,1383537,28802346,970723,Admin,,
2021-02-27,US,USA,United States,1997244,86835295,2083413,1141223,55497307,1048129,817887,29620233,990315,Admin,,
2021-02-28,US,USA,United States,856076,87691371,2120517,534935,56032242,1088191,295166,29915399,986226,Admin,,
2021-03-01,US,USA,United States,2055911,89747282,2205212,1201372,57233614,1171603,795681,30711080,985226,Admin,,
2021-03-02,US,USA,United States,2465708,92212990,2280323,1464331,58697945,1256953,960978,31672058,975795,Admin,,
2021-03-03,US,USA,United States,2905317,95118307,2333950,1743343,60441288,1328028,1122973,32795031,959835,Admin,,
2021-03-04,US,USA,United States,3205723,98324030,2371808,1957457,62398745,1388023,1244248,34039279,945781,Admin,,
2021-03-05,US,USA,United States,3231586,101555616,2388224,2004707,64403452,1435338,1307356,35346635,934898,Admin,,
2021-03-06,US,USA,United States,2060241,103615857,2397223,1351258,65754710,1465343,862993,36209628,941342,Admin,,
