Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,25039,25039,25039,21139,21139,21139,4537,4537,4537,Admin,,
2020-12-14,US,USA,United States,4420,29459,14729,4281,25420,12710,99,4636,2318,Admin,,
2020-12-15,US,USA,United States,49159,78618,26206,46931,72351,24117,230,4866,1622,Admin,,
2020-12-16,US,USA,United States,159432,238050,59512,153955,226306,56577,435,5301,1325,Admin,,
2020-12-17,US,USA,United States,271699,509749,101949,264563,490869,98174,700,6001,1200,Admin,,
2020-12-18,US,USA,United States,414602,924351,154058,405645,896514,149419,1204,7205,1200,Admin,,
2020-12-19,US,USA,United States,181659,1106010,158001,177621,1074135,153448,1024,8229,1175,Admin,,
2020-12-20,US,USA,United States,104875,1210885,169406,102868,1177003,165123,746,8975,634,Admin,,
2020-12-21,US,USA,United States,381892,1592777,223331,375141,1552144,218103,1377,10352,816,Admin,,
2020-12-22,US,USA,United States,449061,2041838,280460,440267,1992411,274294,2673,13025,1165,Admin,,
2020-12-23,US,USA,United States,574495,2616333,339754,561915,2554326,332574,2672,15697,1485,Admin,,
2020-12-24,US,USA,United States,196305,2812638,328984,191102,2745428,322080,1116,16813,1544,Admin,,
2020-12-25,US,USA,United States,12652,2825290,271562,12509,2757937,265918,93,16906,1385,Admin,,
2020-12-26,US,USA,United States,141858,2967148,265876,138162,2896099,260281,762,17668,1348,Admin,,
2020-12-27,US,USA,United States,96606,3063754,264695,93358,2989457,258922,710,18378,1343,Admin,,
2020-12-28,US,USA,United States,588433,3652187,294201,574798,3564255,287444,3707,22085,1676,Admin,,
2020-12-29,US,USA,United States,718726,4370913,332725,700708,4264963,324650,4739,26824,1971,Admin,,
2020-12-30,US,USA,United States,839911,5210824,370641,821439,5086402,361725,6715,33539,2548,Admin,,
2020-12-31,US,USA,United States,418187,5629011,402339,408693,5495095,392810,3000,36539,2818,Admin,,
2021-01-01,US,USA,United States,91194,5720205,413559,83609,5578704,402967,5920,42459,3650,Admin,,
2021-01-02,US,USA,United States,262893,5983098,430850,253804,5832508,419487,2769,45228,3937,Admin,,
2021-01-03,US,USA,United States,137500,6120598,436692,130294,5962802,424764,2402,47630,4178,Admin,,
2021-01-04,US,USA,United States,654288,6774886,446099,595211,6558013,427680,45389,93019,10133,Admin,,
2021-01-05,US,USA,United States,826656,7601542,461518,725724,7283737,431253,87775,180794,21995,Admin,,
2021-01-06,US,USA,United States,1017118,8618660,486833,827281,8111018,432088,171680,352474,45562,Admin,,
2021-01-07,US,USA,United States,1166136,9784796,593683,864066,8975084,497141,278695,631169,84947,Admin,,
2021-01-08,US,USA,United States,1233462,11018258,756864,845742,9820826,606017,360639,991808,135621,Admin,,
2021-01-09,US,USA,United States,508358,11526616,791931,369985,10190811,622615,128126,1119934,153529,Admin,,
2021-01-10,US,USA,United States,249900,11776516,807988,175620,10366431,629090,68754,1188688,163008,Admin,,
2021-01-11,US,USA,United States,1068511,12845027,867163,722814,11089245,647319,321099,1509787,202395,Admin,,
2021-01-12,US,USA,United States,1257135,14102162,928660,916294,12005539,674543,313599,1823386,234656,Admin,,
2021-01-13,US,USA,United States,1319958,15422120,971922,1027716,13033255,703177,269283,2092669,248599,Admin,,
2021-01-14,US,USA,United States,1311419,16733539,992677,1153795,14187050,744567,134874,2227543,228053,Admin,,
2021-01-15,US,USA,United States,1256583,17990122,995980,1117515,15304565,783391,119569,2347112,193614,Admin,,
