Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12135,12135,12135,10621,10621,10621,1355,1355,1355,1359,1359,1359,Admin,,
2020-12-14,US,USA,United States,3628,15763,7881,3509,14130,7065,4,1359,680,4,1363,681,Admin,,
2020-12-15,US,USA,United States,48823,64586,21528,45399,59529,19843,25,1384,461,26,1389,463,Admin,,
2020-12-16,US,USA,United States,157870,222456,55614,151018,210547,52637,196,1580,395,196,1585,396,Admin,,
2020-12-17,US,USA,United States,270580,493036,98607,259786,470333,94067,476,2056,411,476,2061,412,Admin,,
2020-12-18,US,USA,United States,411193,904229,150704,399988,870321,145054,558,2614,436,558,2619,436,Admin,,
2020-12-19,US,USA,United States,179578,1083807,154829,175020,1045341,149334,689,3303,472,689,3308,472,Admin,,
2020-12-20,US,USA,United States,102403,1186210,167725,100284,1145625,162143,451,3754,343,452,3760,343,Admin,,
2020-12-21,US,USA,United States,375969,1562179,220916,367712,1513337,214172,729,4483,446,730,4490,446,Admin,,
2020-12-22,US,USA,United States,442259,2004438,277121,433182,1946519,269570,1870,6353,710,1870,6360,710,Admin,,
2020-12-23,US,USA,United States,559591,2564029,334510,547642,2494161,326231,1574,7927,907,1574,7934,907,Admin,,
2020-12-24,US,USA,United States,191194,2755223,323169,185704,2679865,315647,825,8752,957,825,8759,956,Admin,,
2020-12-25,US,USA,United States,11897,2767120,266127,11808,2691673,260193,35,8787,882,35,8794,882,Admin,,
2020-12-26,US,USA,United States,136444,2903564,259965,134011,2825684,254335,304,9091,827,304,9098,827,Admin,,
2020-12-27,US,USA,United States,91578,2995142,258418,89734,2915418,252828,286,9377,803,286,9384,803,Admin,,
2020-12-28,US,USA,United States,567372,3562514,285762,553488,3468906,279367,2126,11503,1003,2126,11510,1002,Admin,,
2020-12-29,US,USA,United States,696498,4259012,322082,675921,4144827,314044,2636,14139,1112,2637,14147,1112,Admin,,
2020-12-30,US,USA,United States,814094,5073106,358439,791822,4936649,348927,4717,18856,1561,4718,18865,1561,Admin,,
2020-12-31,US,USA,United States,408610,5481716,389499,397396,5334045,379169,1738,20594,1692,1738,20603,1692,Admin,,
2021-01-01,US,USA,United States,40734,5522450,393618,38972,5373017,383049,1018,21612,1832,1028,21631,1833,Admin,,
2021-01-02,US,USA,United States,245570,5768020,409208,238980,5611997,398045,1996,23608,2074,1998,23629,2075,Admin,,
2021-01-03,US,USA,United States,127397,5895417,414325,121291,5733288,402553,1995,25603,2318,1995,25624,2320,Admin,,
2021-01-04,US,USA,United States,619140,6514557,421720,565319,6298607,404243,41231,66834,7904,41232,66856,7906,Admin,,
2021-01-05,US,USA,United States,776584,7291141,433161,682706,6981313,405212,80805,147639,19071,80808,147664,19073,Admin,,
2021-01-06,US,USA,United States,965698,8256839,454819,785222,7766535,404269,163897,311536,41811,163902,311566,41814,Admin,,
2021-01-07,US,USA,United States,1107237,9364076,554622,820896,8587431,464769,265582,577118,79503,265583,577149,79506,Admin,,
2021-01-08,US,USA,United States,1171434,10535510,716151,802824,9390255,573891,346769,923887,128896,346772,923921,128898,Admin,,
2021-01-09,US,USA,United States,482275,11017785,749966,352207,9742462,590066,122831,1046718,146159,122831,1046752,146160,Admin,,
2021-01-10,US,USA,United States,232843,11250628,765030,163053,9905515,596032,66348,1113066,155352,66349,1113101,155353,Admin,,
2021-01-11,US,USA,United States,1008632,12259260,820671,681734,10587249,612663,309207,1422273,193634,309210,1422311,193636,Admin,,
2021-01-12,US,USA,United States,1181488,13440748,878515,862090,11449339,638289,300288,1722561,224989,300290,1722601,224991,Admin,,
2021-01-13,US,USA,United States,1251446,14692194,919336,978025,12427364,665833,256376,1978937,238200,256379,1978980,238202,Admin,,
2021-01-14,US,USA,United States,1246936,15939130,939293,1104397,13531761,706333,126487,2105424,218329,126490,2105470,218331,Admin,,
2021-01-15,US,USA,United States,1188608,17127738,941746,1065704,14597465,743887,111352,2216776,184698,111355,2216825,184700,Admin,,
2021-01-16,US,USA,United States,616471,17744209,960917,545539,15143004,771506,66072,2282848,176590,66075,2282900,176592,Admin,,
2021-01-17,US,USA,United States,284230,18028439,968258,244286,15387290,783111,37997,2320845,172540,37997,2320897,172542,Admin,,
2021-01-18,US,USA,United States,812272,18840711,940207,597274,15984564,771045,209333,2530178,158272,209336,2530233,158274,Admin,,
2021-01-19,US,USA,United States,1266915,20107626,952411,925054,16909618,780040,327033,2857211,162093,327034,2857267,162095,Admin,,
2021-01-20,US,USA,United States,1531393,21639019,992403,1122500,18032118,800679,391694,3248905,181424,391694,3248961,181425,Admin,,
2021-01-21,US,USA,United States,1547823,23186842,1035387,1277279,19309397,825377,252017,3500922,199357,252020,3500981,199358,Admin,,
2021-01-22,US,USA,United States,1542877,24729719,1085997,1333169,20642566,863586,193720,3694642,211124,193727,3694708,211126,Admin,,
2021-01-23,US,USA,United States,861419,25591138,1120989,713383,21355949,887564,138387,3833029,221454,138387,3833095,221456,Admin,,
2021-01-24,US,USA,United States,370782,25961920,1133354,286828,21642777,893641,79575,3912604,227394,79576,3912671,227396,Admin,,
2021-01-25,US,USA,United States,1281959,27243879,1200452,819005,22461782,925317,447996,4360600,261489,448000,4360671,261491,Admin,,
2021-01-26,US,USA,United States,1575889,28819768,1244591,1022805,23484587,939281,533619,4894219,291001,533623,4894294,291003,Admin,,
2021-01-27,US,USA,United States,1828343,30648111,1287013,1204514,24689101,950998,599246,5493465,320651,599250,5493544,320654,Admin,,
2021-01-28,US,USA,United States,1849188,32497299,1330065,1319364,26008465,957010,511357,6004822,357700,511362,6004906,357703,Admin,,
2021-01-29,US,USA,United States,1804870,34302169,1367492,1315860,27324325,954537,457046,6461868,395318,457051,6461957,395321,Admin,,
2021-01-30,US,USA,United States,965462,35267631,1382356,731879,28056204,957179,222515,6684383,407336,222515,6684472,407339,Admin,,
2021-01-31,US,USA,United States,430160,35697791,1390838,312517,28368721,960849,112951,6797334,412104,112952,6797424,412107,Admin,,
2021-02-01,US,USA,United States,1225216,36923007,1382732,698836,29067557,943682,510187,7307521,420989,510193,7307617,420992,Admin,,
2021-02-02,US,USA,United States,1571670,38494677,1382129,915593,29983150,928366,638611,7946132,435988,638619,7946236,435991,Admin,,
2021-02-03,US,USA,United States,1996179,40490856,1406106,1209780,31192930,929118,765706,8711838,459768,765712,8711948,459772,Admin,,
2021-02-04,US,USA,United States,2183201,42674057,1453822,1323888,32516818,929765,838208,9550046,506461,838215,9550163,506465,Admin,,
2021-02-05,US,USA,United States,2207286,44881343,1511310,1304503,33821321,928142,885879,10435925,567722,885890,10436053,567728,Admin,,
2021-02-06,US,USA,United States,1226121,46107464,1548547,822963,34644284,941154,392318,10828243,591980,392337,10828390,591988,Admin,,
2021-02-07,US,USA,United States,416359,46523823,1546576,268258,34912542,934832,142511,10970754,596203,142514,10970904,596211,Admin,,
2021-02-08,US,USA,United States,1452632,47976455,1579064,802066,35714608,949579,639557,11610311,614684,639563,11610467,614692,Admin,,
2021-02-09,US,USA,United States,1820896,49797351,1614667,991474,36706082,960419,817468,12427779,640235,817471,12427938,640243,Admin,,
2021-02-10,US,USA,United States,2131115,51928466,1633944,1168839,37874921,954570,949920,13377699,666552,949927,13377865,666559,Admin,,
2021-02-11,US,USA,United States,2215633,54144099,1638577,1201801,39076722,937129,998921,14376620,689511,998936,14376801,689519,Admin,,
2021-02-12,US,USA,United States,2397246,56541345,1665714,1308801,40385523,937743,1066967,15443587,715380,1066978,15443779,715389,Admin,,
2021-02-13,US,USA,United States,1378306,57919651,1687455,825167,41210690,938058,539786,15983373,736447,539791,15983570,736454,Admin,,
2021-02-14,US,USA,United States,542962,58462613,1705541,326502,41537192,946379,212763,16196136,746483,212764,16196334,746490,Admin,,
2021-02-15,US,USA,United States,1083454,59546067,1652801,583834,42121026,915203,485659,16681795,724498,485661,16681995,724504,Admin,,
2021-02-16,US,USA,United States,1509361,61055428,1608296,762366,42883392,882473,730274,17412069,712041,730284,17412279,712048,Admin,,
2021-02-17,US,USA,United States,1826947,62882375,1564844,887697,43771089,842310,924094,18336163,708352,924097,18336376,708358,Admin,,
2021-02-18,US,USA,United States,1703242,64585617,1491645,784774,44555863,782734,897449,19233612,693856,897470,19233846,693863,Admin,,
2021-02-19,US,USA,United States,1816325,66401942,1408656,786550,45342413,708127,1009319,20242931,685621,1009441,20243287,685644,Admin,,
2021-02-20,US,USA,United States,1207204,67609146,1384213,565429,45907842,671022,629581,20872512,698448,629587,20872874,698472,Admin,,
2021-02-21,US,USA,United States,522282,68131428,1381259,229632,46137474,657183,285684,21158196,708866,285691,21158565,708890,Admin,,
2021-02-22,US,USA,United States,1330487,69461915,1416549,585097,46722571,657364,727664,21885860,743438,727696,21886261,743466,Admin,,
2021-02-23,US,USA,United States,1760503,71222418,1452427,812233,47534804,664487,928184,22814044,771711,928213,22814474,771742,Admin,,
2021-02-24,US,USA,United States,2278311,73500729,1516907,1153944,48688748,702523,1103554,23917598,797348,1103600,23918074,797385,Admin,,
2021-02-25,US,USA,United States,2646911,76147640,1651717,1423469,50112217,793765,1195503,25113101,839927,1195528,25113602,839965,Admin,,
2021-02-26,US,USA,United States,2831994,78979634,1796813,1567486,51679703,905327,1241964,26355065,873162,1241989,26355591,873186,Admin,,
2021-02-27,US,USA,United States,1823245,80802879,1884819,1066189,52745892,976864,742169,27097234,889246,742268,27097859,889283,Admin,,
2021-02-28,US,USA,United States,761857,81564736,1919044,493951,53239843,1014624,260120,27357354,885594,260126,27357985,885631,Admin,,
2021-03-01,US,USA,United States,1705614,83270350,1972633,1019136,54258979,1076630,669626,28026980,877303,669743,28027728,877352,Admin,,
2021-03-02,US,USA,United States,2153424,85423774,2028765,1309286,55568265,1147637,829276,28856256,863173,829793,28857521,863292,Admin,,
2021-03-03,US,USA,United States,2564156,87987930,2069600,1571577,57139842,1207299,975926,29832182,844941,984192,29841713,846234,Admin,,
2021-03-04,US,USA,United States,2797350,90785280,2091091,1753284,58893126,1254416,1022443,30854625,820218,1066546,30908259,827808,Admin,,
2021-03-05,US,USA,United States,2779658,93564938,2083614,1769643,60662769,1283295,998876,31853501,785491,1109089,32017348,808822,Admin,,
